209699,"Dispensario Comunal Washington","Centro de Salud Público","Calle 3",,,10,,"Río Cuarto","Río Cuarto",Córdoba,Argentina,-1,,,-33.8720719,-64.6902028,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209700,Dispensario,"Centro de Salud Público",Cordoba,,,8,,"Santa Rosa de Río Primero","Río Primero",Córdoba,Argentina,1,,,-31.4290228,-63.5878501,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209701,"Centro de Salud Capilla De Los Remedios","Centro de Salud Público",Suquia,,,Rivadavia,,"Capilla de los Remedios","Río Primero",Córdoba,Argentina,1,,,-31.4280272,-63.8330391,1,,SI,NO,SI,SI,NO,SI,NO,NO,"(03574) 496012-FAX 03574-496012",,,,,,,,,,,,,,"(03574) 496012-FAX 03574-496012",,,,,,,"(03574) 496012-FAX 03574-496012",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03574) 496012-FAX 03574-496012",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209702,"Puesto Sanitario Chalacea","Centro de Salud Público","Calle Pública ",,," A 2 Cuadras De Ruta Prov. 17",,Chalacea,"Río Primero",Córdoba,Argentina,1,,,-30.762136,-63.5590964,1,,SI,NO,SI,SI,NO,SI,NO,NO,"(03575) 492005",,,,,,,,,,,,,,"(03575) 492005",,,,,,,"(03575) 492005",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03575) 492005",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209703,"Dispensario Comunal Comechingones","Centro de Salud Público",Rivadavia,,,Medarda,"La Buena Parada",Comechingones,"Río Primero",Córdoba,Argentina,1,,,-31.1702047,-63.6040573,1,,SI,NO,SI,SI,NO,SI,NO,NO,"(03574) 495033/495029",,,,,,,,,,,,,,"(03574) 495033/495029",,,,,,,"(03574) 495033/495029",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03574) 495033/495029",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209704,"Centro de Salud Colonia Cuatro Esquinas","Centro de Salud Público","Arturo H Illia",,,,,"Colonia las Cuatro Esquinas","Río Primero",Córdoba,Argentina,1,,,-31.2079948,-63.223266,1,,SI,NO,SI,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209706,"Posta Sanitaria El Crispin","Centro de Salud Público","Publica ",,,"A Una Cuadra De La Iglesia",,"El Crispín","Río Primero",Córdoba,Argentina,1,,,-31.019083,-63.6059745,1,,SI,NO,SI,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209707,"Dispensario Comunal Esquina","Centro de Salud Público","Virgen Del Rosario",,,"Libertad ",,"Santa Rosa de Río Primero","Río Primero",Córdoba,Argentina,1,,,-31.078045,-63.7955653,1,,SI,NO,SI,SI,NO,SI,NO,NO,"(03574) 490910/21   0351 155575280",,,,,,,,,,,,,,"(03574) 490910/21   0351 155575280",,,,,,,"(03574) 490910/21   0351 155575280",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03574) 490910/21   0351 155575280",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209708,"Hospital Municipal La Para","Centro de Salud Público","Julio A Roca",828,,,,"La Para","Río Primero",Córdoba,Argentina,1,,,-30.8923643,-62.9996212,1,,SI,NO,SI,SI,NO,SI,NO,NO,"(03575) 491090",hospilapara@cooplapara.com.ar,,,,,,,,,,,,,"(03575) 491090",,,,,,,"(03575) 491090",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03575) 491090",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209709,"Centro Integrador Comunitario Cic La Posta","Centro de Salud Público","San Martin",,,"25 De Mayo",,"La Posta","Río Primero",Córdoba,Argentina,1,,,-30.5642989,-63.5164393,1,,SI,NO,SI,SI,NO,SI,NO,NO,"(03575) 490414",,,,,,,,,,,,,,"(03575) 490414",,,,,,,"(03575) 490414",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03575) 490414",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209710,"Dispensario Municipal La Puerta","Centro de Salud Público","Av Sargento Cabral",680,,,,"Santa Rosa de Río Primero","Río Primero",Córdoba,Argentina,1,,,-31.3283273,-63.6240956,1,,SI,NO,SI,SI,NO,SI,NO,NO,"(03575) 422303",,,,,,,,,,,,,,"(03575) 422303",,,,,,,"(03575) 422303",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03575) 422303",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209711,"Centro de Salud Comunal Las Gramillas","Centro de Salud Público","Lorenzo Rinaudo",,,,,"Santa Rosa de Río Primero","Río Primero",Córdoba,Argentina,1,,,-31.1316849,-63.2288198,1,,SI,NO,SI,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209712,"Centro de Salud Las Saladas","Centro de Salud Público","Jorge Castellanos",,,,,"Las Saladas","Río Primero",Córdoba,Argentina,1,,,-30.7600643,-63.2050292,1,,SI,NO,SI,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209713,"Dispensario Monte Cristo","Centro de Salud Público","Av. Int. David Linares",385,,,,"Monte Cristo","Río Primero",Córdoba,Argentina,1,,,-31.3409545,-63.9495374,1,,SI,NO,SI,SI,NO,SI,NO,NO,"(0351) 4917535 /// 0351-152009400",,,,,,,,,,,,,,"(0351) 4917535 /// 0351-152009400",,,,,,,"(0351) 4917535 /// 0351-152009400",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0351) 4917535 /// 0351-152009400",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209714,"Estación Sanitaria Monte Del Rosario","Centro de Salud Público","Zona Rural",,,,,"Monte del Rosario","Río Primero",Córdoba,Argentina,1,,,-30.9831604,-63.6014608,1,,SI,NO,SI,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209715,"Hospital Municipal Obispo Trejo","Hospital Público","Obispo Trejo",1150,,,,"Obispo Trejo","Río Primero",Córdoba,Argentina,1,,,-30.7832597,-63.408092,1,,SI,NO,SI,SI,SI,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209716,"Dispensario Comunal Km 658 - Pedro E. Vivas","Centro de Salud Público","Martin Miguel De Guemes",,,"9 De Julio ",,"Pedro E. Vivas","Río Primero",Córdoba,Argentina,1,,,-31.3705522,-63.5297933,1,,SI,NO,SI,SI,NO,SI,NO,NO,"(03574) 499725",,,,,,,,,,,,,,"(03574) 499725",,,,,,,"(03574) 499725",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03574) 499725",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209717,Dispenpensario,,"25 De Mayo Oeste",30,,,,Piquillín,"Río Primero",Córdoba,Argentina,-1,,,-31.2992567,-63.7597143,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209718,"Puesto Sanitario Plaza De La Merced","Centro de Salud Público","Zona Rural",,,,,"Plaza de Mercedes","Río Primero",Córdoba,Argentina,1,,,-30.9785748,-63.2593155,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209720,"Centro De Atencion Primaria De Salud Vª Santa Rosa","Centro de Salud Público","Vélez Sarsfield",,,"Roque Saenz Peña",,"Santa Rosa de Río Primero","Río Primero",Córdoba,Argentina,1,,,-31.1523605,-63.4014717,1,,SI,NO,NO,SI,NO,SI,NO,NO,"(03574) 481250",,,,,,,,,,,,,,"(03574) 481250",,,,,,,"(03574) 481250",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03574) 481250",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209721,"Centro de Salud Vª Fontana","Centro de Salud Público","Intendente Miguel Baima",209,,,,"Villa Fontana","Río Primero",Córdoba,Argentina,1,,,-30.8936551,-63.1170968,1,,SI,NO,NO,SI,NO,SI,NO,NO,"(03575) 494051",,,,,,,,,,,,,,"(03575) 494051",,,,,,,"(03575) 494051",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03575) 494051",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209722,"Puesto Sanitario Justiniano Martinez Cerro Colorado","Centro de Salud Público","Cerro Colorado",,,,,"Villa De Maria","Río Seco",Córdoba,Argentina,1,,,-29.9025373,-63.7273562,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209723,"Puesto Sanitario De Chañar Viejo","Centro de Salud Público",Publica,,," Al Lado Del Destacamento Policial",,"Chañar Viejo","Río Seco",Córdoba,Argentina,1,,,-30.0081862,-63.8753293,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209726,"Puesto Sanitario San Roque","Centro de Salud Público","Principal ",,,"A 50 Mts De La Ruta 21",,"Rayo Cortado","Río Seco",Córdoba,Argentina,1,,,-30.0738969,-63.824102,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209728,"Hospital Municipal Santa Rita",,"Granadero Marquez",861,,,,"Sebastian Elcano","Río Seco",Córdoba,Argentina,-1,,,-30.1606251,-63.5943537,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209729,"Hospital Comunal Vª Candelaria","Hospital Público","Camino Principal, Frente A La Escuela. Zona Rural.",,,,,"Villa Candelaria Norte","Río Seco",Córdoba,Argentina,1,,,-29.8129247,-63.3551802,1,,SI,NO,NO,SI,SI,SI,NO,NO,"(03522) 422145",,,,,,,,,,,,,,,,,,,,,"(03522) 422145",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03522) 422145",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209730,"Hospital Municipal Vª De Maria",,Bolivia,174,,,,"Villa De Maria","Río Seco",Córdoba,Argentina,-1,,,-29.9063988,-63.7249796,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209731,"Cic Villa De Maria","Centro de Salud Público","Cerro Colorado",,,,,"Villa De Maria","Río Seco",Córdoba,Argentina,1,,,-29.9025373,-63.7273562,1,,SI,NO,NO,SI,NO,SI,NO,NO,"(03522) 422202",,,,,,,,,,,,,,,,,,,,,"(03522) 422202",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03522) 422202",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209733,"Servicio Municipal De Salud","Centro de Salud Público","Arturo Capdevila",131,,,,"Río Segundo","Río Segundo",Córdoba,Argentina,1,,,-31.8593951,-63.2762735,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209734,"Centro Asistencial Municipal De Capilla Del Carmen","Centro de Salud Público","9 De Julio",,,"John Kennedy",,"Capilla del Carmen","Río Segundo",Córdoba,Argentina,1,,,-31.5364761,-63.3827457,1,,SI,NO,SI,SI,NO,SI,NO,NO,"(03573) 422316",,,,,,,,,,,,,,"(03573) 422316",,,,,,,"(03573) 422316",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03573) 422316",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209735,"Dispensario Municipal Carrilobo","Centro de Salud Público","Gral Mitre",776,,,,Carrilobo,"Río Segundo",Córdoba,Argentina,1,,,-31.8697529,-63.1157151,1,,SI,NO,SI,SI,NO,SI,NO,NO,"(03573) 4894094",,,,,,,,,,,,,,"(03573) 4894094",,,,,,,"(03573) 4894094",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03573) 4894094",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209736,"Dispensario Municipal Colazo","Centro de Salud Público","Las Cuatro Hermanas",126,,,,Colazo,"Río Segundo",Córdoba,Argentina,1,,,-31.9641137,-63.3832935,1,,SI,NO,SI,SI,NO,SI,NO,NO,"(03532) 493053 / 13",,,,,,,,,,,,,,"(03532) 493053 / 13",,,,,,,"(03532) 493053 / 13",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03532) 493053 / 13",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209737,"Centro de Salud Dr Rene Favaloro","Centro de Salud Público",Sarmiento,,,,,"Colonia Videla","Río Segundo",Córdoba,Argentina,1,,,-31.8833294,-63.533329,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209738,"Dispensario Municipal Costa Sacate",,"Velez Sarsfield",,,Resistencia,,"Costa Sacate","Río Segundo",Córdoba,Argentina,-1,,,-31.6495508,-63.7579635,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209739,"Puesto Sanitario Impira",,Publica,,,,,Impira,"Río Segundo",Córdoba,Argentina,-1,,,-31.7833309,-63.6666718,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209740,"Hospital Municipal Laguna Larga",,"HIPÓLITO YRIGOYEN",1026,,,,"Laguna Larga","Río Segundo",Córdoba,Argentina,-1,,,-31.7776234,-63.8010748,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209741,Dispensario,"Centro de Salud Público","Dean Funes",342,,,,"Las Junturas","Río Segundo",Córdoba,Argentina,1,,,-31.8322886,-63.4508839,1,,SI,NO,NO,SI,NO,SI,NO,NO,"(03532) 492099 ( DISP)  492001/096 (MUNIC)",,,,,,,,,,,,,,,,,,,,,"(03532) 492099 ( DISP)  492001/096 (MUNIC)",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03532) 492099 ( DISP)  492001/096 (MUNIC)",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209742,"Dispensario Municipal",,"Publica, A 2 Cuadras De Ruta 19  Km  251",,,,,"Los Chañaritos","Río Segundo",Córdoba,Argentina,-1,,,-31.4016836,-63.3330363,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209744,"C.S. Manfredi",,"8 de Septiembre",149,,,,"Río Segundo","Río Segundo",Córdoba,Argentina,-1,,,-31.8474465,-63.7471022,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209746,"Hosp Munic San Isidro De Oncativo",,Colón,158,,,,Oncativo,"Río Segundo",Córdoba,Argentina,-1,,,-31.9103742,-63.68862,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209749,"Centro de Salud Enf. Patricia Leon","Centro de Salud Público","Rafael Núñez",,,Ombú,,Pilar,"Río Segundo",Córdoba,Argentina,1,,,-31.6793837,-63.8831542,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209750,"Hospital Municipal Dr Raul Dobric","Hospital Público","Raúl Dobric",467,,,,"Pozo del Molle","Río Segundo",Córdoba,Argentina,1,,,-32.0220073,-62.9213323,1,,SI,NO,NO,SI,SI,SI,NO,NO,"(03573) 4830005",,,,,,,,,,,,,,,,,,,,,"(03573) 4830005",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03573) 4830005",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209751,"Centro de Salud Comunal De Rincon","Centro de Salud Público","Avenida Malvinas Argentinas",,,"Chile ",,Rincón,"Río Segundo",Córdoba,Argentina,1,,,-31.5948319,-63.6166596,1,,SI,NO,NO,SI,NO,SI,NO,NO,"(03573) 422749",,,,,,,,,,,,,,,,,,,,,"(03573) 422749",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03573) 422749",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209753,"CIC Rio Segundo","Centro de Salud Público",Córdoba,,,Lavalle,,"Río Segundo","Río Segundo",Córdoba,Argentina,1,,,-31.650785,-63.9058453,1,,SI,NO,NO,SI,NO,SI,NO,NO,"(03572) 428230/32",,,,,,,,,,,,,,,,,,,,,"(03572) 428230/32",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03572) 428230/32",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209754,"Dispensario Dr Jose Alderete","Centro de Salud Público","Mauricio Fornerau",680,,,,"Santiago Temple","Río Segundo",Córdoba,Argentina,1,,,-31.3877604,-63.4183109,1,,SI,NO,NO,SI,NO,SI,NO,NO,"(03574) 497-960",,,,,,,,,,,,,,,,,,,,,"(03574) 497-960",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03574) 497-960",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209755,"Centro de Salud Alma Ata","Centro de Salud Público","Santa Fe",,,"Martin Olmos ",,"Villa Del Rosario","Río Segundo",Córdoba,Argentina,1,,,-31.5506315,-63.5313724,1,,SI,NO,NO,SI,NO,SI,NO,NO,"(03573) 42-3665",,"L a V 8 a 12 y 14 a 18","Responsable Enf. Marta Ferreira",,,,,,,,,,,,,,,,,,"(03573) 42-3665",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03573) 42-3665",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209756,"Centro de Salud Municipal Luz De Vida","Centro de Salud Público","Dalmacio Velez Sarsfield",350,,,,"Villa Del Rosario","Río Segundo",Córdoba,Argentina,1,,,-31.5562575,-63.5356054,1,,SI,NO,NO,SI,NO,SI,NO,NO,"(03573) 423668",,,,,,,,,,,,,,,,,,,,,"(03573) 423668",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03573) 423668",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209757,"Dispensario Ambul","Centro de Salud Público","Fray Luis Beltran",,,Irigoyen,,Ambul,"San Alberto",Córdoba,Argentina,1,,,-31.4899932,-65.0546463,1,,SI,NO,NO,SI,NO,SI,NO,NO,"(03542)  490314",,,,,,,,,,,,,,,,,,,,,"(03542)  490314",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03542)  490314",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209758,"Dispensario Arroyo De Los Patos","Centro de Salud Público",Esmeralda,,,,,"Arroyo de los Patos","San Alberto",Córdoba,Argentina,1,,,-31.7559827,-65.0017982,1,,SI,NO,SI,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,"(03544) 47-0320",comunarroyodelospatos@yahoo.com.ar,,"Dra. Zayas, Noemí",,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209759,"Puesto Sanitario Las Calles","Centro de Salud Público","Calle Publica",,,,,"Las Calles","San Alberto",Córdoba,Argentina,1,,,-31.8236702,-64.9716642,1,,SI,NO,NO,SI,NO,SI,NO,NO,"(03544) 495132-FAX 03544-495132",,,,,,,,,,,,,,,,,,,,,"(03544) 495132-FAX 03544-495132",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03544) 495132-FAX 03544-495132",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209760,"Puesto Sanitario Las Rabonas","Centro de Salud Público",RP14,,,,,"Las Rabonas","San Alberto",Córdoba,Argentina,1,,,-31.8712494,-64.9803151,1,,SI,NO,NO,SI,NO,SI,NO,NO,"(03544) 499025",,,,,,,,,,,,,,,,,,,,,"(03544) 499025",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03544) 499025",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209762,"Centro de Salud Paulus - Bº Industrial","Centro de Salud Público",Rivadavia,540,,,,"Mina Clavero","San Alberto",Córdoba,Argentina,1,,,-31.7163365,-65.0037433,1,,SI,NO,NO,SI,NO,SI,NO,NO,"(03544) 470220",,,,,,,,,,,,,,,,,,,,,03544-470220,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,03544-470220,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209763,Fovicor,"Centro de Salud Público","Los Ceibos - Bº San Sebastian",,,,,"Mina Clavero","San Alberto",Córdoba,Argentina,1,,,-31.7282783,-65.0055595,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209765,"Dispensario Nono",,"Sta Fe",520,,,,Nono,"San Alberto",Córdoba,Argentina,-1,,,-31.792636,-64.999511,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209766,"Posta Sanitaria Los Algarrobos","Centro de Salud Público","Zona Rural, A 9 Km De Nono",,," Al Lado De La Escuela",,Nono,"San Alberto",Córdoba,Argentina,1,,,-31.7973619,-65.0042739,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209767,"Posta Sanitaria Ojo De Agua","Centro de Salud Público","Zona Rural, A 12 Km De Nono",,," Al Lado De La Iglesia",,Nono,"San Alberto",Córdoba,Argentina,1,,,-31.7973619,-65.0042739,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209768,"Posta Sanitaria Ceferino Namuncura","Centro de Salud Público","Zona Rural, A 15 Km De Altas Cumbres",,,,,Nono,"San Alberto",Córdoba,Argentina,1,,,-31.7973619,-65.0042739,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209769,"Dispensario Comunal De Panaholma","Centro de Salud Público",Amelia,,,"Obispo Toro",,Panaholma,"San Alberto",Córdoba,Argentina,1,,,-31.6329196,-65.0549378,1,,SI,NO,NO,SI,NO,SI,NO,NO,"(03544) 470999 / 15618260",,,,,,,,,,,,,,,,,,,,,"(03544) 470999 / 15618260",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03544) 470999 / 15618260",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209770,"Ps Rio De Los Sauces",,"Altas Cumbres",,,"Rio De Los Sauces",,Calamuchita,Calamuchita,Córdoba,Argentina,-1,,,-31.7996203,-65.012985,1,,SI,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209771,"Sala De Prim Aux San Lorenzo","Centro de Salud Público","Pública ",,,"Al Lado De Esc. Juan Martín Recalde",,"San Lorenzo","San Alberto",Córdoba,Argentina,1,,,-31.6734846,-65.0163688,1,,SI,NO,NO,SI,NO,SI,NO,NO,"(03544) 471351",,,,,,,,,,,,,,,,,,,,,"(03544) 471351",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03544) 471351",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209772,"Dispensario San Pedro","Centro de Salud Público",Morillo,,,"San Martín",,"San Pedro","San Alberto",Córdoba,Argentina,1,,,-31.936553,-65.2189268,1,,SI,NO,NO,SI,NO,SI,NO,NO,"(03544) 421219",,,,,,,,,,,,,,,,,,,,,"(03544) 421219",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03544) 421219",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
