<<<<<<< HEAD
<<<<<<< HEAD
208839,"Unidad Sanitaria Nº 09 Gonzalo Ibazeta ","Centro de Salud público","Cte. Franco 50",,,,Azul,Azul,Azul,"Buenos Aires",Argentina,-1,,,-36.7749672,-59.8540382,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208841,"Unidad Sanitaria Nº 05 Dr. Manuel Inza (Ex Escuela 64)","Centro de Salud Público",2,351,,"Calle 2",Azul,Azul,Azul,"Buenos Aires",Argentina,1,,,-36.7754934,-59.8619429,1,,SI,NO,NO,SI,NO,SI,NO,"(02281) 424-120",,,,,,,,,,,,,,,,,,,,,"(02281) 424-120",,,,,,"Ofrece asesoramiento sobre interrupción del embarazo y derivación.",,,,,,,,"(02281) 424-120",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208843,"Unidad Sanitaria Nº 06 Prof. Ruben Depaula ","Centro de Salud Público",Rauch,1375,,,Azul,Azul,Azul,"Buenos Aires",Argentina,1,,,-36.7918465,-59.8700532,1,,SI,NO,NO,SI,NO,SI,NO,"(02281) 426-310",,,,,,,,,,,,,,,,,,,,,"(02281) 426-310",,,,,,"Ofrece asesoramiento sobre interrupción del embarazo y derivación.",,,,,,,,"(02281) 426-310",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208845,"Unidad Sanitaria Nº 08 10 De Junio - Olavarría","Centro de Salud Público","Deán Funes",,,Giovanelli,Olavarría,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.9012696,-60.313257,1,,SI,NO,SI,SI,NO,SI,NO,"(02284) 424415",,,,,,,,,,,,,,"(02284) 424415",,,,,,,"(02284) 424415",,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,"(02284) 424415",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208849,"Unidad Sanitaria Nº 02","Centro de Salud Público","Roque Sáenz Peña",1450,,,Olavarría,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.879953,-60.327857,1,,SI,NO,SI,SI,NO,SI,NO,"(02284) 455696",,,,,,,,,,,,,,"(02284) 455696",,,,,,,"(02284) 455696",,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,"(02284) 455696",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208851,"Unidad Sanitaria Nº 07 Bo. Independencia - Olavarría","Centro de Salud Público",Pueyrredón,1704,,,Olavarría,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.887722,-60.3331529,1,,SI,NO,SI,SI,NO,SI,NO,"(02284) 420794",,,,,,,,,,,,,,"(02284) 420794",,,,,,,"(02284) 420794",,,,,,"Ofrece asesoramiento sobre interrupción del embarazo",,,,,,,,"(02284) 420794",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208852,"Unidad Sanitaria Nº 05 ","Centro de Salud Público","Rufino Fal",4130,,,Olavarría,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.8934876,-60.2994936,1,,SI,NO,SI,SI,NO,SI,NO,"(02284) 420646",,,,,,,,,,,,,,"(02284) 420646",,,,,,,"(02284) 420646",,,,,,"Ofrece asesoramiento sobre interrupción del embarazo",,,,,,,,"(02284) 420646",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208854,"Unidad Sanitaria Rosas","Centro de Salud Público","Seccion Quintas",,,,"General Alvear","General Alvear","General Alvear","Buenos Aires",Argentina,1,,,-36.0217066,-60.0145232,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208857,"Unidad Sanitaria Villa Diamante","Centro de Salud Público","I. Castells",,,"M Chatruc Miguel","San Carlos de Bolivar","San Carlos De Bolivar",Bolívar,"Buenos Aires",Argentina,-1,,,-36.2322948,-61.1004101,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No está confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208858,"Unidad Sanitaria Villa Pompeya","Centro de Salud Público","F. Danessa",185,,,"San Carlos de Bolivar","San Carlos De Bolivar",Bolívar,"Buenos Aires",Argentina,1,,,-36.2109684,-61.0959205,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ofrece asesoramiento sobre interrupción del embarazo y derivación",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208860,"Unidad Sanitaria Barrio Jardin","Centro de Salud Público","Av. Calfucura",,,"La Pampa","San Carlos de Bolivar","San Carlos De Bolivar",Bolívar,"Buenos Aires",Argentina,1,,,-36.2505952,-61.139819,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No está confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208861,"Unidad Sanitaria De Juan Ibarra","Centro de Salud Público","Calle Pública",,,"A 300 Metros De La Escuela",,"Juan F. Ibarra",Bolívar,"Buenos Aires",Argentina,1,,,-36.3482363,-61.2550315,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No está confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208862,"Unidad Sanitaria Hale","Centro de Salud Público","Ruta 205, Km 309.",,,,Hale,Hale,Bolívar,"Buenos Aires",Argentina,1,,,-35.9994507,-60.8560219,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No está confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208863,"Unidad Sanitaria Los Zorzales","Centro de Salud Público","José Hernández",,,,"San Carlos de Bolivar","San Carlos De Bolivar",Bolívar,"Buenos Aires",Argentina,1,,,-36.2214756,-61.1008773,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No está confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208870,"Unidad Sanitaria Bº Solidaridad","Centro de Salud Público",Dorrego,,,,"Las Flores","Las Flores","Las Flores","Buenos Aires",Argentina,1,,,-36.0203016,-59.093119,1,,SI,NO,NO,SI,NO,SI,NO,"(02244) 15546181",,,,,,,,,,,,,,,,,,,,,"(02244) 15546181",,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,"(02244) 15546181",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208873,"Hospital Municipal Horacio Ferro ","Hospital público","Av. Victor H. Barrera",208,,,Chillar,Chillar,"Adolfo Gonzales Chaves","Buenos Aires",Argentina,-1,,,-37.966534,-60.4177949,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No está confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208874,"Unidad Sanitaria Juan Baez","Centro de Salud Público",Chilavert,122,,,"Benito Juárez","Benito Juarez","Benito Juárez","Buenos Aires",Argentina,1,,,-37.6819677,-59.8192737,1,,SI,NO,SI,SI,NO,SI,NO,"(02292) 45-1368",,,,,,,,,,,,,,"(02292) 45-1368",,,,,,,"(02292) 45-1368",,,,,,,,,,,,,,"(02292) 45-1368",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208875,"Unidad Sanitaria Dr. R. Carrillo ","Centro de Salud Público","Av. Taglioretti",747,,,"Benito Juárez","Benito Juarez","Benito Juárez","Buenos Aires",Argentina,1,,,-37.6634872,-59.8176544,1,,SI,NO,NO,SI,NO,SI,NO,"(02292) 45-3128",,,,,,,,,,,,,,"(02292) 45-3128",,,,,,,"(02292) 45-3128",,,,,,,,,,,,,,"(02292) 45-3128",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208876,"Unidad Sanitaria Cecilia Grierson","Centro de Salud Público","Martin Guemes E/ Avellaneda Y Alem",220,,,"Benito Juárez","Benito Juarez","Benito Juárez","Buenos Aires",Argentina,1,,,-37.6743158,-59.8048962,1,,SI,NO,SI,SI,NO,SI,NO,"(02292) 45-4599",,,,,,,,,,,,,,"(02292) 45-4599",,,,,,,"(02292) 45-4599",,,,,,,,,,,,,,"(02292) 45-4599",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208879,"Unidad Sanitaria Pedro Avila","Centro de Salud Público","Mariano J Pereyra",529,,,Laprida,Laprida,Laprida,"Buenos Aires",Argentina,1,,,-37.53941715299993,-60.79175216699991,1,,SI,NO,NO,SI,NO,SI,NO,"(02285) 420057",,,,,,,,,,,,,,,,,,,,,"(02285) 420057",,,,,,"Ofrece asesoramiento sobre interrupción del embarazo",,,,,,,,"(02285) 420057",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208880,"Unidad Sanitaria Nº 11 Rufino Fall","Centro de Salud Público",Lamadrid,,,,Olavarría,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.9011752,-60.3283519,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208882,"Unidad Sanitaria Nº 09 Colonia San Miguel","Centro de Salud Público","Gral. José de San Martín",,,,"Colonia San Miguel","Colonia San Miguel",Olavarría,"Buenos Aires",Argentina,1,,,-36.948791,-60.1115655,1,,SI,NO,SI,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208883,"Hospital Municipal Dr. Angel Pintos","Hospital Público","Amado Diaz ",270,,,Azul,Azul,Azul,"Buenos Aires",Argentina,-1,,,-36.7749672,-59.8540382,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208886,"Hospital Subzonal Gral. De Las Flores","Hospital Público","Abel Guaresti",,,,"Las Flores","Las Flores","Las Flores","Buenos Aires",Argentina,1,,,-36.0141576,-59.0992986,1,,SI,NO,SI,SI,SI,SI,NO,"(02244) 452883/2046",,,,,,,,,,,,,,"(02244) 452883/2046",,,,,,,"(02244) 452883/2046",,,,,,"Ofrece asesoramiento sobre interrupción del embarazo",,,,,,,,"(02244) 452883/2046",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208892,"Unidad Sanitaria Campamento (03581)","Centro de Salud Público","Gallino Nº 131",,,"Santa Fé",Ensenada,Ensenada,Ensenada,"Buenos Aires",Argentina,1,,,-34.8648233,-57.9085188,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208895,"Hospital Local Gral. De Agudos Juan Campo","Hospital Público","Av. Campomar",3413,,,Ranchos,Ranchos,"General Paz","Buenos Aires",Argentina,1,,,-35.5205135,-58.3170331,1,,SI,NO,SI,SI,SI,SI,NO,"(02241) 475242",,,,,,,,,,,,,,"(02241) 475242",,,,,,,"(02241) 475242",,,,,,"Ofrece asesoramiento sobre interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208900,"Unidad Sanitaria Jeppener","Centro de Salud Público",Sargiotti,,,"Moreno (Planta Urbana)","Coronel Brandsen","Coronel Brandsen",Brandsen,"Buenos Aires",Argentina,1,,,-35.2672751,-58.1863778,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208901,"Unidad Sanitaria Bo. 5 De Mayo ","Centro de Salud Público",Quintana,,,Bolivia,Ensenada,Ensenada,Ensenada,"Buenos Aires",Argentina,1,,,-34.8617541,-57.9168075,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208902,"Unidad Sanitaria Bo. 1º De Mayo ","Centro de Salud Público",Ecuador,17,,,Ensenada,Ensenada,Ensenada,"Buenos Aires",Argentina,1,,,-34.8590759,-57.9135743,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208904,"Unidad Sanitaria Bo. Mosconi ","Centro de Salud Público","J V Gonzales E Ingenieros",,,,Ensenada,Ensenada,Ensenada,"Buenos Aires",Argentina,-1,,,-34.8648233,-57.9085188,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208905,"Unidad Sanitaria Nº 298 Punta Lara","Centro de Salud Público","Columna 298",,,,"Punta Lara","Punta Lara","Punta Lara","Buenos Aires",Argentina,1,,,-34.8255341,-57.9655923,1,,SI,NO,NO,SI,NO,SI,NO,"(0221) 4660144",,,,,,,,,,,,,,,,,,,,,"(0221) 4660144",,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,"(0221) 4660144",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208909,"Unidad Sanitaria Loma Verde - Gral. Paz","Centro de Salud Público",RP215,677,,,"Coronel Brandsen","Coronel Brandsen",Brandsen,"Buenos Aires",Argentina,1,,"Ruta Nac 9 55.5, Loma Verde, Buenos Aires, Argentina",-35.1447574,-58.2027162,1,,NO,NO,NO,SI,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208910,"Unidad Sanitaria Villanueva","Centro de Salud Público","Belgrano E/ Libertad Y 25 De Mayo",776,,,Villanueva,Villanueva,"General Paz","Buenos Aires",Argentina,1,,,-35.6760382,-58.4348418,1,,SI,NO,SI,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208919,"Unidad Sanitaria Nº 33 La Granja","Centro de Salud Público","José Hernández",,,"520 La Granja","Mar del Plata","Mar Del Plata","General Pueyrredón","Buenos Aires",Argentina,1,,,-38.0332761,-57.5547451,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208920,"Unidad Sanitaria Nº 32 Hernandez - La Plata",,Baradero,,,510,Floresta,Floresta,Floresta,"Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.6345351,-58.4770606,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208922,"Unidad Sanitaria Nº 24 El Peligro","Centro de Salud Público",RP2,,,,"Mar del Plata","Mar Del Plata","General Pueyrredón","Buenos Aires",Argentina,1,,,-37.9709174,-57.5762605,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208924,"Unidad Sanitaria Nº 03","Centro de Salud Público",367,,,147,"Mar del Plata","Mar Del Plata","General Pueyrredón","Buenos Aires",Argentina,1,,,-38.0361264,-57.5883348,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208926,"Unidad Sanitaria Nº 06 Bo. Jardin","Centro de salud",RP11,,,81,Berisso,Berisso,Berisso,"Buenos Aires",Argentina,-1,,,-34.9237941,-57.904816,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208928,"Unidad Sanitaria Nº 19 Bo. Aeropuerto",,"Av. La Plata",,,602,Almagro,Almagro,Almagro,"Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.6152559,-58.429053,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208929,"Unidad Sanitaria Nº 08",,"Av. La Plata",,,20,Almagro,Almagro,Almagro,"Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.6161832,-58.4290483,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208938,"Unidad Sanitaria Nº 09",,"Av. La Plata",,,"2 Bis",Caballito,Caballito,Caballito,"Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.6210787,-58.4280147,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208939,"Unidad Sanitaria Nº 15 Tolosa",,"Av. La Plata",,,118,Caballito,Caballito,Caballito,"Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.6210063,-58.4280296,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208946,"Unidad Sanitaria Nº 34 Bo. Sta. Ana",,"Av. La Plata",,,528,Almagro,Almagro,Almagro,"Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.6167644,-58.4289268,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208949,"Unidad Sanitaria San Francisco De Asis","Centro de Salud Público",Neuquén,,,"Sta. Fe - Bº Coppola","San Miguel del Monte","San Miguel Del Monte",Monte,"Buenos Aires",Argentina,-1,,,-35.4320549,-58.8152826,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208950,"Unidad Sanitaria Punta Indio","Centro de Salud Público","Ruta Nac.11 ",,,,"Punta Indio","Punta Indio",Magdalena,"Buenos Aires",Argentina,-1,,,-35.2733185,-57.247885,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208951,"Unidad Sanitaria General San Martin ","Centro de Salud Público","Ecuador E/ San Lorenzo Y Remedios De Escalada",946,,,"Presidente Peron","Presidente Peron","Presidente Perón","Buenos Aires",Argentina,1,,,-34.9179535,-58.3806971,1,,SI,NO,SI,SI,NO,SI,NO,,,,,,,,,,,,,,,,,"Lunes a viernes de 8 a 16 y Sabados de 8 a 13",,,,,,,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208952,"Unidad Sanitaria Guernica ","Centro de Salud Público","Camino Real Guernica",,,33,"Presidente Peron","Presidente Peron","Presidente Perón","Buenos Aires",Argentina,-1,,,-34.9403691,-58.3863153,1,,SI,NO,SI,SI,NO,SI,NO,,,,,,,,,,,,,,,,,"Lunes a viernes de 8 a 16 y Sabados de 8 a 13",,,,,,,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208955,"Unidad Sanitaria Villa Pueblo De La Paz","Centro de Salud Público","Concejal Juan Dewey",,,Colombres,"San Vicente","San Vicente","San Vicente","Buenos Aires",Argentina,1,,,-35.0379294,-58.4176718,1,,SI,NO,SI,SI,NO,SI,NO,"(02225) 484804",,,,,,,,,,,,,,"(02225) 484804",,,,,,,"(02225) 484804",,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,"(02225) 484804",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208957,"Unidad Sanitaria La Dolly","Centro de Salud Público","La Espadaña",,,"Venado Tuerto","Coronel Brandsen","Coronel Brandsen",Brandsen,"Buenos Aires",Argentina,1,,,-35.1647407,-58.2283828,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208960,"Unidad Sanitaria Los Pinos","Centro de Salud Público","Calle 10",,,"Sargyotti .","Coronel Brandsen","Coronel Brandsen",Brandsen,"Buenos Aires",Argentina,1,,,-35.1755237,-58.2229977,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208963,"Unidad Sanitaria Escuela Nº 18 - Berisso","Centro de Salud Público",38,,,"175 Y 176",Berisso,Berisso,Berisso,"Buenos Aires",Argentina,1,,,-34.8852257,-57.8429108,1,,SI,NO,NO,SI,NO,SI,NO,"(0221) 462-0234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208965,"Unidad Sanitaria Nº 35 El Carmen - Berisso","Centro de salud",37,,,"126 Y 127",Berisso,Berisso,Berisso,"Buenos Aires",Argentina,-1,,,-34.9325814,-57.8880012,1,,SI,NO,SI,SI,NO,SI,NO,"(0221) 486-8609",,,,,,,,,,,,,,"(0221) 486-8609",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208970,"Centro De Atención Primaria Escuela Nº 7 - Dolores","Centro de Salud Público","Ing Quadri",1350,,,Dolores,Dolores,Dolores,"Buenos Aires",Argentina,1,,,-36.3043282,-57.685372,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208972,"Unidad Sanitaria Dr. Ramón Carrillo","Centro de Salud Público","Av. 25 de Mayo",,,,"General Belgrano","General Belgrano","General Belgrano","Buenos Aires",Argentina,1,,,-35.7649781,-58.4890671,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208973,"Unidad Sanitaria Jesús Crucificado","Centro de Salud Público","Camino Gral. Manuel Belgrano",,,128,"Guillermo Enrique Hudson","Guillermo Enrique Hudson",Berazategui,"Buenos Aires",Argentina,1,,,-34.8186582,-58.195161,1,,SI,NO,NO,SI,NO,SI,NO,"(02243) 45863",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208975,"Unidad Sanitaria Atalaya","Centro de Salud Público",Apecechea,,,Terrarosa,Atalaya,Atalaya,Magdalena,"Buenos Aires",Argentina,-1,,,-35.0249172,-57.5315541,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208976,"Unidad Sanitaria Bo. Bavio","Centro de Salud Público","Gral. Mansilla",,,"Gral Paz",Magdalena,Magdalena,Magdalena,"Buenos Aires",Argentina,-1,,,-35.065169,-57.747421,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208977,"Unidad Sanitaria Veronica - Punta Indio","Centro de Salud Público","Circunvalación Punta Indio-Veronica",,,12,"Punta Indio","Punta Indio",Magdalena,"Buenos Aires",Argentina,-1,,,-35.3532456,-57.2638998,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208980,"Unidad Sanitaria Cnel. Segui","Centro de Salud Público","Av. Los Inmigrantes",,,"Humberto Elis","Coronel Segui","Coronel Segui",Alberti,"Buenos Aires",Argentina,1,,,-34.8662741,-60.3936901,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No está confirmado que asesore o realice interrupción del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208982,"Unidad Sanitaria A. Petion","Centro de Salud Público",Agüero,,,"Mariano Acosta",Cañuelas,Cañuelas,Cañuelas,"Buenos Aires",Argentina,1,,,-34.5844482,-58.3980291,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208984,"Unidad Sanitaria Udaondo","Centro de Salud Público",Panama,,,,Cañuelas,Cañuelas,Cañuelas,"Buenos Aires",Argentina,1,,,-35.2969051,-58.5981349,1,,SI,NO,NO,SI,NO,SI,NO,"(011) 5353-9274",,,,,,,,,,,,,,"(011) 5353-9274",,,,,,,"(011) 5353-9274",,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,"(011) 5353-9274",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208985,"Unidad Sanitaria Uribelarrea","Centro de Salud Público",Rosenbusch,,,Masiota,Uribelarrea,Uribelarrea,Cañuelas,"Buenos Aires",Argentina,1,,,-35.1221225,-58.8921709,1,,SI,NO,NO,SI,NO,SI,NO,"(02226) 49-3030",,,,,,,,,,,,,,"(02226) 49-3030",,,,,,,"(02226) 49-3030",,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,"(02226) 49-3030",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208986,"Unidad Sanitaria Vicente Casares","Centro de Salud Público","Av. Vicente Casares",165,,,Cañuelas,Cañuelas,Cañuelas,"Buenos Aires",Argentina,1,,,-34.9665164,-58.651119,1,,SI,NO,NO,SI,NO,SI,NO,"(02226) 49-2090",,,,,,,,,,,,,,"(02226) 49-2090",,,,,,,"(02226) 49-2090",,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,"(02226) 49-2090",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
