<<<<<<< HEAD
<<<<<<< HEAD
205578,"Centro de Salud Fray Luis Beltran",,"Pte. Perón",400,,,,"Cañada De Gómez",Iriondo,"Santa Fe",Argentina,-1,,,-32.7938261,-60.7287653,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,0341/4916581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205579,"S.A.M.Co. Armstrong","Centro de salud público","Pje Pedro Rolando",1602,,,,Armstrong,Belgrano,"Santa Fe",Argentina,1,,,-32.7828968,-61.6040831,1,,SI,NO,SI,NO,NO,SI,NO,"(03471) 461342 centrex 6389",,,,,,,,,,,,,,"(03471) 461342",samcoarmtrong@yahoo.com.ar,,"Dr. Fischer Augusto",,,,,,,,,,,,,,,,,,"(03471) 461342 centrex 6389",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205580,"S.A.M.Co. Luis Palacios",,"Fdo Quiroga",441,,,,Armstrong,Belgrano,"Santa Fe",Argentina,-1,,,-32.7803524,-60.9074,1,,SI,NO,NO,NO,NO,SI,NO,"(03476) 499178 ctx 6416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(03476) 499178 ctx 6416",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205582,"Costa De Araujo",,Moreno,,,,"Costa de Araujo","Costa De Araujo",Lavalle,Mendoza,Argentina,-1,,,-32.7591821,-68.3952661,1,,SI,NO,NO,NO,NO,NO,NO,02623-494003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205583,"Centro de Salud Villa Felisa","Centro de salud público","Ingeniero White",,,,,"San Lorenzo","San Lorenzo","Santa Fe",Argentina,1,,,-32.7607189,-60.7382483,1,,SI,NO,SI,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,"Stella Maris Rodríguez Del Rey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205586,"Centro de Salud Barrio Mariano Moreno","Centro de salud público",Iriondo,,,"26 De mayo",,"San Lorenzo","San Lorenzo","Santa Fe",Argentina,1,,,-32.7527761,-60.7410876,1,,SI,NO,SI,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,"V. Bonaduccit Enf. A/c",,,,,,,,,,,,,,,,,,0341/4351530,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205587,"Centro de Salud San Juan Bautista",,"San Martín",1183,,,,"Luis Palacios","San Lorenzo","Santa Fe",Argentina,-1,,,-32.7499746,-60.7343,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,03476/492027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205588,"Centro de Salud Virgen De Itati- San Lorenzo","Centro de salud público",Belgrano,,,"J. Valle",,"San Lorenzo","San Lorenzo","Santa Fe",Argentina,1,,,-32.747416,-60.7357,1,,SI,NO,SI,SI,NO,SI,NO,,,,,,,,,,,,,,,"(03476) 42-2812",,,,,,,,,,,,,,,,,,,,,03476-422812,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205592,"S.A.M.Co. Tortugas",,Sarmiento,254,,,,Ricardone,"San Lorenzo","Santa Fe",Argentina,-1,,,-32.745267,-61.8205509,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,03471-494332/494538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205594,"Centro de Salud Barrio Leandro N Alem","Centro de salud público","9 de Julio",1243,,,,"San Lorenzo","San Lorenzo","Santa Fe",Argentina,1,,,-32.7374,-60.7407784,1,,SI,NO,SI,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,"A/c Enf. Carmen Magariño( En El Sims No Se Puede Tipear La Ñ)",,,,,,,,,,,,,,,,,,03492-480400-407400,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205595,"S.A.M.Co. Bustinza",,"La Posta",365,,,,Tortugas,Belgrano,"Santa Fe",Argentina,-1,,,-32.7372377,-61.2934875,1,,SI,NO,NO,NO,NO,SI,NO,"(03471) 497176",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(03471) 497176",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205599,"Centro de Salud Catalina Salomon","Centro de salud público",Sarmiento,1142,,,,"Puerto General San Martin","San Lorenzo","Santa Fe",Argentina,1,,,-32.7134278,-60.7382302,1,,SI,NO,SI,SI,NO,SI,NO,,,,,,,,,,,,,,,"(03476) 42-9622",,,,,,,,,,,,,,,,,,,,,0341-4809767,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205600,"Centro de Salud San Sebastian","Centro de salud público",Maipú,175,,,,"Puerto General San Martin","San Lorenzo","Santa Fe",Argentina,1,,,-32.7087906,-60.7641716,1,,SI,NO,SI,SI,NO,SI,NO,,,,,,,,,,,,,,,"(03476) 42-9023",,,"Dr. Galimberti Mario",,,,,,,,,,,,,,,,,,"0342-4579277 ctx 9277",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205601,"Centro de Salud Nuestra Señora De Fatima- Puerto S","Centro de salud público",Brasil,915,,,Esther,"Puerto General San Martin","San Lorenzo","Santa Fe",Argentina,1,,,-32.7002915,-60.7358069,1,,SI,NO,SI,SI,NO,SI,NO,,,,,,,,,,,,,,,"(03476) - 429082",,,"Dr. Galimberti Mario",,,,,,,,,,,,,,,,,,03404/499033,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205602,"Centro De Salud Nicolas Tavella","Centro de Salud Público","R. Offman",,,Perón,Colón,Colón,Colón,"Entre Ríos",Argentina,1,,,-32.2249328,-58.1447142,1,,SI,NO,NO,NO,NO,NO,NO,"(03447) 15641917",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205603,"Centro Integrador Comunitario - Cic","Organismo Público",Urquiza,,,"Presidente Illia",Gualeguaychú,Gualeguaychú,Gualeguaychú,"Entre Ríos",Argentina,1,,,-33.0104828,-58.5556396,1,,SI,NO,NO,NO,NO,NO,NO,03444-424595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205604,"Centro de Salud Los Ucles",,"Calle 9",1187,,,,"Puerto General San Martin","San Lorenzo","Santa Fe",Argentina,-1,,,-32.6875125,-61.5225,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205605,"S.A.M.Co. Las Parejas","Centro de salud público","Av. 17",669,,,,"Las Parejas",Belgrano,"Santa Fe",Argentina,1,,,-32.6839655,-61.5264785,1,,SI,NO,SI,SI,NO,SI,NO,"(03471) 471200",,,,,,,,,,,,,,"(03471) 471200",hospitallasparejas@yahoo.com.ar,,"Dr. Zabala Jorge Raúl",,,,"(03471) 471200",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03471) 471200",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205606,"Centro de Salud Belgrano","Centro de salud público",25,,,"Pasaje 2",,"Las Parejas",Belgrano,"Santa Fe",Argentina,1,,,-32.6813791,-61.5264646,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,"(0341) 4807544",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0341) 4807544",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205607,"Centro de Salud Andino","Centro de salud público",Pellegrini,911,,,,"Pueblo Andino",Iriondo,"Santa Fe",Argentina,1,,,-32.6698507,-60.8763,1,,SI,NO,NO,NO,NO,SI,NO,"(03476) 496257",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(03476) 496257",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205608,"Centro de Salud Dr Eduardo Gerbaix- Timbues",,"Lucia Miranda",335,,,,"Pueblo Andino",Iriondo,"Santa Fe",Argentina,-1,,,-32.6664157,-60.7927,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,"03476/495057 centex 6413",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205609,"S.A.M.Co. Salto Grande",,Mitre,1097,,,,Timbues,"San Lorenzo","Santa Fe",Argentina,-1,,,-32.6650276,-61.0863,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,03476/494224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205610,"Centro de Salud Aldao","Centro de salud público","Lisandro de La Torre",215,,,,Aldao,"San Lorenzo","Santa Fe",Argentina,1,,,-32.70581,-60.81527,1,,SI,NO,SI,NO,NO,SI,NO,"(03470) 482037",,,,,,,,,,,,,,"(03470) 482037",adrianasgrosso@hotmail.com,,"Dr. Sgrosso Adriana",,,,,,,,,,,,,,,,,,"(03470) 482037",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205612,"Centro de salud Santa Lucia",,"Camino vecinal y ruta prov. N° 128",,,,,"Crucesita 7°","Colonia Santa Lucía ","Entre Ríos",Argentina,-1,,,-32.62087018,-59.67773438,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,03454-421309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205613,"Centro de Salud Serodino","Centro de salud público",Acerecho,902,,,,Serodino,Iriondo,"Santa Fe",Argentina,1,,,-32.6055713,-60.948384,1,,SI,NO,SI,NO,NO,SI,NO,"(03476) 490700",,,,,,,,,,,,,,"(03476) 490700",comunadeserodino@arnet.com.ar,,"Dr Mastrangelo Jorge Alberto",,,,"(03476) 490700",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03476) 490700",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205614,"Centro de Salud Correa",,Rivadavia,1366,,,,Serodino,Iriondo,"Santa Fe",Argentina,-1,,,-32.5834659,-60.857389,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205615,"S.A.M.Co. Totoras",,Lavalle,950,,,,Correa,Iriondo,"Santa Fe",Argentina,-1,,,-32.5821035,-61.1682985,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205616,"Centro de Salud Oliveros",,"Entre Ríos",464,,,,Totoras,Iriondo,"Santa Fe",Argentina,-1,,,-32.5752349,-60.8517,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205617,"Colonia Psiquiatrica Dr Abelardo Freyre",Privado,"Ruta 11",357,,,,Oliveros,Iriondo,"Santa Fe",Argentina,1,,,-32.5746765,-60.8499985,1,,SI,NO,SI,SI,NO,SI,NO,"(03476) 498039",,,,,,,,,,,,,,"(03476) 498039",coloniaoliveros@ihotmail.com,,"Dra. Mateos Myriam Edith",,,,"(03476) 498039",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03476) 498039",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205618,"S.A.M.Co. Montes De Oca",,Sarmiento,543,,,,Oliveros,Iriondo,"Santa Fe",Argentina,-1,,,-32.5670757,-61.7645157,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205619,"Centro de Salud Medalla Milagrosa","Centro de Salud Público","Lucilo González",306,,,Colón,Colón,Colón,"Entre Ríos",Argentina,-1,,,-32.2249328,-58.1447142,1,,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205620,"Centro De Salud San Pantaleon","Centro de Salud Público",Chile,600,,,Concordia,Concordia,Concordia,"Entre Ríos",Argentina,1,,,-31.3957772,-58.0301111,1,,SI,NO,NO,NO,NO,NO,NO,"(0345) 4250434",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205621,"Centro de Salud Carrizales",,Centenario,504,,,,"Montes De Oca",Belgrano,"Santa Fe",Argentina,-1,,,-32.5079056,-61.0320773,1,,SI,NO,NO,NO,NO,SI,NO,"(03476) 497145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(03476) 497145",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205622,"Hospital Justo Jose De Urquiza","Hospital Público","Av. Uncal S/N",,,,,"Carrizales (Est. Clarke)","Concepción Del Uruguay","Entre Ríos",Argentina,-1,,,-32.4814,-58.262,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"03496/480016, centrex: 1284",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205623,"Hospital Justo Jose De Urquiza","Hospital Público","Bv. Dr. R. Uncal",,,,"Concepción del Uruguay","Concepción Del Uruguay","Concepción Del Uruguay","Entre Ríos",Argentina,-1,,,-32.4673824,-58.2641587,1,,SI,NO,NO,NO,NO,NO,NO,"(03442) 441278",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205624,"S.A.M.Co. Las Rosas","Centro de salud público","Paso de Los Andes",419,,,,"Las Rosas",Belgrano,"Santa Fe",Argentina,1,,,-32.4803772,-61.5815825,1,,SI,NO,SI,NO,NO,SI,NO,"(03471) 451205/451004",,,,,,,,,,,,,,"(03471) 451205 ctx 6384",samcolasrosas@hotmail.com,,"Dr. Dr. Ibañez, Pablo Jesús",,,,,,,,,,,,,,,,,,"(03471) 451205/451004",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205625,"Hospital Federico Meroi",,"Bv. Sarmiento",84,,,,"Las Rosas",Belgrano,"Santa Fe",Argentina,-1,,,-32.4567,-60.8876992,1,,SI,NO,NO,NO,NO,SI,NO,"(03476) 470240 centrex 6407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(03476) 470240 centrex 6407",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205626,"S.A.M.Co. Diaz",,Sunchales,384,,,,Maciel,"San Jerónimo","Santa Fe",Argentina,-1,,,-32.3743437,-61.0930306,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205627,"S.A.M.Co. San Genaro Jarupkin",,"Dr. Ricardo Balbi",1697,,,,Diaz,"San Jerónimo","Santa Fe",Argentina,-1,,,-32.373649,-61.3586079,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205629,"Centro de Salud San Genaro Norte","Centro de salud público","Santa Fe",435,,,,"San Genaro","San Jerónimo","Santa Fe",Argentina,1,,,-32.36375,-61.33754,1,,SI,NO,SI,NO,NO,SI,NO,"(03401) 49-3280",,,,,,,,,,,,,,"(03401) 49-3280",samcosangenaro@redcrs.com.ar,,"Dr. Risso Juan Ángel",,,,,,,,,,,,,,,,,,"(03401) 49-3280",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205630,"Centro de Salud Monje","Centro de salud público",Córdoba,,,"Ruta 65",,Monje,"San Jerónimo","Santa Fe",Argentina,1,,,-32.35519,-60.94691,1,,SI,NO,SI,NO,NO,SI,NO,"(03466) 49-8188",,,,,,,,,,,,,,"(03466) 49-8188",comumonj@cosmol.com.ar,,"Dr. Calvo Eduardo",,,,,,,,,,,,,,,,,,"(03466) 49-8188",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205631,"S.A.M.Co. Los Cardos",,"L. de La Torre",388,,,,Monje,"San Jerónimo","Santa Fe",Argentina,-1,,,-32.3232215,-61.6307811,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205632,"Centro de Salud Centeno",,"Bv. Fernando Centeno",1124,,,,"Los Cardos","San Martín","Santa Fe",Argentina,-1,,,-32.2969128,-61.4104164,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,03401/498733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205633,"S.A.M.Co. Maria Susana",,"Santiago Del Estero",657,,,,Centeno,"San Jerónimo","Santa Fe",Argentina,-1,,,-32.264067,-61.8990908,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205634,"S.A.M.Co. Barrancas",,"Dr Agote",132,,,,"Maria Susana","San Martín","Santa Fe",Argentina,-1,,,-32.2289594,-60.9835272,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,"03466/420217 - 420220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205635,"S.A.M.Co. Las Bandurrias",,"San Martín",,,,,Barrancas,"San Jerónimo","Santa Fe",Argentina,-1,,,-32.1975729,-61.4924,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205636,"S.A.M.Co. El Trebol",,Dorrego,549,,,,"Las Bandurrias","San Martín","Santa Fe",Argentina,-1,,,-32.1973065,-61.7104,1,,SI,NO,NO,NO,NO,SI,NO,"03401 - 422324",,,,,,,03401/422324,,,,,,,"03401 - 422324",samcoeltrebol@hotmail.com,,"Dra Peresson Mariela",,,,,,,,,,,,,,,,,,"03401 - 422324",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205637,"Centro de Salud Dr Raul Renedo",,"San Jerónimo",566,,,,"El Trebol","San Martín","Santa Fe",Argentina,-1,,,-32.167761,-61.1582016,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,"03466/494125,centrex:6349",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205638,"S.A.M.Co. Piamonte",,"Rivadavia 801 ( Rivadavia",,,Alberdi,,"Bernardo De Irigoyen","San Jerónimo","Santa Fe",Argentina,-1,,,-32.1433052,-61.9809975,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205639,"Centro de Salud San Fabian",,"9 de Julio",359,,,,Piamonte,"San Martín","Santa Fe",Argentina,-1,,,-32.1368165,-60.9825834,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,"03466/492129 centrex 6362",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205640,"Centro de Salud Domingo Ventura Crucet","Centro de Salud Público","Eva Perón",,,"Rosa Eckert","Nueva Vizcaya",Federal,Federal,"Entre Ríos",Argentina,1,,,-30.9679546,-58.6123304,1,,SI,NO,NO,NO,NO,NO,NO,03454-15-435944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205641,"Centro de Salud Arocena","Centro de salud público","Dr. Rovere",372,,,,Arocena,"San Jerónimo","Santa Fe",Argentina,1,,,-32.07786,-60.97612,1,,SI,NO,SI,NO,NO,SI,NO,"(03466) 49-5138",,,,,,,,,,,,,,"(03466) 49-5138",,,"Dra. Mato María M.",,,,,,,,,,,,,,,,,,"(03466) 49-5138",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205642,"Centro de Salud San Eugenio",,"Zona Urbana",,,,,Arocena,"San Jerónimo","Santa Fe",Argentina,-1,,,-32.0755969,-61.1160426,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205643,"Hospital Carlos Pellegrini Dr. Julio Cortes Belasc",,"San Martín",721,,,,"San Eugenio","San Jerónimo","Santa Fe",Argentina,-1,,,-32.05,-61.7879464,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205645,"Centro de Salud Eva Peron Barrio Oeste- Galvez",,"Sargento Cabral",,,"9 De julio",,"Carlos Pellegrini","San Martín","Santa Fe",Argentina,-1,,,-32.029275,-61.2244215,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,03404/431001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205646,"Centro de Salud Juan Baggio","Centro de Salud Público",Güemes,1099,,,Gualeguaychú,Gualeguaychú,Gualeguaychú,"Entre Ríos",Argentina,1,,,-33.0248912,-58.5173203,1,,SI,NO,NO,NO,NO,NO,NO,03446-434515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205647,"S.A.M.Co. Galvez","Centro de salud público","Bartolomé Mitre",1551,,,,Galvez,"San Jerónimo","Santa Fe",Argentina,1,,,-32.018526,-61.2273,1,,SI,NO,SI,NO,NO,SI,NO,"(03404) 481115",,,,,,,,,,,,,,"(03404) 481115",samcogalvez@sme.dataco30.com.ar,,"Dr. Ruiz, Leonardo",,,,,,,,,,,,,,,,,,"(03404) 481115",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205648,"S.A.M.Co. Landeta",,"Lisandro de La Torre",802,,,,Galvez,"San Jerónimo","Santa Fe",Argentina,-1,,,-32.0139813,-62.0618752,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205649,"S.A.M.Co. Coronda",,España,2307,,,,Landeta,"San Martín","Santa Fe",Argentina,-1,,,-31.9739612,-60.9155,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,0342/49100307-1807-1807-2430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205650,"Centro de Salud San Pantaleon","Centro de salud público",Güemes,,,,,Coronda,"San Jerónimo","Santa Fe",Argentina,1,,,-31.968263999675,-60.922667787207,1,,SI,NO,SI,SI,NO,SI,NO,"(0342) 4910315",,,,,,,,,,,,,,"(0342) 4910315",sanpantaleon_@hotmail.com,,"Dr Llahyah Ricardo",,,,"(0342) 4910315",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0342) 4910315",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205651,"Centro de Salud General Urquiza ","Centro de salud público","Zona Suburbana Coronda",,,,,Coronda,"San Jerónimo","Santa Fe",Argentina,1,,,-31.9734931,-60.9206,1,,SI,NO,SI,SI,NO,SI,NO,,,,,,,,,,,,,,,,cristianfigueroa@arnet.com.ar,,"Dr Torres Mario Camacho",,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205652,"Centro de Salud Larrechea",,"Zona Urbana",,,,,Coronda,"San Jerónimo","Santa Fe",Argentina,-1,,,-31.9341978,-61047,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205653,"S.A.M.Co. Colonia Belgrano",,Belgrano,1145,,,,Larrechea,"San Jerónimo","Santa Fe",Argentina,-1,,,-31.911639,-61.4015,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205654,"S.A.M.Co. Lopez",,Aurelia,1677,,,,"Colonia Belgrano","San Martín","Santa Fe",Argentina,-1,,,-31.9073,-61.2809,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,"03404/498135,centrex:6202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205655,"Centro de Salud Diego De Alvear","Centro de salud público","General López",,,,,"Diego de Alvear","General López","Santa Fe",Argentina,1,,,-34.3755023,-62.1288375,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,"(0342) 4753464",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(0342) 4753464",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205656,"Centro de Salud La Chispa","Centro de salud público","General López",,,,,"La Chispa","General López","Santa Fe",Argentina,1,,,-33.543,-61.9789715,1,,SI,NO,NO,NO,NO,SI,NO,"(03462) 487042",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205657,"Centro de Salud Ramon Carrillo - San Jorge","Centro de salud público","Alte. Brown",,,"Pte. Perón",,Lopez,"San Jerónimo","Santa Fe",Argentina,1,,,-31.8971,-61.8598807,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205658,"S.A.M.Co. San Jorge","Centro de salud público",Urquiza,1648,,,,"San Jorge","San Martín","Santa Fe",Argentina,1,,,-31.8934061,-61.8556671,1,,SI,SI,SI,SI,NO,SI,NO,"(03406) 441666 ctx 6233",,,,,,,"(03406) 441666 ctx 6233",,,,,,,"(03406) 441666 ctx 6233",samco@samco.arnetbiz.com.ar,,"Dra. Bobatto Andrea",,,,"(03406) 441666 ctx 6233",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(03406) 441666 ctx 6233",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205659,"Centro de Salud Gessler",,"Risso Patrón",1140,,,,"San Jorge","San Martín","Santa Fe",Argentina,-1,,,-31.8753202,-61.1286478,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,"03404/497062 ctx 6200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
