<<<<<<< HEAD
<<<<<<< HEAD
205746,"Centro de Salud Desvio Arijon","Centro de salud público","Av. José Arijón",,,,,"Desvio Arijon","San Jerónimo","Santa Fe",Argentina,1,,,-31.83226,-60.8734,1,,SI,NO,SI,NO,NO,SI,NO,"(0342) 4910565",,,,,,,,,,,,,,"(0342) 4910565",,,"Dra. Humbert, Fabiana",,,,,,,,,,,,,,,,,,"(0342) 4910565",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205747,"Centro de Salud El Araza",,"El Araza",,,,,"Coronel Rodolfo S. Dominguez",Rosario,"Santa Fe",Argentina,-1,,,-31.6106578,-60.697294,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205748,"Centro de Salud El Gaucho",,Avellaneda,5625,,,"Distrito Sudoeste",Rosario,Rosario,"Santa Fe",Argentina,-1,,,-31.6106578,-60.697294,1,,SI,NO,NO,NO,NO,SI,NO,"(0341) 4809779",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0341) 4809779",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205749,"Centro de Salud Eva Duarte",,Rouillón,2095,,,"Distrito Oeste",Rosario,Rosario,"Santa Fe",Argentina,-1,,,-31.6106578,-60.697294,1,,SI,NO,NO,NO,NO,SI,NO,"(0341) 4807844",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0341) 4807844",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205750,"Centro de Salud Juan B Justo","Centro de salud público","Juan B. Justo",2083,,,,"El Araza","General Obligado","Santa Fe",Argentina,1,,,-31.6106578,-60.697294,1,,SI,NO,NO,NO,NO,SI,NO,"(0341) 4804657",,,,,,,"(0341) 4804657",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205751,"Centro de Salud La Boca - Ramon Rivero","Centro de salud público","Manzana 10",,,,,"Santa Fe","La Capital","Santa Fe",Argentina,1,,,-31.6106578,-60.697294,1,,SI,NO,SI,NO,NO,SI,NO,"(0342) 155095470",,,,,,,,,,,,,,"(0342) 155095470",,,"Dr. Carulla, Diego",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205752,"Centro de Salud La Lola",,"Asentamiento Aborígen La Lola",,,,"Distrito Norte",Rosario,Rosario,"Santa Fe",Argentina,-1,,,-31.6106578,-60.697294,1,,SI,NO,NO,NO,NO,SI,NO,"(03482) 15551108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(03482) 15551108",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205754,"Centro de Salud Los Laureles","Centro de salud público","Zona Rural",,,,,"Los Laureles","General Obligado","Santa Fe",Argentina,1,,,-29.36892,-59.73795,1,,SI,NO,SI,NO,NO,SI,NO,"(03482) 47-9080",,,,,,,,,,,,,,"(03482) 47-9080",,,"Dr. Audicio Sandra",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205755,"Centro de Salud Matilde",,"Santa Fe",632,,,,"Los Laureles","General Obligado","Santa Fe",Argentina,-1,,,-31.6106578,-60.697294,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,0342-4993139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205756,"Centro de Salud Montefiore",,"Dr. Luis Drunge",,,,,Matilde,"Las Colonias","Santa Fe",Argentina,-1,,,-31.6106578,-60.697294,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205757,"Centro de Salud N 22 Gonzalez Loza","Centro de salud público","Pasaje Bologna",4787,,,"Distrito Sudoeste",Rosario,Rosario,"Santa Fe",Argentina,1,,,-32.94682,-60.63932,1,,SI,NO,NO,NO,NO,SI,NO,"(0341) 4809430",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0341) 4809430",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205758,"Centro de Salud N 28 Sargento Cabral","Centro de salud público","Punta Indio",8428,,,,Montefiore,"9 De Julio","Santa Fe",Argentina,-1,,,-31.6106578,-60.697294,1,,NO,NO,NO,NO,NO,SI,NO,"(0341) 4809436",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205759,"Centro de Salud Cabal",,"Ob. Boneo",5400,,,,"Santa Fe","Santa Fe","Santa Fe",Argentina,-1,,,-31.6106578,-60.697294,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,sí,"03498-15444831 (medico)",,,,,,,,,,,,,,,,,,,,,,,,0342-155119974,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205766,"Centro de Salud Arroyo Aguiar","Centro de salud público","Av. San Martín",46,,,,"Arroyo Aguiar","La Capital","Santa Fe",Argentina,1,,,-31.6048761,-60.5734,1,,SI,NO,SI,NO,NO,SI,NO,"(0342) 45-72544 Centrex 2544",,,,,,,,,,,,,,"(0342) 45-72544 Centrex 2544",enfermeriaarroyoaguiar@hotmail.com,,"Dr. Rivera, Mirta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205767,"Centro de Salud Bella Italia","Centro de salud público","Santa Fe",31,,,,"Arroyo Aguiar","La Capital","Santa Fe",Argentina,1,,,-31.6031305,-60.6652315,1,,SI,NO,NO,NO,NO,SI,NO,"(03492) 497009/497077/497740",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205769,"Centro de Salud Mabel Montes - Bo Guadalupe Oeste","Centro de salud público",Risso,1745,,,,"Santa Fe","La Capital","Santa Fe",Argentina,1,,,-31.6029885,-60.6836482,1,,SI,NO,SI,SI,NO,SI,NO,"(0342) 457-9209 Centrex 9209",,,,,,,,,,,,,,"(0342) 457-9209 Centrex 9209",,,"Dra. Rosa Susana N. De Tabela",,,,"(0341) 4962888",,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,"(0341) 4962888",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205770,"Centro de Salud San Jose Del Rincon",,Busaniche,,,"San Martín",,"Bella Italia",Castellanos,"Santa Fe",Argentina,-1,,,-31.6000004,-60.5833282,1,,SI,NO,NO,NO,NO,SI,NO,,,"24 hs.","Dora Muchiutti",,,,"(0342) 457-7713 ctrex 7713",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205772,"Centro de Salud N 8 Barrio San Martin","Centro de salud público","M. Alberti",4413,,,,"Santa Fe","La Capital","Santa Fe",Argentina,1,,,-31.5967633,-60.7169016,1,,SI,NO,NO,SI,NO,SI,NO,"(0342) 4579138",,,,,,,,,,,,,,,,,,,,,"(0342) 4579138",,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,"(0342) 4579138",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205773,"Centro de Salud San Agustin - La Capital",,"Teniente Loza 7100 (a 10 Cuadras de Av. Blas Parer",,,,,"Santa Fe","Santa Fe","Santa Fe",Argentina,-1,,,-31.5943818,-60.7233975,1,,SI,NO,SI,SI,NO,SI,NO,"(0342) 457-9299",,,,,,,,,,,,,,"(0342) 457-9299",cssanagustin@santafe.gov.ar,,"Dr. García Orlando Mario",,,,,,,,,,,,,,,,,,03482-15551426,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205774,"CIC Loyola Sur","Centro de salud público","J. Civil",6539,,,,"Santa Fe","La Capital","Santa Fe",Argentina,1,,,-31.5943818,-60.7233975,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,"(0341) 4782129",,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,"(0341) 4782129",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205775,"Centro de Salud Altos De Nogueras","Centro de salud público",Lamadrid,10590,,,,"Santa Fe","La Capital","Santa Fe",Argentina,1,,,-31.5926722,-60.7129986,1,,SI,NO,SI,SI,NO,SI,NO,"(0342) 4800311",,,,,,,,,,,,,,"(0342) 4800311",csaltosdenoguera@santafe.gov.ar,,"Dr.  Patricio N. Botes",,,,"(0342) 4800311",,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,"(03564) 311001",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205776,"Cic Pocito","Organismo Público","Calle Proyectada",,,España,Pocito,Pocito,Pocito,"San Juan",Argentina,1,,,-31.5708219,-68.5073643,1,,SI,NO,NO,NO,NO,NO,NO,"(0264) 4283275",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205778,"Centro de Salud Telmo Emilio Albrecht (ex N 6)","Centro de salud público","9 de Julio",8075,,,,"San José del Rincón","La Capital","Santa Fe",Argentina,1,,,-31.5869533,-60.9409177,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205779,"Hospital Sayago","Hospital público",French,5224,,,,"Santa Fe","La Capital","Santa Fe",Argentina,1,,,-31.5849591,-60.7259,1,,SI,SI,SI,NO,SI,SI,NO,"(0342) 4579226",,,,,,,"(0342) 4579226",,,,,,,"(0342) 4579226",hospital.sayago@arnetbis.com,,"Dr. Mendoza Fabian José Alberto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205780,"Centro de Salud . 12 De Octubre","Centro de Salud Público","Calle Progreso",,,Chacabuco,"Villa Krause","Villa Krause",Rawson,"San Juan",Argentina,1,,,-31.5831963,-68.5287182,1,,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205781,"Centro de Salud  12 De Octubre",,Progreso,,,Chacabuco,Franck,"Villa Krause",Rawson,"San Juan",Argentina,-1,,,-31.583251,-68.532452,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,0264-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205782,"Hospital General Polivalente Dr Mira y Lopez","Hospital público","Blas Parera",8455,,,,"Santa Fe","La Capital","Santa Fe",Argentina,1,,,-31.5825,-60.7264517,1,,SI,SI,SI,NO,SI,SI,NO,"(0342) 457 9236",,,,,,,"(0342) 457 9236",,,,,,,"(0342) 457 9236",,,"Psic. Gonzales Silvia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205783,"Centro de Salud Policlinico Barrio Centenario","Centro de salud público",Pietrabuena,3164,,,,"Santa Fe","La Capital","Santa Fe",Argentina,1,,,-31.5806496,-60.7168985,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,"(03482) 469725",,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,"(03482) 469725",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205785,"Centro de Salud Estanislao Lopez",,Piedrabuena,6066,,,,"Santa Fe","Santa Fe","Santa Fe",Argentina,-1,,,-31.5790344,-60.7274055,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03462-423743,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205786,"Centro de Salud Altos Del Valle","Centro de salud público","Las Azucenas",10350,,,,"Santa Fe","La Capital","Santa Fe",Argentina,1,,,-31.5727529,-60.6843855,1,,SI,NO,SI,SI,NO,SI,NO,"(0342) 457-9217  ctx 9217",,,,,,,,,,,,,,"(0342) 457-9217  ctx 9217",,,"Dr.  Riga José Luis",,,,"(0342) 457-9217  ctx 9217",,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,"(0342) 4740064/6",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205789,"Centro de Salud  Capitan Eduardo Lazo",,"San Martin",,,Misiones,"Capitan Lazo","San Juan",Capital,"San Juan",Argentina,-1,,,-31.56720096,-68.53962421,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205791,"Centro de Salud . Dr Elio Cantoni","Centro de Salud Público","Republica Del Libano Oeste",1618,,,"Villa Krause","Villa Krause",Rawson,"San Juan",Argentina,1,,,-31.5825207,-68.5503232,1,,SI,NO,NO,NO,NO,NO,NO,"(0264) 4340312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205792,"C.S. Ejercito De Los Andes","Centro de Salud Público",Independencia,,,,"Villa Dominguito","Villa Dominguito","San Martín","San Juan",Argentina,1,,,-31.5588059,-68.3001999,1,,SI,NO,NO,NO,NO,NO,NO,"(0264) 4971267",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205794,"Puesto Sanitario Vª San Justo","Centro de Salud Público","Ferrero - Bº Bernardino Rivadavia",,,,Rivadavia,Rivadavia,Rivadavia,"San Juan",Argentina,1,,,-31.5333309,-68.6166687,1,,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205795,"Centro de Salud Las Margaritas","Centro de Salud Público","Juez Ramón Díaz",,,"Agustin Gomez","San Juan","San Juan",Capital,"San Juan",Argentina,1,,,-31.5383333,-68.5428408,1,,SI,NO,NO,NO,NO,NO,NO,"(0264) 4200214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205796,"Centro De Salud Rene Favaloro",,"Las Heras",1159,,,,Rivadavia,Rivadavia,"San Juan",Argentina,-1,,,-31.551376,-68.551508,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(03482)490215,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205797,"Centro De Salud Rene Favaloro","Centro de Salud Público","Las Heras",1159,,,"Santa Lucía","Santa Lucía","Santa Lucía","San Juan",Argentina,1,,,-31.5193253,-68.507277,1,,SI,NO,NO,NO,NO,NO,NO,"(0264) 4343987",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205798,"Centro de Salud Angelica","Centro de salud público","Lisandro de La Torre",137,,,,Angelica,Castellanos,"Santa Fe",Argentina,1,,,-31.5503654,-61.5457504,1,,SI,NO,SI,NO,NO,SI,NO,"(03492) 487534",,,,,,,,,,,,,,"(03492) 487534",samcoangelica@hotmail.com,,"Dr. Cordera José Carlos",,,,,,,,,,,,,,,,,,"(03492) 487534",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205799,"Cic Zonda","Organismo Público","Manuel Andujar - Bº Obrero Municipal",,,,,Zonda,Zonda,"San Juan",Argentina,1,,,-31.740385,-69.0016485,1,,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205800,"Centro de Salud  La Bebida",,"Ignacio De La Roza",4258,,,"San Jeronimo Norte","La Bebida",Rivadavia,"San Juan",Argentina,-1,,,-31.539705,-68.616779,1,,SI,SI,NO,NO,NO,SI,NO,"(0264) 155673367",,,,,,,"(0264) 155673367",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0264) 155673367",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205801,"Hosp Dr Guillermo Rawson","Hospital Público","Av. Guillermo Rawson Sur",494,,,"San Juan","San Juan",Capital,"San Juan",Argentina,1,,,-31.5396638,-68.5146,1,,SI,NO,NO,NO,NO,NO,NO,"(0264) 4224005/ 4022/ 7404 --- 0264-4606872",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205803,"Centro de Salud  Dr Horacio Antonio Grillo","Centro de Salud Público","Av. Libertador Gral. San Martín Este",6236,,,"Alto De Sierra","Alto De Sierra","Santa Lucía","San Juan",Argentina,1,,,-31.5367644,-68.449399,1,,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205804,"Hospital Dr Marcial Quiroga","Hospital Público","Av. Libertador Gral. San Martin Este",,,"Rastreador Calina","San Juan","San Juan",Capital,"San Juan",Argentina,1,,,-31.5335152,-68.5118834,1,,SI,NO,NO,NO,NO,NO,NO,"(0264) 4330872/80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205805,"Centro de Salud Barrio Parque",,"Crucero Belgrano",,,,,Angelica,Castellanos,"Santa Fe",Argentina,-1,,,-31.5286343,-60.7271745,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,0342-154297725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205806,"Línea Salud Sexual Programa Nacional",,,,,,,"San Juan Capital","San Juan Capital","San Juan",Argentina,-1,,,-31.52819,-68.531647,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,0800-222-3444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205807,"Centro de Salud Estacion Clucellas",,"Presidente Perón",,,"9 De julio",,Recreo,"Santa Fe","Santa Fe",Argentina,-1,,,-31.5232584,-61.7203,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,03492/495374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205808,"Centro de Salud Dr Alfonso Barassi",,"Matias Zavala",,,"San Lorenzo",Desamparados,"San Juan",Capital,"San Juan",Argentina,-1,,,-31.52242092,-68.54896367,1,,SI,SI,NO,NO,NO,SI,NO,"(0264) 4231922",,,,,,,"(0264) 4231922",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0264) 4231922",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205809,"Hospital Dr Brague Villar","Hospital Público","Brage Villar",560,,,Hasenkamp,Hasenkamp,Paraná,"Entre Ríos",Argentina,1,,,-31.5114674,-59.8334588,1,,SI,NO,NO,NO,SI,NO,NO,"(0343) 4930073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205810,"Centro de Salud Monte Vera","Centro de salud público","General López",5718,,,,"Monte Vera","La Capital","Santa Fe",Argentina,1,,,-31.515255,-60.6735,1,,SI,NO,SI,NO,NO,SI,NO,"(0342) 457-9246 ctrex 9246",,,,,,,"(0342) 457-9246 ctrex 9246",,,,,,,"(0342) 457-9246 ctrex 9246",samcomontevera@yahoo.com.ar,,"Dra. Rivero Mirta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205811,"Centro de Salud Bº Parque Rivadavia Norte","Centro de Salud Público",Cano,,,Larralde,"San Juan","San Juan",Capital,"San Juan",Argentina,1,,,-31.5517882,-68.5370846,1,,SI,NO,NO,NO,NO,NO,NO,"(0264) 4234032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205812,"Centro de Salud Costanera Norte","Centro de Salud Público",Vidable,,,Formosa,Chimbas,Chimbas,Chimbas,"San Juan",Argentina,1,,,-31.4965964,-68.5317615,1,,SI,NO,NO,NO,NO,NO,NO,"(0264) 4261572",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205813,"Centro de Salud Comandante Cabot",,"Mary O Graham",56,,,"Monte Vera","San Juan",Capital,"San Juan",Argentina,1,,,-31.51063601,-68.52683544,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,"(0264) 4276758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205814,"Centro de Salud Mons Ricardo Baez Laspiur","Centro de Salud Público","Lopez Pelaez",,,Sarmiento,"Villa del Salvador","Villa El Salvador",Angaco,"San Juan",Argentina,1,,,-31.4479384,-68.4046788,1,,SI,NO,NO,NO,NO,NO,NO,"(0264) 4315415",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205815,"Centro de Salud Dr Jorge Ruiz Aguilar (Ex Faecap)","Centro de Salud Público","Córdoba Norte",,,,Chimbas,Chimbas,Chimbas,"San Juan",Argentina,1,,,-31.501614,-68.5245442,1,,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205817,"Cic Albardon","Organismo Público","La Laja",,,Nacional,"Villa San Martin","Villa General San Martin",Albardón,"San Juan",Argentina,1,,,-31.4127852,-68.4925025,1,,SI,NO,NO,NO,NO,NO,NO,"(0264) 4911002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205819,"Centro de Salud Dr Ramon Carrillo","Centro de Salud Público","Av. Leandro N. Alem",,,Rodriguez,"San Juan","San Juan",Capital,"San Juan",Argentina,1,,,-31.5285836,-68.5334854,1,,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205820,"Centro Salud Dr Ramon Carrillo",,"Av Alem",,,Rodriguez,"Villa Santa Paula",Concepción,Capital,"San Juan",Argentina,-1,,,-31.492776,-68.533369,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205821,"Centro de Salud Recreo","Centro de salud público","Av. Mitre",,,Caferata,,Recreo,"La Capital","Santa Fe",Argentina,1,,,-31.4908772,-60.7356773,1,,SI,NO,SI,NO,NO,SI,NO,"(0342) 496-0450 ctrex 7015",,,,,,,"(0342) 496-0450 ctrex 7015",,,,,,,"(0342) 496-0450 ctrex 7015",samcorecreo@hotmail.com,,"Dr. Bourquin Eduardo Raul",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205822,"Centro de Salud Ceferino Namuncara","Centro de salud público","Santiago Del Estero",216,,,,Esperanza,"Las Colonias","Santa Fe",Argentina,1,,,-31.4677145,-60.9391398,1,,SI,NO,SI,NO,NO,SI,NO,"(03796) 422729",,,,,,,,,,,,,,"(03796) 422729",,,,,,,,,,,,,,,,,,,,,"(03796) 422729",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205823,"Centro de Salud Barrio Unidos","Centro de salud público",Perú,710,,,,Esperanza,"Las Colonias","Santa Fe",Argentina,1,,,-31.4523504,-60.9047,1,,SI,NO,SI,SI,NO,SI,NO,"(03496) 42-8610",,,,,,,,,,,,,,"(03496) 42-8610",,,"Dr. Vandagnotto  Guillermo",,,,"(03496) 42-8610",,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,"(03496) 42-8610",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205824,"Centro de Salud Plaza Clucellas",,"Bv. Buenos Aires",235,,,,Esperanza,"Las Colonias","Santa Fe",Argentina,-1,,,-31.4516263,-61.7066843,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205825,"S.A.M.Co. Esperanza","Centro de salud público",Jansen,2693,,,,Esperanza,"Las Colonias","Santa Fe",Argentina,1,,,-31.4489859,-60.9304,1,,SI,NO,SI,SI,NO,SI,NO,"(03496) 420027-420263",,,,,,,,,,,,,,"(03496) 420027-420263",samcoesperanza@esperanza.gov.ar,,"Dr Dellaporta Marcelo",,,,"(03496) 420027-420263",,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,"(03496) 420027-420263",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205826,"Centro de Salud Dr Esteban Maradona - Esperanza","Centro de salud público","Simón de Iriondo",5888,,,,Esperanza,"Las Colonias","Santa Fe",Argentina,1,,,-31.4489859,-60.9304,1,,SI,NO,SI,NO,NO,SI,NO,"(03496) 422574",,,,,,,,,,,,,,"(03496) 422574",,,"Dra. Sbrum  Claudia",,,,,,,,,,,,,,,,,,"(03496) 422574",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205827,"S.A.M.Co. Geriatrico J Vionet",,Benefactores,1159,,,,"Plaza Clucellas",Castellanos,"Santa Fe",Argentina,-1,,,-31.4415293,-61.2668,1,,SI,NO,NO,NO,NO,SI,NO,,,,,,,,03404/470061-470361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205828,"Centro de Salud Barrio Norte","Centro de salud público","Entre Ríos",1960,,,,Pilar,"Las Colonias","Santa Fe",Argentina,1,,,-31.4344,-61.2512537,1,,SI,NO,SI,SI,NO,SI,NO,"(03404) 471221",,,,,,,,,,,,,,"(03404) 471221",vanesaknubel@yahoo.com.ar,,"Dra. Vanesa Knubel",,,,"(03404) 471221",,,,,,"No esta confirmado que asesore o realice interrupción del embarazo",,,,,,,,"(03404) 471221",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205829,"Hosp Rawson - Cordoba","Hospital Público","Bajada Pucará",2025,,,,Córdoba,Córdoba,Córdoba,Argentina,-1,,,-31.4265872,-64.1698834,1,,SI,NO,NO,NO,NO,NO,NO,"0351-434-8755 / 56 int 125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
205830,"Centro de Salud Barrio Francucci",,"Calle 54",270,,,,Pilar,"Las Colonias","Santa Fe",Argentina,-1,,,-31.425839,-62.0616,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
