210902,"P.S. Cervantes","Centro de Salud","25 de Mayo",530,,,Cervantes,Cervantes,"General Roca","Río Negro",Argentina,1,,,-39.0537782,-67.3924537,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210903,"Hospital Area Programa Guardia Mitre",Hospital,Villanueva,,,,"Guardia Mitre","Guardia Mitre","Adolfo Alsina","Río Negro",Argentina,1,,,-40.4251749,-63.6724811,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210904,"C.S. Mainque","Centro de Salud","Av. Río Negro",,,6,"Ingeniero Luis A. Huergo","Ingeniero Luis A. Huergo","General Roca","Río Negro",Argentina,1,,,-39.0738358,-67.2381049,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210905,"Centro De Salud Bº Belgrano","Centro de Salud",Uruguay,,,Urquiza,Lamarque,Lamarque,Avellaneda,"Río Negro",Argentina,1,,,-39.4266931,-65.7050433,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210906,"P.S. Las Grutas","Posta Sanitaria",Pilcaniyeu,,,"Río Negro","Las Grutas","Las Grutas","San Antonio","Río Negro",Argentina,1,,,-40.8068166,-65.0913355,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210907,"Hospital Area Programa Los Menucos",Hospital,"9 de Julio",476,,,Valcheta,Valcheta,Valcheta,"Río Negro",Argentina,1,,,-40.6795495,-66.1652706,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210908,"Hospital Area Programa Ñorquinco",Hospital,"Mza 525 Lote 1",,,,Ñorquinco,Ñorquinco,Ñorquincó,"Río Negro",Argentina,1,,,-41.851296,-70.902063,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210909,"Hospital Area Pilcaniyeu",Hospital,Choiques,,,Sahiueque,Pilcaniyeu,Pilcaniyeu,Pilcaniyeu,"Río Negro",Argentina,1,,,-41.1217984,-70.721656,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210910,"P.S. Prahuaniyeu","Posta Sanitaria","Ruta Prov. 8, Km 72 (Desde Los Menucos)",,,,Prahuaniyeu,Prahuaniyeu,"9 de Julio","Río Negro",Argentina,1,,,-41.2785416,-67.9423981,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210912,"P.S. Rio Chico Y Rural","Posta Sanitaria","Av San Martin",,,,"Río Chico","Río Chico",Ñorquincó,"Río Negro",Argentina,1,,,-41.7178307,-70.4992676,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210913,"P.S.Bº Union","Posta Sanitaria","Ramón Tuero",1149,,,"Pichi Mahuida","Pichi Mahuida","Pichi Mahuida","Río Negro",Argentina,1,,,-39.0080502,-64.0934551,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210914,"P.S.Buena Parada","Posta Sanitaria","Calle Nro. 10. Buena Parada",,,,"Río Colorado","Río Colorado","Pichi Mahuida","Río Negro",Argentina,1,,,-38.990845,-64.0958311,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210915,"P.S.Maximo Salvarezza","Posta Sanitaria","Expedición Del Desierto",813,,,"Río Colorado","Río Colorado","Pichi Mahuida","Río Negro",Argentina,1,,,-38.990845,-64.0958311,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210916,"P.S. Neumivakin","Posta Sanitaria","Antenor Oros",605,,,"San Antonio Oeste","San Antonio Oeste","San Antonio","Río Negro",Argentina,1,,,-40.7301786,-64.9389791,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210917,"Hospital Area Programa Sierra Colorada",Hospital,"H. Irigoyen Entre Guemes Y Adolfo Freintuch",149,,,"Sierra Colorada","Sierra Colorada","9 de Julio","Río Negro",Argentina,1,,,-40.5860405,-67.7577667,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210918,"P.S. Balneario El Condor","Posta Sanitaria","Villa Maritima El Condor",,,,"Balneario El Condor","Balneario El Condor","Adolfo Alsina","Río Negro",Argentina,1,,,-41.0414815,-62.8291098,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210919,"Centro De Salud BºPadre Gardin","Centro de Salud","J. B. Justo",86,,,"Villa Regina","Villa Regina","General Roca","Río Negro",Argentina,1,,,-39.1027299,-67.0956082,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210920,"C.S. Pichi Nahuel","Centro de Salud",Pueyrredón,,,"Gabriela Mistral",Cipolletti,Cipolletti,"General Roca","Río Negro",Argentina,1,,,-38.9391101,-68.0088987,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210921,"Hospital Area Programa El Cuy","Centro de Salud","Rio Negro",,,"Las Flores","El Cuy","El Cuy","El Cuy","Río Negro",Argentina,1,,,-39.926816,-68.3448432,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210922,"Cerro Policia, Puesto Sanitario","Posta Sanitaria","Cerro Policía",,,,"Cerro de Policía","Cerro de Policía","El Cuy","Río Negro",Argentina,1,,,-39.7220383,-68.497818,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210923,"Aguada Guzman Y Rural, Puesto Sanitario","Posta Sanitaria","Aguada Guzmán",,,,"Aguada de Guzmán","Aguada de Guzmán","El Cuy","Río Negro",Argentina,1,,,-39.9814396,-68.8751385,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210924,"Mencue Y Rural, Puesto Sanitario","Posta Sanitaria",Mencué,,,,Mencue,Mencue,"El Cuy","Río Negro",Argentina,1,,,-40.4236361,-69.6145235,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210925,"Naupa Huen, Puesto Sanitario","Posta Sanitaria","Nahupa Hen",,,,"El Cuy","El Cuy","El Cuy","Río Negro",Argentina,1,,,-39.926816,-68.3448432,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210926,"Centro De Salud Villa Del Parque","Centro de Salud","9 de Julio",,,,"General Roca","General Roca","General Roca","Río Negro",Argentina,1,,,-39.0295607,-67.5769099,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210927,"Catriel, Hospital Área Programa",Hospital,"Calle España",50,,,"General Roca","General Roca","General Roca","Río Negro",Argentina,1,,,-37.8804183,-67.806933,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210928,"Hospital Area Fernandez Oro",Hospital,"Gral. Fernández Oro",,,,Cipolletti,Cipolletti,"General Roca","Río Negro",Argentina,1,,,-38.9414093,-67.9963176,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210929,"Puesto De Salud Isla 10","Posta Sanitaria","Av. 1° de Mayo",,,,"General Roca","General Roca","General Roca","Río Negro",Argentina,1,,,-38.9728953,-67.9134415,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210930,"P.S. Santa Gregoria","Posta Sanitaria","Calle . A 100 Mts. De La Escuela Nro 115",,,,Chimpay,Chimpay,Avellaneda,"Río Negro",Argentina,1,,,-39.164431,-66.1457519,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210931,"P.S. Barrio 86 Viviendas","Posta Sanitaria",Manquiel,41,,,Chimpay,Chimpay,Avellaneda,"Río Negro",Argentina,1,,,-39.1630247,-66.1551163,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210932,"Choele Choel, Hospital Área Programa",Hospital,"Av. Gral. San Martín",1326,,,Choele-choel,Choele-choel,Avellaneda,"Río Negro",Argentina,1,,,-39.2947224,-65.6595637,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210933,"Hosp. Rural Area Programa Luis Beltran",Hospital,"Vicente López y Planes",773,,,Avellaneda,Avellaneda,Avellaneda,"Río Negro",Argentina,1,,,-39.311891,-65.7630918,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210934,"Hospital Area Programa Lamarque",Hospital,Rivadavia,250,,,Lamarque,Lamarque,Avellaneda,"Río Negro",Argentina,1,,,-39.4240795,-65.7014299,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210935,"Rio Colorado, Hospital Área Programa",Hospital,"Av. República de España",555,,,"Pichi Mahuida","Pichi Mahuida","Pichi Mahuida","Río Negro",Argentina,1,,,-38.9905979,-64.0911983,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210936,"P.S. Villa Mitre","Posta Sanitaria","LIsandro de la Torre",,,Mejico,"Pichi Mahuida","Pichi Mahuida","Pichi Mahuida","Río Negro",Argentina,1,,,-38.9969997,-64.090782,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210937,"Viedma, Hospital Área Programa",Hospital,Rivadavia,391,,,Viedma,Viedma,"Adolfo Alsina","Río Negro",Argentina,1,,,-40.814859,-62.9888636,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210938,"General Conesa, Hospital Área Programa",Hospital,"Calle Sarmiento",285,,,"General Villegas","General Villegas",Conesa,"Río Negro",Argentina,1,,,-40.105558,-64.455848,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210939,"Hospital Area Programa Valcheta",Hospital,"Leandro N Alem",,,,Valcheta,Valcheta,Valcheta,"Río Negro",Argentina,1,,,-40.6806299,-66.1638746,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210940,"San Antonio Oeste, Hospital Área Programa",Hospital,"Hipolito Yrigoyen",554,,,"San Antonio","San Antonio","San Antonio","Río Negro",Argentina,1,,,-40.7285718,-64.9397345,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210941,"P.S. Puerto San Antonio Este","Posta Sanitaria","Centro Civico",,,,"San Antonio Este","San Antonio Este","San Antonio","Río Negro",Argentina,1,,,-40.816667,-64.75,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210942,"Hospital Area Programa Sierra Grande",Hospital,"Av. Antártida Argentina",,,"28 De octubre","San Antonio","San Antonio","San Antonio","Río Negro",Argentina,1,,,-41.6102752,-65.3588334,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210943,"P.S. Playas Doradas","Posta Sanitaria","A 30 Km De Sierra Grande Sobre La Costa Del Mar",,,,"Playas Doradas","Playas Doradas","San Antonio","Río Negro",Argentina,1,,,-41.6308531,-65.0273539,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210944,"El Bolson, Hospital Área Programa",Hospital,"Perito Moreno",,,,"El Bolsón","El Bolson",Bariloche,"Río Negro",Argentina,1,,,-41.9722347,-71.5357054,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210945,"Rinconada Nahuelpan","Posta Sanitaria","Nahuel Pan",,,,"El Bolsón","El Bolson",Bariloche,"Río Negro",Argentina,1,,,-41.988731,-71.5409542,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210946,"El Foyel","Posta Sanitaria","El Foyel",,,,"El Bolsón","El Bolson",Bariloche,"Río Negro",Argentina,1,,,-41.9649235,-71.5353386,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210947,"Los Repollos","Posta Sanitaria","Los Repollos",,,,"El Bolsón","El Bolson",Bariloche,"Río Negro",Argentina,1,,,-41.9649235,-71.5353386,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210948,"Cuesta Del Ternero","Posta Sanitaria","Cuesta Del Ternero",,,,"El Bolsón","El Bolson",Bariloche,"Río Negro",Argentina,1,,,-41.9649235,-71.5353386,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210949,"Costa Del Río Azul, Puesto Sanitario","Posta Sanitaria","Mallin Ahogado",,,,"El Bolsón","El Bolson",Bariloche,"Río Negro",Argentina,1,,,-41.9649235,-71.5353386,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210950,"Rio Chico Urbano, Puesto Sanitario","Posta Sanitaria",Ñorquincó,,,,"Villa Regina","Villa Regina","General Roca","Río Negro",Argentina,1,,,-39.1074318,-67.0653929,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210951,"Fitamiche, Puesto Sanitario","Posta Sanitaria",Ñorquincó,,,,"Villa Regina","Villa Regina","General Roca","Río Negro",Argentina,1,,,-39.1074318,-67.0653929,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210954,"Manso Medio",,"Manso Medio",,,,"El Bolsón","El Bolson",Bariloche,"Río Negro",Argentina,1,,,-41.9649235,-71.5353386,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210955,"Cipoletti, Servicios De Hospital A.P.","Servicio en Hospital","Gral. Fernández Oro",770,,,Cipolletti,Cipolletti,"General Roca","Río Negro",Argentina,1,,,-38.9421104,-67.9921386,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210956,"Hospital Mohibe Akil De Menem",Hospital,"Los Terebintos",,,,Anillaco,Anillaco,"Castro Barros","La Rioja",Argentina,1,,,-28.8039042,-66.9404268,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210957,Aminga,"Centro de Salud",Publica,,,,Aminga,Aminga,"Castro Barros","La Rioja",Argentina,1,,,-28.8473265,-66.9298632,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210958,"San Pedro","Centro de Salud",Publica,,,,"San Pedro","San Pedro","Castro Barros","La Rioja",Argentina,1,,,-28.6614054,-66.9233815,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210959,Anjullon,"Centro de Salud",Publica,,,,Anjullan,Anjullan,"Castro Barros","La Rioja",Argentina,1,,,-28.7195107,-66.9284405,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210960,"Establecimiento Pinchas",Hospital,"Ruta 75 - Km. 60",,,,Pinchas,Pinchas,"Castro Barros","La Rioja",Argentina,1,,,-28.9348944,-66.9591028,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210961,"Las Peñas","Centro de Salud",RN75,,,,Pinchas,Pinchas,"Castro Barros","La Rioja",Argentina,1,,,-28.9347837,-66.9610121,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210962,Chuquis,"Centro de Salud",Principal,,,,Chuquis,Chuquis,"Castro Barros","La Rioja",Argentina,1,,,-28.8913895,-66.9722208,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210963,"Agua Blanca","Centro de Salud","Ruta Nº 75",,,,"Agua Blanca","Agua Blanca","Castro Barros","La Rioja",Argentina,1,,,-28.9618683,-66.99853,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210964,Arauco,"Centro de Salud","9 de Julio",,,,"La Rioja","La Rioja","La Rioja Capital","La Rioja",Argentina,1,,,-29.4150894,-66.8547635,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210965,"Caps ""San Francisco""","Centro de Salud","Av. San Francisco",,,"Eva Peron",Aimogasta,Aimogasta,Arauco,"La Rioja",Argentina,1,,,-28.549003,-66.8182838,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210966,"Hospital Villa Mazan",Hospital,"Salim Dahbar",,,,"Villa Mazán","Villa Mazan",Arauco,"La Rioja",Argentina,1,,,-28.6520322,-66.5442262,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210967,"Termas De Santa Teresita","Centro de Salud",Pblica,,,,"Termas Santa Teresita","Termas Santa Teresita",Arauco,"La Rioja",Argentina,1,,,-28.6,-66.533333,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210968,"Caps Estacion Mazan","Centro de Salud",RN60,,,"Ruta Prov. 10",Arauco,Arauco,Arauco,"La Rioja",Argentina,1,,,-28.5882322,-66.7422991,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210969,"San Jose","Centro de Salud","Tte. Cigorraga",,,Cabo,"La Rioja","La Rioja","La Rioja Capital","La Rioja",Argentina,1,,,-29.4170506,-66.8758251,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210970,"San Vicente","Centro de Salud","Av. J. J. Oyola",,,Pamplonas,"La Rioja","La Rioja","La Rioja Capital","La Rioja",Argentina,1,,,-29.413433,-66.8662956,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210971,"20 De mayo","Centro de Salud","Julio Campos",,,"Gaucho Riojano","La Rioja","La Rioja","La Rioja Capital","La Rioja",Argentina,1,,,-29.4013904,-66.8308333,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210972,"Islas Malvinas","Centro de Salud","Enrique Mosconi",,,"Guido Spano","La Rioja","La Rioja","La Rioja Capital","La Rioja",Argentina,1,,,-29.4134538,-66.8564579,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210973,"Eva Peron","Centro de Salud","Ruta 5 (A 3 Km Del Aeropuerto)",,,,"La Rioja","La Rioja","La Rioja Capital","La Rioja",Argentina,1,,,-29.4134538,-66.8564579,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210974,"El Cantadero","Centro de Salud","Ruta Nacional Nº 38",,,,"El Cantadero","El Cantadero","La Rioja Capital","La Rioja",Argentina,1,,,-29.2415052,-66.8555994,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210975,"El Cebollar","Centro de Salud",RN38,,,,"La Rioja","La Rioja","La Rioja Capital","La Rioja",Argentina,1,,,-29.0965795,-66.5669374,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210976,"San Antonio","Centro de Salud","Ruta Provincial Nº 5",,,,"San Antonio","San Antonio","La Rioja Capital","La Rioja",Argentina,1,,,-29.2833309,-66.1500015,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210977,"San Bernardo","Centro de Salud","Ruta Provincial Nº 6",,,,"San Bernardo","San Bernardo","La Rioja Capital","La Rioja",Argentina,1,,,-29.4499502,-66.0094866,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210978,"San Nicolas","Centro de Salud","Av. San Nicolás de Bari Este",,,,"La Rioja","La Rioja","La Rioja Capital","La Rioja",Argentina,1,,,-29.4072879,-66.8054486,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210979,"Caps San Miguel","Centro de Salud","9 de Julio",,,"Del Carmen","La Rioja","La Rioja","La Rioja Capital","La Rioja",Argentina,1,,,-29.4140108,-66.8553221,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210980,"Caps ""Bº Mayo""","Centro de Salud",Formosa,66,,,Chilecito,Chilecito,Chilecito,"La Rioja",Argentina,1,,,-29.174856,-67.496226,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
