<<<<<<< HEAD
<<<<<<< HEAD
208688,"Unidad Sanitaria Nº 16 - Martin Guemes - Monte - Lanús",,"Las Piedras Y V Hugo",5185,,,"Monte Chingolo","Monte Chingolo",Lanús,"Buenos Aires",Argentina,1,,,-34.728054,-58.3534546,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208689,"Unidad Sanitaria Nº 04 - Cosme Argerich - Lanús",,Chorroarín,4493,,,"Monte Chingolo","Monte Chingolo",Lanús,"Buenos Aires",Argentina,1,,,-34.7378174,-58.3620383,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208690,"Unidad Sanitaria Nº 12 - Sta. Maria - Lanús",,"Victor Hugo",440,,,"Monte Chingolo","Monte Chingolo",Lanús,"Buenos Aires",Argentina,1,,,-34.7271009,-58.3375905,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208692,"Unidad Sanitaria Nº 43 - Bo. Eva Peron - V. Cara - Lanús",,"Hernando de Magallanes",,,"Jose Leon Suarez","Lanús Oeste","Lanús Oeste",Lanús,"Buenos Aires",Argentina,1,,,-34.6956251,-58.438945,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208695,"Unidad Sanitaria Nº 02 - Villa Urquiza - Lanús",,Condarco,,,Maure,Wilde,Wilde,Avellaneda,"Buenos Aires",Argentina,1,,,-34.711207,-58.3341683,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208696,"Unidad Sanitaria Federico Reyes - Lavallol - Lomas De Zamora",,Doyhenard,1240,,,Llavallol,Llavallol,"Lomas De Zamora","Buenos Aires",Argentina,1,,,-34.8080174,-58.4200552,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208698,"Unidad Sanitaria Alicia Franco - Quilmes",,"Rodolfo Ragucci",,,"194 Bis","Bernal Oeste","Bernal Oeste",Quilmes,"Buenos Aires",Argentina,1,,,-34.7451329,-58.3352005,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208699,"Unidad Sanitaria Nº 03 - Quilmes",,"Los Andes",,,173,"Bernal Oeste","Bernal Oeste",Quilmes,"Buenos Aires",Argentina,1,,,-34.7237787,-58.3216856,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208700,"Unidad Sanitaria Dr. Paroissien - Quilmes",,"Torcuato De Alvear Y 339 Bis",825,,,Ezpeleta,Ezpeleta,Quilmes,"Buenos Aires",Argentina,1,,,-34.748497,-58.238205,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208701,"Unidad Sanitaria La Sarita - Quilmes",,Catamarca,4926,,399,Quilmes,Quilmes,Quilmes,"Buenos Aires",Argentina,1,,,-34.7181197,-58.2710458,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208702,"Unidad Sanitaria Nº 07 - La Rivera - Quilmes",,"La Merced",,,"19 Bis",Claypole,Quilmes,Quilmes,"Buenos Aires",Argentina,1,,,-34.7962086,-58.333281,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208703,"Posta Sanitaria De La Munic. De Quilmes - Quilmes",,"Camino Gral. Manuel Belgrano",4975,,,"Quilmes Oeste","Quilmes Oeste",Quilmes,"Buenos Aires",Argentina,1,,"Camino Gral. Manuel Belgrano & Av. Gral. Mosconi, Quilmes Oeste, Buenos Aires, Argentina",-34.7695061,-58.283426,,,NO,NO,NO,SI,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208704,"Unidad Sanitaria 8 De Octubre Ii - Quilmes",,"Av. Tte. Gral. Donato Álvarez",2680,,,"Quilmes Oeste","Quilmes Oeste",Quilmes,"Buenos Aires",Argentina,1,,,-34.7626958,-58.3304487,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208705,"Unidad Sanitaria Dos Avenidas - Quilmes",,"Calle 885",,,803,"San Francisco Solano","San Francisco Solano",Quilmes,"Buenos Aires",Argentina,1,,,-34.7626651,-58.306759,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208706,"Instituto Municipal De Salud Publica San Francisco Solano - Quilmes",,"José Andrés López",,,893,Quilmes,Quilmes,Quilmes,"Buenos Aires",Argentina,1,,,-34.7747243,-58.3031734,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208707,"Unidad Sanitaria Casella Piñero - Avellaneda",,"Av. Agustín Debenedetti",2348,,,"Dock Sud","Dock Sud",Avellaneda,"Buenos Aires",Argentina,1,,,-34.6617929,-58.3438839,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208708,"Sociedad De Fomento Bo. Aguero - Avellaneda",,"Gral Paz",,,Aguero,Avellaneda,Avellaneda,Avellaneda,"Buenos Aires",Argentina,1,,,-34.6667609,-58.3633223,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208709,"Sociedad De Fomento Islas Malvinas - Avellaneda",,Merlo,4406,,,"Villa Dominico","Villa Dominico",Avellaneda,"Buenos Aires",Argentina,1,,,-34.6838887,-58.3262757,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208711,"Unidad Sanitaria Nº 32 - Berazategui",,"Calle 11",,,160,Berazategui,Berazategui,Berazategui,"Buenos Aires",Argentina,1,,,-34.7537865,-58.2019568,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208712,"Unidad Sanitaria Nº 33 - Berazategui",,"Buenos Aires",,,"45 - Platanos",Ezpeleta,Ezpeleta,Quilmes,"Buenos Aires",Argentina,1,,,-34.7464106,-58.2399301,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208713,"Unidad Sanitaria Nº 28 - La Esperanza - Lanús",,"Berón de Astrada",4752,,,"Monte Chingolo","Monte Chingolo",Lanús,"Buenos Aires",Argentina,1,,,-34.7380443,-58.3583497,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208714,"Unidad Sanitaria Nº 19 - Gral. Balcarce - Lanús",,"Gdor. Ugarte E/ Quirno Costa Y Lituania",3589,,,"Lanús Oeste","Lanús Oeste",Lanús,"Buenos Aires",Argentina,1,,,-34.6994795,-58.3920795,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208715,"Unidad Sanitaria Nº 48 - V. Pora - Lanús",,"Bueras Nº 3096 E/ Burelas",,,Posadas,"Lanús Oeste","Lanús Oeste",Lanús,"Buenos Aires",Argentina,1,,,-34.6994795,-58.3920795,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208716,"Unidad Sanitaria Nº 06 - Villa Mauricio - Lanús",,"Alzaga 3441 Va. Mauricio",,,,"Monte Chingolo","Monte Chingolo",Lanús,"Buenos Aires",Argentina,1,,,-34.728054,-58.3534546,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208717,"Unidad Sanitaria Nueva Higuerita - Lanús",,Chascomús,724,,,"Monte Chingolo","Monte Chingolo",Lanús,"Buenos Aires",Argentina,1,,,-34.7170887,-58.3536211,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208721,"Equipo Móvil Nº 04 - Carolina 2 - Florencio Varela",,Garin,,,"San Fernando","Ingeniero J. Allan","Ingeniero J. Allan","Florencio Varela","Buenos Aires",Argentina,1,,,-34.8237093,-58.1955514,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208722,"Unidad Sanitaria Altos De Monte Grande - Esteban Echeverría",,"Cabo San José",579,,,"El Jagüel","El Jagüel","Esteban Echeverría","Buenos Aires",Argentina,1,,,-34.829627,-58.4886287,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208725,"Móvil Pediátrico - Lomas De Zamora",,"Antonio Sáenz",,,,"Lomas de Zamora","Lomas De Zamora","Lomas De Zamora","Buenos Aires",Argentina,1,,,-34.757736,-58.4035209,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208726,"Consultorios Externos Ramón Carrillo - Esteban Echeverría",,"Mariano Acosta",481,,,"Monte Grande","Monte Grande","Esteban Echeverría","Buenos Aires",Argentina,1,,,-34.8205086,-58.4736067,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208727,"Unidad Sanitaria Villa Lujan - Quilmes",,"Av. Mozart",620,,,Quilmes,Quilmes,Quilmes,"Buenos Aires",Argentina,1,,,-34.7154973,-58.2443351,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208728,"Hospital Dr. E. Oller - Subzonal Especializado Materno Infantil",,"José Andrés López",2150,,,"San Francisco Solano","San Francisco Solano",Quilmes,"Buenos Aires",Argentina,1,,,-34.7774119,-58.3074951,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208729,"Hospital Lucio Melendez - Alte. Brown",,"José Ignacio Gorriti",,,,Glew,Glew,"Almirante Brown","Buenos Aires",Argentina,1,,,-34.8902668,-58.379416,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208731,"Hospital De Niños Luis A. Maspero - Lanús",,"Dr. Luis A. Maspero",,,,"Remedios de Escalada","Remedios De Escalada",Lanús,"Buenos Aires",Argentina,1,,,-34.723431,-58.3955528,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208738,"Unidad Sanitaria Jorge Newbery (00597)",,Moreno,9375,,,"Mar del Plata","Mar Del Plata","General Pueyrredón","Buenos Aires",Argentina,1,,,-37.9814755,-57.5890279,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208741,"Unidad Sanitaria Playa Del Sur ( 00369)",,RP11,478,,,"Mar del Plata","Mar Del Plata","General Pueyrredón","Buenos Aires",Argentina,1,,,-38.1079061,-57.5768385,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208743,"Unidad Sanitaria Dr. G. Telechea Vivorata ( 08594)",,"La Posta",56,,,Vivorata,Vivorata,"Mar Chiquita","Buenos Aires",Argentina,1,,,-37.6648102,-57.6664263,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208750,"Unidad Sanitaria Nicanor Otamendi",,"Martínez de Hoz",,,Moreno,"Comandante Nicanor Otamendi","Comandante Nicanor Otamendi","General Alvarado","Buenos Aires",Argentina,1,,,-38.1107653,-57.8438646,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208751,"Unidad Sanitaria Gral. Guido",,"Gral. San Martín",,,,"General Guido","General Guido","General Guido","Buenos Aires",Argentina,1,,,-36.6415221,-57.7932483,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208752,"Subunidad Sanitaria Batan",,RP88,,,,"Mar del Plata","Mar Del Plata","General Pueyrredón","Buenos Aires",Argentina,1,,,-37.99953,-57.5980418,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208753,"Unidad Sanitaria Chapadmalal",,"Calle 9 E/24",,,26,Chapadmalal,Chapadmalal,"General Pueyrredón","Buenos Aires",Argentina,1,,,-38.173056,-57.651944,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208754,"Unidad Sanitaria Santa Rita",,"Guanahani Emilio",7751,,,"Mar del Plata","Mar Del Plata","General Pueyrredón","Buenos Aires",Argentina,1,,,-38.0054771,-57.5426106,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208756,"Unidad Sanitaria Florentino Ameghino - Gral. Pueyrredón",,"Av. Pedro Luro",10052,,,"Mar del Plata","Mar Del Plata","General Pueyrredón","Buenos Aires",Argentina,1,,,-37.9607807,-57.621151,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208758,"Subunidad Sanitaria Camet",,"Ruta 2 Km 393",,,,Camet,Camet,"General Pueyrredón","Buenos Aires",Argentina,1,,,-37.8745403,-57.6046535,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208762,"Unidad Sanitaria Villa Italia - Maipú",,"España S/N E/ Alsina Y Sarmiento",350,,,Maipú,Maipú,Maipú,"Buenos Aires",Argentina,1,,,-36.8632263,-57.8826126,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208763,"Unidad Sanitaria Nº 03 Rodriguez Selvetti",,Caseros,1775,,,Tandil,Tandil,Tandil,"Buenos Aires",Argentina,1,,,-37.312881,-59.1040514,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208764,"Unidad Sanitaria Villa Italia Norte - Tandil",,Patagonia,977,,,Tandil,Tandil,Tandil,"Buenos Aires",Argentina,1,,,-37.3055755,-59.1496897,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208765,"Unidad Sanitaria Barrio Maggiori",,"Calle las Animas",1848,,,Tandil,Tandil,Tandil,"Buenos Aires",Argentina,1,,,-37.3000004,-59.1631832,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208766,"Unidad Sanitaria Lisandro De La Torre",,"Calle Jujuy",46,,,Tandil,Tandil,Tandil,"Buenos Aires",Argentina,1,,,-37.3087846,-59.1513483,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208767,"Unidad Sanitaria Nº 02 Villa Aguirre",,"Daragueira E/ Peyrel Y Pio Xii - Vª Aguirre",1736,,,Tandil,Tandil,Tandil,"Buenos Aires",Argentina,1,,,-37.3287999,-59.1367167,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208768,"Unidad Sanitaria Sur",,"Calle 146",,,Circunvalacion,"Villa Gesell","Villa Gesell","Villa Gesell","Buenos Aires",Argentina,1,,,-37.2878225,-57.0040552,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208769,"Unidad Sanitaria Norte - Villa Gessel",,"Paseo 106",,,"Av 26","Villa Gesell","Villa Gesell","Villa Gesell","Buenos Aires",Argentina,1,,,-37.2526081,-56.9778871,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208770,"Unidad Sanitaria Centro - Villa Gessel",,"Av. 13",,,118,"Villa Gesell","Villa Gesell","Villa Gesell","Buenos Aires",Argentina,1,,,-37.2634355,-56.9884483,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208771,"Unidad Sanitaria Bo. Oeste - Balcarce",,Balcarce,,,"6 J.B. Cerejo",Montserrat,Montserrat,Montserrat,"Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.6081045,-58.3710081,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208774,"Unidad Sanitaria Independencia - Balcarce*",,"calle 7- Belgrano E/San Lorenzo",,,Chacabuco,Balcarce,Balcarce,Balcarce,"Buenos Aires",Argentina,1,,,-37.8464067,-58.2554584,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208775,"Unidad Sanitaria Napaleofu - Balcarce*",,Ranguiche,,,Quiteu,Napaleofú,Napaleofú,Balcarce,"Buenos Aires",Argentina,1,,,-37.63333,-58.7,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208776,"Unidad Sanitaria San Agustin - Balcarce*",,Roca,,,,"San Agustin","San Agustin",Balcarce,"Buenos Aires",Argentina,1,,,-38.01101,-58.3553537,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208777,"Unidad Sanitaria El Boqueron",,"Ruta 88 Km 23 Prov.",,,,"El Boquerón","El Boquerón","General Pueyrredón","Buenos Aires",Argentina,1,,,-37.9660751,-57.783436,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208779,"Unidad Sanitaria Barrio Union - Maipú",,Sarmiento,,,"Jose Hernandez",Maipú,Maipú,Maipú,"Buenos Aires",Argentina,1,,,-36.8677965,-57.8766326,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208780,"Unidad Sanitaria Va. Vanelli",,"Av. San Martín",,,Necochea,Maipú,Maipú,Maipú,"Buenos Aires",Argentina,1,,,-36.8694535,-57.8824169,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208781,"Unidad Sanitaria Las Armas",,"Autovia 2",,,,"Las Armas","Las Armas",Maipú,"Buenos Aires",Argentina,1,,,-37.0852823,-57.8288372,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208782,"Unidad Sanitaria Sto. Domingo",,"Pasaje Santo Domingo S/N",,,,"Santo Domingo","Santo Domingo",Maipú,"Buenos Aires",Argentina,1,,,-36.7114808,-57.5861831,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208783,"Hospital Municipal E Aristizabal",,"Gral. Belgrano",250,,,"Coronel Vidal","Coronel Vidal","Mar Chiquita","Buenos Aires",Argentina,1,,,-37.4492566,-57.7305251,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208784,"Unidad Sanitaria Bo. Sur",,Necochea,1865,,,"Ramos Mejía","Ramos Mejía","La Matanza","Buenos Aires",Argentina,1,,,-34.6418427,-58.567134,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208785,"Unidad Sanitaria De Claraz",,"Sobre Calle 720 Entre 713",,,"Calle 711",Claraz,Claraz,Necochea,"Buenos Aires",Argentina,1,,,-37.8902515,-59.2883405,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208786,"Unidad Sanitaria Bo. Gral. Belgrano - Tandil",,"Calle Ituzaingó",,,,Tandil,Tandil,Tandil,"Buenos Aires",Argentina,1,,,-37.3187795,-59.1560009,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208787,"Unidad Sanitaria Nº 04 La Movediza",,"Calle La Pastora",,,,Tandil,Tandil,Tandil,"Buenos Aires",Argentina,1,,,-37.3113254,-59.1749247,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208788,"Unidad Sanitaria San Cayetano - Tandil",,"San Francisco",2044,,,Tandil,Tandil,Tandil,"Buenos Aires",Argentina,1,,,-37.2948431,-59.1171328,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208789,"Unidad Sanitaria Bo. Metalurgico",,"Martin Garcia S/N",,,,Tandil,Tandil,Tandil,"Buenos Aires",Argentina,1,,,-37.3287999,-59.1367167,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208791,"Unidad Sanitaria Arco Iris",,"Sáenz Peña",2020,,,Tandil,Tandil,Tandil,"Buenos Aires",Argentina,1,,,-37.2991761,-59.1486683,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208792,"Unidad Sanitaria Palermo",,Argerich,968,,,Tandil,Tandil,Tandil,"Buenos Aires",Argentina,1,,,-37.3056465,-59.1057685,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208793,"Unidad Sanitaria Ramon Carrillo - Ayacucho",,"Jacobo Berra",900,,,Ayacucho,Ayacucho,Ayacucho,"Buenos Aires",Argentina,1,,,-37.1502686,-58.4829712,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
208795,"Unidad Sanitaria Nº 02 Dep. Atención Medica - G. Rodríguez",,"Guanahani Emilio",4546,,,"Mar del Plata","Mar Del Plata","General Pueyrredón","Buenos Aires",Argentina,1,,,-38.0054771,-57.5426106,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
