108972,"Centro de Salud Leandro Piñeiro",Municipal,"Santa Cruz",2224,,,"Bahía Blanca","Bahía Blanca","Bahía Blanca","Buenos Aires",Argentina,1,,,-38.71731339999999,-62.31352820000001,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0291) 455-6104",,,"Sin Dato (pendiente De Resolución)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108982,"Centro de Salud Loma Verde",Salud,Curuchet,2531,,,"Castelar Norte","Castelar Norte",Morón,"Buenos Aires",Argentina,1,,,-34.6036844,-58.3815591,,0.5,SI,NO,NO,NO,NO,NO,NO,"(011) 4489-5497",,,"Región Sanitaria Vii - Ugc 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108992,"Centro de Salud Los Aromos",Municipal,Esquiu,,,"Rivadavia Barrio Los Aromos","San Pedro","San Pedro","San Pedro","Buenos Aires",Argentina,1,,,-33.6757835,-59.66286640000001,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,03329-423707,,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109002,"Centro de Salud Luis Doctor Luis R. Winter",Salud,"R. Castillo",151,,,"El Palomar","El Palomar",Morón,"Buenos Aires",Argentina,1,,,-34.6127327,-58.6002519,,0.7,SI,NO,NO,NO,NO,NO,NO,"(011) 4450-3673",,,"Región Sanitaria Vii - Ugc 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109012,"Centro de Salud Malvinas","Centro De Salud","Los Quebrachos","sin número",,"El Car","Florencio Varela","Florencio Varela",,"Buenos Aires",Argentina,1,,,-34.7965806,-58.27601199999999,,0.5,SI,NO,NO,NO,NO,NO,NO,4268-2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109022,"Centro de Salud Malvinas Argentinas",Salud,Marconi,"sin número",,Namuncurá,"Barrio Carlos Gardel","Barrio Carlos Gardel",Morón,"Buenos Aires",Argentina,1,,,-34.6032562,-58.41004179999999,,0.7,SI,NO,NO,NO,NO,NO,NO,"(011) 4751-8961/3791",,,"Región Sanitaria Vii - Referente: Administrativo/a Caps - 2 Dispensers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109032,"Centro de Salud Maria Auxiliadora William Morris",Municipal,"Santa María",2500,,,"Del Viso","Del Viso",Pilar,"Buenos Aires",Argentina,1,,,-34.4465119,-58.78575479999999,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02320-472200,,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109042,"Centro de Salud María Isabel",Municipal,Arenales,3220,,,"San Fernando","San Fernando","San Fernando","Buenos Aires",Argentina,1,,,-34.4561012,-58.5690992,,0.9,NO,SI,SI,NO,NO,NO,NO,,,,,,,,4746-1941,,,"Responsable: Marisa Barroso, Pablo Reyes.",,,,"(011) 4746-1941",,,"Sin Dato (pendiente De Resolución)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109052,"Centro de Salud Mateo Sberg",Municipal,"Joaquín V. Gonzalez",1230,,,"San Pedro","San Pedro","San Pedro","Buenos Aires",Argentina,1,,,-33.6865964,-59.6590769,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,03329-424070,,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109062,"Centro de Salud Mental Meditar",Municipal,"C. Zibechi",74,"Piso 1°",,"Benito Juarez","Benito Juarez","Benito Juárez","Buenos Aires",Argentina,1,,,-37.6743158,-59.8048962,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dra. Miriam Hebe Guevara, M.P. N° 18.337",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109072,"Centro de Salud Municipal N° 1",Municipal,Yapeyú,37,,,"Adolfo Gonzales Chaves","Adolfo Gonzales Chaves","Adolfo Gonzales Chaves","Buenos Aires",Argentina,1,,,-38.0287346,-60.1124617,,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dr. Silvio Alejandro Gabriel Tarducci, M.P. N° 111.825",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109082,"Centro de Salud N° 1 De La Plata",Municipal,"Calle 144",60,,,"La Plata","La Plata","La Plata","Buenos Aires",Argentina,1,,,-34.9350944,-58.00806830000001,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0221) 450-9717",,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109092,"Centro de Salud N° 1 De Mar Del Plata",Municipal,"Av. Colon",3294,,,"Mar Del Plata","Mar Del Plata","General Pueyrredón","Buenos Aires",Argentina,1,,,-37.999897,-57.5572612,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,0223-4932309,,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109102,"Centro de Salud N° 1 Las Tunitas De Tandil",Municipal,"De Los Granaderos 198",,,,Tandil,Tandil,Tandil,"Buenos Aires",Argentina,1,,,-37.3413806,-59.1452124,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02293) 42-2010/14 INT. 264",,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109112,"Centro de Salud N° 10",Municipal,Corrientes,,,Rawson,"La Unión","La Unión",Ezeiza,"Buenos Aires",Argentina,1,,,-34.8546448,-58.5436004,,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4232-9699",,,"Idelfonzo Ricardo Salas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109122,"Centro de Salud N° 11 De Avellaneda",Municipal,"Gral. Deheza",1053,,,"Dock Sud","Dock Sud",Avellaneda,"Buenos Aires",Argentina,1,,,-34.695451,-58.3508976,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4206-1515",,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109132,"Centro de Salud N° 11 De La Plata",Municipal,"9 De Julio",,,Alem,"La Plata","La Plata","La Plata","Buenos Aires",Argentina,1,,,-34.9204948,-57.95356570000001,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0221) 474-1804",,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109142,"Centro de Salud N° 12",Municipal,Gonnet,,,"Echeverría - Altos De Tristán Suárez","Tristan Suarez","Tristan Suarez",Ezeiza,"Buenos Aires",Argentina,1,,,-34.8855545,-58.5641682,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4234-9691",,,"Idelfonzo Ricardo Salas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109152,"Centro de Salud N° 13","Centro De Atención Primaria De La Salud","Calle 41",770,,,Gonnet,Gonnet,"La Plata","Buenos Aires",Argentina,1,,,-34.9114998,-57.9623001,,0.9,NO,SI,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109162,"Centro de Salud N° 14",Municipal,Floresta,,,"Hugo Gilarte","La Unión","La Unión",Ezeiza,"Buenos Aires",Argentina,1,,,-34.891869,-58.5336483,,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4234-1403",,,"Idelfonzo Ricardo Salas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109172,"Centro de Salud N° 16 De La Plata",Municipal,"Calle 66",174,,,"La Plata","La Plata","La Plata","Buenos Aires",Argentina,1,,,-34.9131482,-57.9195566,,0.9,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0221) 450-4767",,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109182,"Centro de Salud N° 17 De La Plata",Municipal,"Rosa Laura",26,,,"La Plata","La Plata","La Plata","Buenos Aires",Argentina,1,,,-34.9204948,-57.95356570000001,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0221) 473-2299",,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109192,"Centro de Salud N° 19 De La Plata",Municipal,"Calle 4",,,"Calle 611","Villa Elvira","Villa Elvira","La Plata","Buenos Aires",Argentina,1,,,-34.9039971,-57.92249849999999,,0.9,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0221) 486-1836",,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109202,"Centro de Salud N° 2",Municipal,Giribone,,,Saavedra,"Tristan Suarez","Tristan Suarez",Ezeiza,"Buenos Aires",Argentina,1,,,-34.8947711,-58.5551341,,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4232-9528",,,"Idelfonzo Ricardo Funesmori",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109212,"Centro de Salud N° 2 De La Plata",Municipal,"Calle 66",143,,,"La Plata","La Plata","La Plata","Buenos Aires",Argentina,1,,,-34.9340682,-58.00707430000001,,0.9,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0221) 450-9599",,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109222,"Centro de Salud N° 22 De La Plata",Municipal,"Estación Ignacio Correa",,,,"La Plata","La Plata","La Plata","Buenos Aires",Argentina,1,,,-34.9204948,-57.95356570000001,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0221) 491-2084",,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109232,"Centro de Salud N° 22 Hipolito Irigoyen De Campana",Municipal,"Quinquela Martin","sin número",,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.1633346,-58.95926429999999,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Sin Dato (pendiente De Resolución)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109242,"Centro de Salud N° 22 Santa Rita De Berazategui",Municipal,"Calle 359",304,,,Ranelagh,Ranelagh,Berazategui,"Buenos Aires",Argentina,1,,,-34.7941397,-58.21311619999999,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109252,"Centro de Salud N° 23 Rio Lujan De Campana",Municipal,"Ruta  12",,,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.1633346,-58.95926429999999,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Sin Dato (pendiente De Resolución)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109262,"Centro de Salud N° 26 Virreyes De San Fernando",Municipal,Maipú,2354,,,Virreyes,Virreyes,"San Fernando","Buenos Aires",Argentina,1,,,-34.451488,-58.56237699999999,,0.9,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,011-47464132,,,"Sin Dato (pendiente De Resolución)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109272,"Centro de Salud N° 27 De San Fernando",Municipal,"25 De Mayo",2290,,,"San Fernando","San Fernando","San Fernando","Buenos Aires",Argentina,1,,,-34.446511,-58.56703289999999,,0.9,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,011-47443138,,,"Sin Dato (pendiente De Resolución)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109282,"Centro de Salud N° 28 De La Plata",Municipal,"Calle 13",494,,,"Manuel B. Gonnet","Manuel B. Gonnet","La Plata","Buenos Aires",Argentina,1,,,-34.8889618,-58.021431,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,0221-4711068,,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109292,"Centro de Salud N° 32 De La Plata",Municipal,"Calle 510",31,,,"La Plata","La Plata","La Plata","Buenos Aires",Argentina,1,,,-34.8950389,-58.0102604,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0221) 471-0037",,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109302,"Centro de Salud N° 33 De La Plata",Municipal,"Calle 142",,,"Calle 520","La Plata","La Plata","La Plata","Buenos Aires",Argentina,1,,,-34.9424599,-57.99351069999999,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,0221-4700625,,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109312,"Centro de Salud N° 4",Municipal,Lacarra,745,,,Canning,Canning,Ezeiza,"Buenos Aires",Argentina,1,,,-34.8618819,-58.4982635,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,011-42958265,,,"Idelfonzo Ricardo Salas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109322,"Centro de Salud N° 40 De La Plata",Municipal,"Calle 59",8,,,"La Plata","La Plata","La Plata","Buenos Aires",Argentina,1,,,-34.9025579,-57.96860710000001,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0221) 427-3164",,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109332,"Centro de Salud N° 44",Municipal,"Calle 159",54,,,"Los Hornos","Los Hornos","La Plata","Buenos Aires",Argentina,1,,,-34.9326791,-57.964572,,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dra. María Valeria Menoyo, M.P. N° 110.896",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109342,"Centro de Salud N° 6",Municipal,Quito,1005,,,"Carlos Spegazzini","Carlos Spegazzini",Ezeiza,"Buenos Aires",Argentina,1,,,-34.6192749,-58.42634,,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,011-42342754,,,"Idelfonzo Ricardo Salas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109352,"Centro de Salud N° 6 Barrio Libertador De Loma Her",Municipal,"Pensamiento 5321",,,"Eva Perón","Loma Hermosa","Loma Hermosa","General San Martín","Buenos Aires",Argentina,1,,,-34.5547405,-58.5924477,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4512-5122/ 25",,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109362,"Centro de Salud N° 6 De La Plata",Municipal,"Calle 122",81,,,"La Plata","La Plata","La Plata","Buenos Aires",Argentina,1,,,-34.9295774,-57.90876540000001,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0221) 4520077",,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109372,"Centro de Salud N° 7",Municipal,"Riachuelo E Italia Carlos Spegazzini",,,,"Carlos Spegazzini","Carlos Spegazzini",Ezeiza,"Buenos Aires",Argentina,1,,,-34.6192749,-58.42634,,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02274-430460,,,"Sin Dato (pendiente De Resolución)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109382,"Centro de Salud N° 8",Municipal,"S. S. Jujuy  Carlos Spegazzini","sin número",,,"Carlos Spegazzini","Carlos Spegazzini",Ezeiza,"Buenos Aires",Argentina,1,,,-34.6192749,-58.42634,,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02274-450023,,,"Sin Dato (pendiente De Resolución)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109392,"Centro de Salud N° 9 De La Plata",Municipal,"Calle 3",528,,,"La Plata","La Plata","La Plata","Buenos Aires",Argentina,1,,,-34.9056328,-57.9528253,,1,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0221) 4249595",,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109402,"Centro de Salud N° 9 Dique Lujan De Tigre",Municipal,"9 De Julio",,,"12 De Octubre - Benavidez",Benavidez,Benavidez,Tigre,"Buenos Aires",Argentina,1,,,-35.6085472,-60.91502000000001,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,03488-444467,,,"Dra. Patricia Alejandra Pezzolo, M.P. N° 443.275 Por Disposición N° 2928 Del 10-11-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109412,"Centro de Salud Nº 10","Centro De Atención Primaria De La Salud","Calle 208","sin número",,"Calle 516",Abasto,Abasto,"La Plata","Buenos Aires",Argentina,1,,,-34.9759114,-58.1016722,,0.7,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109422,"Centro de Salud Nº 11","Centro De Atención Primaria De La Salud","Calle 143","sin número",,"Calle 414 Bis","Arturo Seguí","Arturo Seguí","La Plata","Buenos Aires",Argentina,1,,,-34.885929327939,-58.124453324329,,0.7,NO,SI,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109432,"Centro de Salud Nº 12","Centro De Atención Primaria De La Salud","Calle 138","sin número",,"Calle 481",Gorina,Gorina,"La Plata","Buenos Aires",Argentina,1,,,-34.903338492983,-58.048550953828,,0.5,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109442,"Centro de Salud Nº 12 V. Piaggio","Centro De Atención Primaria De La Salud",Parravicini,740,,,"Villa Piaggio","Villa Piaggio","San Martín","Buenos Aires",Argentina,1,,,-34.6036844,-58.3815591,,0.5,NO,SI,NO,NO,NO,NO,NO,,,,,,,,"4830 0710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109452,"Centro de Salud Nº 13","Centro De Atención Primaria De La Salud",Azcuénaga,4061,,,"Villa Lynch","Villa Lynch","San Martín","Buenos Aires",Argentina,1,,,-34.5927921,-58.5249391,,0.9,NO,SI,NO,NO,NO,NO,NO,,,,,,,,4830-0709,,"Consejería: Lunes de 9 a 11 hs. y Viernes 9 a 11 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109462,"Centro de Salud Nº 14","Centro De Atención Primaria De La Salud","Calle 16","sin número",,"Calle 529",Tolosa,Tolosa,"La Plata","Buenos Aires",Argentina,1,,,-34.8992653,-57.9830589,,0.5,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109472,"Centro de Salud Nº 14 Barrio Uta","Centro De Atención Primaria De La Salud","Bartolomé Mitre (calle 39)",1253,,,"Loma Hermosa","Loma Hermosa","San Martín","Buenos Aires",Argentina,1,,,-34.5538195,-58.56379959999999,,0.7,NO,SI,NO,NO,NO,NO,NO,,,,,,,,"4513 5120 / 4513 5124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109482,"Centro de Salud Nº 15","Centro De Atención Primaria De La Salud","Calle 520","sin número",,"Calle 118",Tolosa,Tolosa,"La Plata","Buenos Aires",Argentina,1,,,-34.8794769,-57.9706407,,0.7,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109492,"Centro de Salud Nº 15","Centro De Atención Primaria De La Salud",Iberá,7456,,,"Villa Lanzone","Villa Lanzone","San Martín","Buenos Aires",Argentina,1,,,-34.6036844,-58.3815591,,0.5,NO,SI,NO,NO,NO,NO,NO,,,,,,,,4513-5121,,"Consejería: Martes y Jueves de 11 a 12 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109502,"Centro de Salud Nº 16","Centro De Atención Primaria De La Salud","Pasaje A","sin número",,"Calle 66","Villa Zagala","Villa Zagala","San Martín","Buenos Aires",Argentina,1,,,-34.6036844,-58.3815591,,0.5,NO,SI,NO,NO,NO,NO,NO,,,,,,,,4830-0690,,"Consejería: Miércoles 10 a 12 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109512,"Centro de Salud Nº 18","Centro De Atención Primaria De La Salud","Calle 45","sin número",,"Calle 187 bis",Olmos,Olmos,"La Plata","Buenos Aires",Argentina,1,,,-34.9873253,-58.0395519,,0.5,NO,SI,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109522,"Centro de Salud Nº 19","Centro De Atención Primaria De La Salud","La Crujía",5643,,,"Villa Libertad","Villa Libertad","San Martín","Buenos Aires",Argentina,1,,,-34.7003212,-58.6834717,,0.5,NO,SI,NO,NO,NO,NO,NO,,,,,,,,4830-0310,,"Consejería Miércoles 9.30 a 13 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109532,"Centro de Salud Nº 20","Centro De Atención Primaria De La Salud","Calle 139","sin número",,"Calle 33",Romero,Romero,"La Plata","Buenos Aires",Argentina,1,,,-34.931723268059,-58.001089997484,,0.7,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109542,"Centro de Salud Nº 21","Centro De Atención Primaria De La Salud","Calle 131","sin número",,"Calle 639","San Lorenzo","San Lorenzo","La Plata","Buenos Aires",Argentina,1,,,-34.9527523,-57.8431275,,0.7,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109552,"Centro de Salud Nº 22 (estación Ignacio Correa)","Centro De Atención Primaria De La Salud","Calle 29","sin número",,"Calle 696","La Plata","La Plata","La Plata","Buenos Aires",Argentina,1,,,-34.9204948,-57.95356570000001,,0.5,NO,SI,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109562,"Centro de Salud Nº 23","Centro De Atención Primaria De La Salud","Calle 53","sin número",,"Calle 228",Etcheverry,Etcheverry,"La Plata","Buenos Aires",Argentina,1,,,-35.0275135,-58.0737978,,0.5,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109572,"Centro de Salud Nº 24","Centro De Atención Primaria De La Salud","Ruta 2","Km 44,5",,,"Barrio El Peligro","Barrio El Peligro","La Plata","Buenos Aires",Argentina,1,,,-35.0634746,-58.0910061,,0.5,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109582,"Centro de Salud Nº 25","Centro De Atención Primaria De La Salud","Calle 514","sin número",,"Calle 12",Ringuelet,Ringuelet,"La Plata","Buenos Aires",Argentina,1,,,-34.9004013,-58.0057048,,0.7,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109592,"Centro de Salud Nº 26","Centro De Atención Primaria De La Salud","Calle 122","sin número",,"Calle 605","Villa Elvira","Villa Elvira","La Plata","Buenos Aires",Argentina,1,,,-34.9385878,-57.8848467,,0.7,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109602,"Centro de Salud Nº 27","Centro De Atención Primaria De La Salud","Calle 526","sin número",,"Calle 24",Tolosa,Tolosa,"La Plata","Buenos Aires",Argentina,1,,,-34.9132666,-57.9953478,,0.7,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109612,"Centro de Salud Nº 28","Centro De Atención Primaria De La Salud","Calle 10","sin número",,"Calle 491",Gonnet,Gonnet,"La Plata","Buenos Aires",Argentina,1,,,-34.8973218,-57.9800708,,0.7,NO,SI,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
109622,"Centro de Salud Nº 29 (República De Los Niños)","Centro De Atención Primaria De La Salud","Camino General Belgrano","sin número",,"Calle 501",Gonnet,Gonnet,"La Plata","Buenos Aires",Argentina,1,,,-34.8930282,-58.0050397,,0.7,NO,SI,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
