209940,"Puesto Sanitario Villa Parque Santa Ana",,"Avenida Rivadavia",,,14,"Santa Maria","Santa María","Santa María",Córdoba,Argentina,1,,,-31.5918372,-64.3492851,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209941,"Dispensario Villa San Isidro",,"Ruta ""E 56"", Km 12",,,,"Santa María","Santa María","Santa María",Córdoba,Argentina,1,,,-31.8209628,-64.3911155,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209942,"Centro Medico San Pantaleon",,"San Martin",,,"El Arroyo",Caminiaga,Caminiaga,Sobremonte,Córdoba,Argentina,1,,,-30.0680047,-64.0512167,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209943,"Centro De Salud Cerro Colorado",,"Calle Publica ",,,,"Cerro Colorado","Cerro Colorado",Tulumba,Córdoba,Argentina,1,,,-30.0955431,-63.9321904,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209944,"Puesto Sanitario De Chuña Huasi",,"Pública - Alt. Ruta P.18, Km 20 De Sfde Chañar",,,,"Chuña Huasi","Chuña Huasi",Sobremonte,Córdoba,Argentina,1,,,-29.9354323,-64.1133202,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209945,"Hospital Municipal Y Zona Rural",,Belgrano,323,,,"San Francisco del Chañar","San Francisco Del Chañar",Sobremonte,Córdoba,Argentina,1,,,-29.7876085,-63.9423571,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209946,"Dr Salvador Scavuzzo",,Castelli,407,,,Almafuerte,Almafuerte,"Tercero Arriba",Córdoba,Argentina,1,,,-32.1940304,-64.2506899,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209947,"D.M. Colonia Almada",,"Tristan Almada",229,,,"Colonia Almada","Colonia Almada","Tercero Arriba",Córdoba,Argentina,1,,,-32.0337434,-63.8641926,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209948,"Disp. Munic. Corralito",,Sarmiento,382,,,Corralito,Corralito,"Tercero Arriba",Córdoba,Argentina,1,,,-32.024715,-64.1905586,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209949,"D. Dalmacio Velez",,"Velez Sarsfield",617,,,"Dalmacio Vélez Sarsfield","Dalmacio Vélez Sarsfield","Tercero Arriba",Córdoba,Argentina,1,,,-32.6107382,-63.5855446,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209950,"Centro De Salud Gral Fotheringham",,"San Juan ",182,,,"General Fotheringham","General Fotheringham","Tercero Arriba",Córdoba,Argentina,1,,,-32.3232931,-63.8693848,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209951,"Hosp Munic Dr Pascual Tirro - Hernando",,Nicaragua,750,,,Hernando,Hernando,"Tercero Arriba",Córdoba,Argentina,1,,,-32.4175044,-63.7333093,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209952,"Dispensario Municipal James Craik",,"Bv. La Plata",517,,,"James Craik","James Craik","Tercero Arriba",Córdoba,Argentina,1,,,-32.1595997,-63.4627584,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209953,"Caps Las Isletillas",,"Adalmo Boretto - Anexo A Comuna",,,,"Las Isletillas","Las Isletillas","Tercero Arriba",Córdoba,Argentina,1,,,-32.5102427,-63.9301474,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209954,"Hospital Municipal Dr Alfredo Garimaldi",,Sarmiento,676,,,"Las Perdices","Las Perdices","Tercero Arriba",Córdoba,Argentina,1,,,-32.6991724,-63.7068472,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209955,"Cic Las Perdices",,"Mariano Moreno",,,"Eva Perón","Las Perdices","Las Perdices","Tercero Arriba",Córdoba,Argentina,1,,,-32.6972334,-63.7049856,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209956,"Dispensario Municipal Los Zorros",,Sabatini,335,,,"Los Zorros","Los Zorros","General San Martín",Córdoba,Argentina,1,,,-32.0457417,-63.2023575,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209957,"Cam Las Perdices De Oliva",,Francia,,,"Rodolfo Moyan",Oliva,Oliva,"Tercero Arriba",Córdoba,Argentina,1,,,-32.0465218,-63.5723919,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209958,"Centro De Salud Nº 02 Medalla Milagrosa",,Sarmiento,1385,,,Oliva,Oliva,"Tercero Arriba",Córdoba,Argentina,1,,,-32.0519554,-63.5593961,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209959,"Centro De Salud Nº 03 San Cayetano",,"25 de Mayo",357,,,Oliva,Oliva,"Tercero Arriba",Córdoba,Argentina,1,,,-32.0337885,-63.5729551,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209960,"Hospital Zonal Oliva",,"Monseñor Gallardo",,,"Hipolito Irigoyen ",Oliva,Oliva,"Tercero Arriba",Córdoba,Argentina,1,,,-32.0436216,-63.5636635,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209961,"Dispensario Municipal Santo Tomas",,"San Juan ",219,,,Pampayasta,Pampayasta,"Tercero Arriba",Córdoba,Argentina,1,,,-32.26305,-63.654961,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209962,"Centro De Salud Punta De Agua",,"25 De Mayo",357,,,"Punta del Agua","Punta del Agua","Tercero Arriba",Córdoba,Argentina,1,,,-32.5760951,-63.8109109,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209963,"Centro De Salud Nº 06 Int. Magnasco",,Diaguitas,181,,,"Río Tercero","Río Tercero","Tercero Arriba",Córdoba,Argentina,1,,,-32.1648989,-64.1025949,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209964,"Centro Asistencial Municipal Nº 02 Bº Castagnino",,"Juan B. Justo",213,,,"Río Tercero","Río Tercero","Tercero Arriba",Córdoba,Argentina,1,,,-32.1802392,-64.1213911,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209965,"Cic Rio Tercero (Ex -Cs Nº 5 - Sarmiento)",,"Río Bermejo",,,"Río Gallegos","Río Tercero","Río Tercero","Tercero Arriba",Córdoba,Argentina,1,,,-32.1789537,-64.0957733,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209966,"Cs Nº 01 Monte Grande",,"Narciso Laprido",,,"21 De Febrero","Río Tercero","Río Tercero","Tercero Arriba",Córdoba,Argentina,1,,,-32.1766541,-64.1130995,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209967,"Centro De Salud Nº 04 Cerino",,"Cornelio Saavedra",174,,,"Río Tercero","Río Tercero","Tercero Arriba",Córdoba,Argentina,1,,,-32.1591141,-64.1208863,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209968,"Centro De Salud Nº 08 Parque Monte Grande",,"Antonio del Viso",259,,,"Río Tercero","Río Tercero","Tercero Arriba",Córdoba,Argentina,1,,,-32.1650702,-64.1549035,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209969,"Centro De Salud Nº 07 Panamericano",,"Río Amazonas",350,,,"Río Tercero","Río Tercero","Tercero Arriba",Córdoba,Argentina,1,,,-32.1716934,-64.0952655,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209970,"Centro De Salud Nº 03 - Escuela",,"Diego de Rojas",,,"L Lugones","Río Tercero","Río Tercero","Tercero Arriba",Córdoba,Argentina,1,,,-32.166608,-64.1253932,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209971,"Centro De Salud Municipal Nº 12 Bº El Libertador",,Tucumán,45,,,"Río Tercero","Río Tercero","Tercero Arriba",Córdoba,Argentina,1,,,-32.1691323,-64.1322732,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209972,"Hospital Provincial Rio Tercero",,"12 de Octubre",449,,,"Río Tercero","Río Tercero","Tercero Arriba",Córdoba,Argentina,1,,,-32.1786625,-64.1073489,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209973,"Hospital Vecinal De Tancacha",,Catamarca,360,,,Tancacha,Tancacha,"Tercero Arriba",Córdoba,Argentina,1,,,-32.2443412,-63.9816529,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209974,"Cs Ambulatorio (Ex Disp Municipal Ascasubi)",,"Brower de Koning",145,,,"Villa Ascasubi","Villa Ascasubi","Tercero Arriba",Córdoba,Argentina,1,,,-32.165199,-63.8923963,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209975,"Dispensario Candelaria Sud",,"Publica - Al Lado De La Comuna",,,,Candelaria,Candelaria,Totoral,Córdoba,Argentina,1,,,-30.8294217,-63.8034068,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209976,"D.M. Cañada De Luque",,"Malvinas Argentinas",,,Illia,"Cañada de Luque","Cañada De Luque",Totoral,Córdoba,Argentina,1,,,-30.7337327,-63.7241996,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209977,"Dispensario Sala Ntra Sra De La Merced",,"Leopoldo Reyna",,,"1º De Mayo","Capilla de Sitón","Capilla de Sitón",Totoral,Córdoba,Argentina,1,,,-30.5833302,-63.716671,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209978,"Dispensario Municipal",,"Publica . Frente A La Escuela B. Rivadavia",,,,"La Pampa","La Pampa",Totoral,Córdoba,Argentina,1,,,-30.9344374,-64.2816443,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209979,"Centro De Salud Las Peñas",,"Libero Centurion ",240,,,"Las Peñas","Las Peñas",Totoral,Córdoba,Argentina,1,,,-30.5635966,-63.9995789,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209980,"Ps San Jorge",,"Principal -Zona Rural",,,,"San Jorge","San Jorge",Totoral,Córdoba,Argentina,1,,,-30.9075858,-64.3157564,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209981,"Ps Santa Catalina",,"Principal -Zona Rural-Frente A La Iglesia",,,,"Santa Catalina","Santa Catalina",Totoral,Córdoba,Argentina,1,,,-30.8558812,-64.2576122,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209982,"Dispensario Maria Esther Suarez",,Italia,,,"Jose Hernandez",Sarmiento,Sarmiento,Totoral,Córdoba,Argentina,1,,,-30.7734758,-64.1094344,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209983,"Puesto Sanitario Simbolar",,"Publica - Al Lado De La Comuna",,,,Simbolar,Simbolar,Totoral,Córdoba,Argentina,1,,,-30.4745364,-63.984652,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209984,"Dispensario Municipal Sinsacate",,"25 de Mayo",60,,,"Jesus María","Jesús María",Colón,Córdoba,Argentina,1,,,-30.9763464,-64.0937089,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209985,"Hospital Municipal",,"Hipolito Yrigoyen",75,,,"Villa del Totoral","Villa Del Totoral",Totoral,Córdoba,Argentina,1,,,-30.7050775,-64.0676259,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209986,"Cic Villa Del Totoral",,"Leopoldo Lugones",,,"Bernardino Rivadavia","Villa del Totoral","Villa Del Totoral",Totoral,Córdoba,Argentina,1,,,-30.7094236,-64.065439,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209987,"Ps Paraje La Toma",,"Zona Rural - A 12 Km Al Oeste De Churqui Cañada",,,,"Churqui Cañada","Churqui Cañada",Tulumba,Córdoba,Argentina,1,,,-30.1499996,-63.9333305,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209988,"Ps Paraje San Agustin Guayascate",,"Zona Rural-10 Km Al Sur De Churqui Cañada",,,,"Churqui Cañada","Churqui Cañada",Tulumba,Córdoba,Argentina,1,,,-30.1499996,-63.9333305,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209989,"Ps Churqui Cañada",,"Publica - Frente A La Plaza",,,,"Churqui Cañada","Churqui Cañada",Tulumba,Córdoba,Argentina,1,,,-30.1499996,-63.9333305,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209990,"Hospital Municipal Dr Cesar Gil Garro",,"Calle 11",,,"San Martin","Las Arrias","Las Arrias",Tulumba,Córdoba,Argentina,1,,,-30.3776714,-63.5958803,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209991,"Sala De Prim Aux - El Tuscal",,"Camino Vecinal El Tuscal, Km. 18  (Desde Mansilla)",,,,"Lucio V. Mansilla","Lucio V. Mansilla",Tulumba,Córdoba,Argentina,1,,,-29.8057521,-64.7094192,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209992,"Sala De Prim Aux - La Isla De San Antonio",,"Zona Rural - Al Lado De La Escuela Y De La Policia",,,,"Lucio V. Mansilla","Lucio V. Mansilla",Tulumba,Córdoba,Argentina,1,,,-29.8057521,-64.7094192,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209993,"Hospital Municipal Dr Bercovich Rodriguez",,"Publica ",,,,"Lucio V. Mansilla","Lucio V. Mansilla",Tulumba,Córdoba,Argentina,1,,,-29.8057521,-64.7094192,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209994,"Dispensario Comunal Rosario Del Saladillo",,"Padre Garcia Colmena ",,,,"Villa Rosario del Saladillo","Villa Rosario del Saladillo",Tulumba,Córdoba,Argentina,1,,,-30.4311024,-63.4732206,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209995,"Dispensario Municipal San Jose De La Dormida",,"La Toma",,,,"San Jose de la Dormida","San Jose De La Dormida",Tulumba,Córdoba,Argentina,1,,,-30.3485244,-63.9442457,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209996,"Cic Nº 8 - San Jose De La Dormida",,"Evaristo Valdéz",,,Sanavirones,"San Jose de la Dormida","San Jose De La Dormida",Tulumba,Córdoba,Argentina,1,,,-30.3574837,-63.9470606,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209997,"Hospital San Jose De La Dormida",,"Hipólito Irigoyen",,,,"San Jose de la Dormida","San Jose De La Dormida",Tulumba,Córdoba,Argentina,1,,,-30.3545772,-63.9486586,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209998,"Dispensario Municipal San Jose De Las Salinas",,"Oncativo ",,,,"San José de Las Salinas","San José de Las Salinas",Tulumba,Córdoba,Argentina,1,,,-30.0069946,-64.6240158,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
209999,"Ps Alto Verde",,"Paraje La Laguna",,,,"San Pedro Norte","San Pedro Norte",Tulumba,Córdoba,Argentina,1,,,-30.0907094,-64.1552175,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210000,"Ps Santa Cruz",,Esquiu,,,"San Martin","San Pedro Norte","San Pedro Norte",Tulumba,Córdoba,Argentina,1,,,-30.0907094,-64.1552175,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210001,"Dispensario Municipal San Pedro Norte",,"9 De Julio ",,,Lesta,"San Pedro Norte","San Pedro Norte",Tulumba,Córdoba,Argentina,1,,,-30.0907094,-64.1552175,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210002,"Hospital Municipal - Vª Tulumba",,"Monseñor Alfonso Duran",,,"J. C. Moyano ","Villa Tulumba","Villa Tulumba",Tulumba,Córdoba,Argentina,1,,,-30.3980763,-64.1242704,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210003,"Centro Medico Municipal Alto Alebre",,"Julio A. Roca ",,,193,"Alto Alegre","Alto Alegre",Unión,Córdoba,Argentina,1,,,-32.3456329,-62.8845996,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210004,"Centro De Salud Ana Zumaran",,"Calle Pública ",,,,"Ana Zumaran","Ana Zumaran",Unión,Córdoba,Argentina,1,,,-32.3905601,-63.0558624,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210005,"D.M. Ballesteros",,Sarmiento,,,"Roque S. Peña",Ballesteros,Ballesteros,Unión,Córdoba,Argentina,1,,,-32.5481645,-62.980629,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210006,"Dispensario Municipal",,"Ingeniero Antonio Sanchez ",,,,Ballesteros,Ballesteros,Unión,Córdoba,Argentina,1,,,-32.5429649,-62.9821075,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210007,"Asistencia Publica Dr Armando Leonelli",,Córdoba,185,,,"Bell Ville","Bell Ville",Unión,Córdoba,Argentina,1,,,-32.629718,-62.6878939,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210008,"Dispensario Juan Xxiii",,Echeverría,,,Avellaneda,"Bell Ville","Bell Ville",Unión,Córdoba,Argentina,1,,,-32.6225238,-62.6796448,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210009,"Dispensario Casa Del Niño",,"Av. España",393,,,"Bell Ville","Bell Ville",Unión,Córdoba,Argentina,1,,,-32.6351392,-62.6953365,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210010,"Dispensario Artemio Aran",,Mitre,569,,,"Bell Ville","Bell Ville",Unión,Córdoba,Argentina,1,,,-32.6368885,-62.685931,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210011,"Dispensario Ilario Ascasubi",,"Bv. Ascasubi",,,Ecuador,"Bell Ville","Bell Ville",Unión,Córdoba,Argentina,1,,,-32.6190566,-62.6862803,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210012,"Dispensario Santa Rita",,Falucho,67,,,"Bell Ville","Bell Ville",Unión,Córdoba,Argentina,1,,,-32.6314323,-62.7032918,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210013,"Hospital Dr. A.Ceballos ",,"Geronimo del Barco",1300,,,"Bell Ville","Bell Ville",Unión,Córdoba,Argentina,1,,,-32.6163482,-62.7017792,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210014,"Disp. Munic. Dr Josue Rodriguez - Benjamin Gould",,"Av. Fuerza Aerea Argentina",,,,"Benjamín Gould","Benjamín Gould",Unión,Córdoba,Argentina,1,,,-33.5844293,-62.7282218,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210015,"Hosp Munic San Juan De Dios",,"Ingeniero Raul Firpo",452,,,Canals,Canals,Unión,Córdoba,Argentina,1,,,-33.5623896,-62.8801163,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
