212967,"Unidad Sanitaria La Esperanza","Centro de salud ","Tupac Amarú",6302,,,Moreno,Moreno,Moreno,"Buenos Aires",Argentina,1,,,-34.57221655,-58.86749265,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0237-4831336,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212968,"Unidad Sanitaria Los Paraisos","Centro de salud ","El Salvador",6626,,,Moreno,Moreno,Moreno,"Buenos Aires",Argentina,1,,,-34.61822325,-58.77642321,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0237-4688811,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212969,"Unidad Sanitaria San Jorge","Centro de salud ",Fonrouge,2202,,,Moreno,Moreno,Moreno,"Buenos Aires",Argentina,1,,,-34.66993464,-58.79790605,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0237-4635450,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212970,"Unidad Sanitaria Jardines L","Centro de salud ",Larreta,3057,,,Moreno,Moreno,Moreno,"Buenos Aires",Argentina,1,,,-34.62509627,-58.80723098,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0237-4690231,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212971,"Centro De Enfermedades De Transmision Sexual (C.E....","Centro de salud ",Libertador,751,,,Moreno,Moreno,Moreno,"Buenos Aires",Argentina,1,,,-34.64130651,-58.78808631,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0237-/4622448,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212972,"Unidad Sanitaria San Carlos Ruta 25","Centro de salud ","Miguel Cané",2245,,,Moreno,Moreno,Moreno,"Buenos Aires",Argentina,1,,,-34.61607141,-58.81031002,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0237-4689245,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212973,"Cic La Bibiana","Centro de salud ","Ruta 23",,,Obrien,Moreno,Moreno,Moreno,"Buenos Aires",Argentina,1,,,-34.6134055,-58.76980598,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212974,"Unidad Sanitaria Villanueva","Centro de salud ",Magdalena,,,Pericles,Moreno,Moreno,Moreno,"Buenos Aires",Argentina,1,,,-34.58062438,-58.76705437,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212975,"Posta Sanitaria El Vergel","Centro de salud ",Agote,6112,,Vieytes,Moreno,Moreno,Moreno,"Buenos Aires",Argentina,1,,,-34.55912537,-58.84312092,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212976,"Hospital Profesor Alejandro Posadas",Hospital,Marconi,,,"Pte. Illia",Moron,Morón,Morón,"Buenos Aires",Argentina,1,,,-34.63016525,-58.57524343,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-44699200/300,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212977,"Centro de Salud Dr. Monte","Centro de salud público","Grito de Alcorta",3500,,Cartagena,"San José, Morón Sur","San José, Morón Sur",Morón,"Buenos Aires",Argentina,1,,,-34.68201587,-58.63192724,1,,SI,NO,SI,SI,NO,SI,NO,"4697 0915",,,,,,,,,,,,,,,,,,,,,"4697 0915",,"Lun 8 a 16 hs. / Mie 8 a 12 hs. / Vie 8 a 15 hs.",,,,,,,,,,,,"4697 0915",caps.monte@moron.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212978,"Centro De Atención Primaria Para La Salud Bernardi...","Centro de salud ","Eva Perón",3957,,,Moron,Morón,Morón,"Buenos Aires",Argentina,1,,,-34.7006436,-58.6396075,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-46970312/7919,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212979,"Centro De Atención Primaria Para La Salud Presiden...","Centro de salud ","Pte. Ibañez",1824,,,Moron,Morón,Morón,"Buenos Aires",Argentina,1,,,-34.67899408,-58.61609241,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-46970915,caps.ibañez@moron.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212980,"Centro De Atención Primaria Para La Salud Almafuer...","Centro de salud ","Gregoria Pérez",131,,,Moron,Morón,Morón,"Buenos Aires",Argentina,1,,,-34.68036648,-58.6397219,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-46979407,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212981,"Centro De Atención Primaria Para La Salud San Fran...","Centro de salud ","Santa Marta",1871,,,Moron,Morón,Morón,"Buenos Aires",Argentina,1,,,-34.70073394,-58.64261706,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-46901475,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212982,"Centro De Atención Primaria Para La Salud Santa La...","Centro de salud ",Saavedra,1265,,,Moron,Morón,Morón,"Buenos Aires",Argentina,1,,,-34.65782055,-58.59789509,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212983,"Hospital Interzonal Gral. De Agudos Prof. Dr. Luis...",Hospital,Rivadavia,15000,,,Morón,Morón,Moreno,"Buenos Aires",Argentina,1,,,-34.64217636,-58.57996444,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,NULL,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212984,"Unidad Sanitaria Agustin Mosconi","Centro de salud ",6,,,10,Mosconi,Mosconi,"25 De Mayo","Buenos Aires",Argentina,1,,,-35.74496123,-60.55185274,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02345-491025,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212985,"Unidad De Atención Primaria Dr. Rodolfo Negrete","Centro de salud ",Rivera,6001,,,Munro,Munro,"Vicente López","Buenos Aires",Argentina,1,,,-34.54104774,-58.53737704,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-45806233/47979320,atprimaria@vicentelopez.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212986,"Unidad De Atención Primaria Sargento Cabral","Centro de salud ","Sargento Cabral",3221,,,Munro,Munro,"Vicente López","Buenos Aires",Argentina,1,,,-34.52050892,-58.52239659,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-45806235/47979320,atprimaria@vicentelopez.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212987,"Unidad De Atención Primaria Padre Barbero","Centro de salud ",Sivori,5050,,,Munro,Munro,"Vicente López","Buenos Aires",Argentina,1,,,-34.523767,-58.52610815,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-45806230/47979320,atprimaria@vicentelopez.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212988,"Unidad De Atención Primaria Doctor Antonio Marzano","Centro de salud ","Carlos Villate",3675,,,Munro,Munro,"Vicente López","Buenos Aires",Argentina,1,,,-34.52747075,-58.5115148,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-45806234/47979320,atprimaria@vicentelopez.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212989,"Unidad De Atención Primaria Dr. Ricardo Aguirre","Centro de salud ",Sto.,2461,,,Munro,Munro,"Vicente López","Buenos Aires",Argentina,1,,,-34.53156397,-58.52514826,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-47979320,atprimaria@vicentelopez.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212990,"Unidad De Atención Primaria Paul Harris","Centro de salud ","Sargento Cabral",2880,,,Munro,Munro,"Vicente López","Buenos Aires",Argentina,1,,,-34.52396887,-58.51877531,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-45806240/47979320,atprimaria@vicentelopez.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212991,"Unidad Sanitaria Napaleofú","Centro de salud ","Cuartel VIII Delegación Municipal",,,,Napaleufu,Napaleufu,Balcarce,"Buenos Aires",Argentina,1,,,-37.62385229,-58.74538804,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02261-490643,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212992,"Sala De Primeros Auxilios Parides Pietranera","Centro de salud ",7,,,34,"Navarro - Cuartel 1º- Seccion","Navarro - Cuartel 1º- Seccion",Navarro,"Buenos Aires",Argentina,1,,,-35.00102577,-59.2812557,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212993,"Sala De Primeros Auxilios El Porvenir","Centro de salud ",31,,,42,"Navarro - Cuartel 1º- Seccion","Navarro - Cuartel 1º- Seccion",Navarro,"Buenos Aires",Argentina,1,,,-34.9917712,-59.264915,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212994,"C.A.P.S. Barrio Del Carmen","Centro de salud ",27,,,42,"Navarro - Cuartel 1º- Seccion","Navarro - Cuartel 1º- Seccion",Navarro,"Buenos Aires",Argentina,1,,,-34.99322277,-59.2696411,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212995,"C.A.P.S. Barrio Marin","Centro de salud ",12,,,129,"Navarro - Cuartel 1º- Seccion","Navarro - Cuartel 1º- Seccion",Navarro,"Buenos Aires",Argentina,1,,,-35.0067728,-59.26075904,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212996,"Hospital Municipal Dr. Emilio Ferreyra",Hospital,59,4801,,,Necochea,Necochea,Necochea,"Buenos Aires",Argentina,1,,,-38.53785741,-58.76057516,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02262-422405,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212997,"Consultorio Periferico Barrio Puerto Teodoro Jose ...","Centro de salud ",55,591,,,Necochea,Necochea,Necochea,"Buenos Aires",Argentina,1,,,-38.56782213,-58.71778923,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02262-434387,sriasalud@yahoo.com.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212998,"Centro De Salud Barrio Norte","Centro de salud ",72,2225,,,Necochea,Necochea,Necochea,"Buenos Aires",Argentina,1,,,-38.54409716,-58.73971217,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02262-423782,sriasalud@yahoo.com.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212999,"Centro De Salud Barrio Juan Belisario Flores","Centro de salud ",69,3501,,,Necochea,Necochea,Necochea,"Buenos Aires",Argentina,1,,,-38.55148082,-58.75302547,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02262-437983,sriasalud@yahoo.com.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213000,"Centro De Salud Barrio Sudoeste Daniel Diez","Centro de salud ","81  ",2604,,,Necochea,Necochea,Necochea,"Buenos Aires",Argentina,1,,,-38.56296198,-58.7497518,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02262-420124,sriasalud@yahoo.com.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213001,"Centro De Salud Barrio Sur","Centro de salud ",77,1865,,,Necochea,Necochea,Necochea,"Buenos Aires",Argentina,1,,,-38.56716696,-58.74055984,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02262-439376,sriasalud@yahoo.com.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213002,"Centro De Salud Barrio General San Martin","Centro de salud ",76,4440,,,Necochea,Necochea,Necochea,"Buenos Aires",Argentina,1,,,-38.55900389,-58.76215954,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02262-430396,sriasalud@yahoo.com.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213003,"Centro De Salud Barrio 9 De Julio","Centro de salud ",77,4866,,,Necochea,Necochea,Necochea,"Buenos Aires",Argentina,1,,,-38.54443777,-58.77015469,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02262-420124,sriasalud@yahoo.com.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213004,"Centro De Salud Dr. Carlos Fucile","Centro de salud ",8,3863,,,Necochea,Necochea,Necochea,"Buenos Aires",Argentina,1,,,-38.57837848,-58.72761013,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02262-427201,sriasalud@yahoo.com.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213005,"Hospital Local General San Roque ( N. De La Riestr...",Hospital,Güemes,1235,,,"Norberto De La Riestra","Norberto De La Riestra","25 De Mayo","Buenos Aires",Argentina,1,,,-35.27006044,-59.77956704,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02343-440111,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213006,"Unidad Sanitaria Norumbega","Centro de salud ","Zona Rural",,,,Norumbega,Norumbega,"9 De Julio","Buenos Aires",Argentina,1,,,-35.53472078,-60.79064832,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213007,"Unidad Sanitaria Dr. Cipolla","Centro de salud ","La Pastora",,,,"Nueva Plata","Nueva Plata",Pehuajó,"Buenos Aires",Argentina,1,,,-35.91922706,-61.81171734,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02396-484912,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213018,"Centro De Salud Camila Rolon","Centro de salud ",,,,,,"San Miguel","San Miguel","Buenos Aires",Argentina,1,,,-34.53798512,-58.68198407,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,NULL,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213019,"Unidad Sanitaria De O'higgins","Centro de salud ",Chacabuco,109,,,O`Higgins,O'higgins,Chacabuco,"Buenos Aires",Argentina,1,,,-34.58196677,-60.7019654,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02362-492158,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213020,"Unidad Sanitaria De Olascoaga","Centro de salud ","Ignacio Echechiquia",,,,Olascoaga,Olascoaga,Bragado,"Buenos Aires",Argentina,1,,,-35.23636415,-60.61181561,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02342-420002,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213021,"Unidad Sanitaria Nº 3 Amoroso","Centro de salud ","Dean Funes",3303,,,Olavarria,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.8979767,-60.30911788,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02284-421067,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213022,"Unidad Sanitaria Nº 2 Sarmiento","Centro de salud ","Roque Saenz Peña",1450,,,Olavarria,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.87985243,-60.32739062,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02284-455696,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213023,"Unidad Sanitaria Nº 1 Obrero","Centro de salud ","Del Valle",4291,,,Olavarria,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.90745747,-60.31554246,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02284-425473,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213024,"Unidad Sanitaria Nº 12 Barrio Ceco","Centro de salud ",101,500,,,Olavarria,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.92467621,-60.31999819,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02284-451945,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213025,"Unidad Sanitaria Nº 5 Irigoyen","Centro de salud ","Rufino Fal",4124,,,Olavarria,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.89365235,-60.29923466,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02284-420646,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213026,"Unidad Sanitaria Nº 6 12 De Octubre","Centro de salud ","Hipólito Irigoyen",610,,"Calle 13",Olavarria,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.87340202,-60.33406893,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02284-456553,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213027,"Unidad Sanitaria Nº 7 Independencia","Centro de salud ",Pueyrredón,1704,,,Olavarria,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.89443084,-60.34163937,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02284-420794,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213028,"Unidad Sanitaria Nº 20 Barrio Aoma","Centro de salud ","Genral Paz",11422,," Barcalá y Rosas ",Olavarria,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.94947597,-60.2552946,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02284-450130,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213029,"Unidad Sanitaria 8 10 De Junio","Centro de salud ",Giovanelli,3867,,,Olavarria,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.91233095,-60.32755469,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02284-424415,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213030,"Unidad Sanitaria Nº 22 (Villa Mailin)","Centro de salud ","Las Heras",4840,,,Olavarria,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.91351292,-60.31321139,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02284-451601,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213031,"Unidad Sanitaria Nº 17 Damaso Arce","Centro de salud ","25 de Mayo",1125,,,Olavarria,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.90761747,-60.33292408,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02284-430023,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213032,"Unidad Sanitaria Nº 18 Alberdi","Centro de salud ","San Martín",1106,,,Olavarria,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.88236475,-60.33639868,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02284-456306,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213033,"Unidad Sanitaria 16 Villa Magdalena","Centro de salud ",121,3082,,,Olavarria,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.91310356,-60.29425993,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02284-429119,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213034,"Unidad Sanitaria 23 Belen","Centro de salud ",Emiliozzi,5936,,,Olavarria,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.87652941,-60.29058511,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02284-422535,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213035,"Unidad Sanitaria 25 Acupo","Centro de salud ","101 bis",3502,,,Olavarria,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.92436634,-60.32009522,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02284-421531,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213036,"Unidad Sanitaria 26 Lourdes","Centro de salud ",Grimaldi,894,,,Olavarria,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.86971795,-60.32529199,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213037,"Centro De Salud Olivera","Centro de salud ","Juan XXIII",,,,Olivera,Olivera,Luján,"Buenos Aires",Argentina,1,,,-34.62349305,-59.25528707,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02323-483146,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213038,"Unidad De Atención Primaria Dr. Arturo Illia","Centro de salud ",Uzal,3244,,,Olivos,Olivos,"Vicente López","Buenos Aires",Argentina,1,,,-34.51621584,-58.51275642,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-45139864/47979320,atprimaria@vicentelopez.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213039,"Unidad De Atención Primaria 12 De Octubre","Centro de salud ","José María Paz",3645,,,Olivos,Olivos,"Vicente López","Buenos Aires",Argentina,1,,,-34.50759526,-58.50477533,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-45139862/47979320,atprimaria@vicentelopez.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213040,"Unidad De Atención Primaria Dr.Horacio Rotjer","Centro de salud ","D. F. Sarmiento",3551,,,Olivos,Olivos,"Vicente López","Buenos Aires",Argentina,1,,,-34.50537441,-58.49747687,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-45139863/47979320,atprimaria@vicentelopez.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213041,"Centro De Atención Primaria Para La Salud Open Doo...","Centro de salud ","Santa Fé",,,,"Open Door Y Colonia Cabred","Open Door Y Colonia Cabred",Luján,"Buenos Aires",Argentina,1,,,-34.49314515,-59.07478656,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02323-496230,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213042,"Sala De Primeros Auxilios Ostende","Centro de salud ",Misiones,,,"Del Parque",Ostende,Ostende,Pinamar,"Buenos Aires",Argentina,1,,,-37.12377555,-56.88607432,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02254-491777,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213043,"Unidad Funcional Quesada Pacheco","Centro de salud ",Morse,,,"Río de La Plata ","Pablo Nogues","Pablo Nogués","Malvinas Argentinas","Buenos Aires",Argentina,1,,,-34.47617062,-58.69367367,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-46631298,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213044,"Unidad Funcional Ara General Belgrano","Centro de salud ",Valparaiso,,,"Cangallo ","Pablo Nogues","Pablo Nogués","Malvinas Argentinas","Buenos Aires",Argentina,1,,,-34.49073184,-58.70986241,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02320-484893,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213045,"Unidad Funcional Libertad","Centro de salud ","San Martín",,,"Daguerre ","Pablo Nogues","Pablo Nogués","Malvinas Argentinas","Buenos Aires",Argentina,1,,,-34.48396628,-58.66722595,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213046,"Unidad Funcional Barrio Panamericano","Centro de salud ","Capitán Giacchino",1022,,"Bouchard ","Pablo Nogues","Pablo Nogués","Malvinas Argentinas","Buenos Aires",Argentina,1,,,-34.49080857,-58.73012372,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
