213638,"C.A.P.S. San Benito","Centro de salud público","Andresito Calle 135",110,,"Calle 110",,Posadas,Capital,Misiones,Argentina,1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 459-7759",,,"Dr. Carlos Alberto Albornoz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213639,"C.A.P.S. - Barrio Las Rosas","Centro de salud público",Zabala,,,Japón,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 459-7855",,,"Nazadik Verónica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213640,"C.A.P.S. - Barrio Latinoamerica","Centro de salud público",Potosí,8392,,"Juana Azurduy",,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 448-8988",,,"Elsa Britez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213641,"C.A.P.S. - Barrio San Marcos","Centro de salud público","Juan José Paso",7707,,156,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 445-4600",,,"Rinas Mirta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213642,"C.A.P.S. - Los Paraisos","Centro de salud público",61,9860,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 448-8571",,,"Zayas Darío",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213643,"C.A.P.S. Barrio Don Pedro","Centro de salud público",53,1515,,232,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 491-6666",,,"Dra. Mariana Martinez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213644,"C.A.P.S. Barrio San Gerardo","Centro de salud público","Blas Parera ",5155,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 446-8083",,,"Emilio Malnati",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213645,"C.A.P.S. Nº 1 San Miguel","Centro de salud público","Av. 115",,,"Av. Centenario",,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 446-8013",,,"Dra. Silvia Lobato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213646,"C.A.P.S. Nº 10 Garupa","Centro de salud público","San Martín",,,"Belgrano -anexo Municipalidad De Garupá",,Garupa,Posadas,Misiones,Argentina,-1,,,-27.454278,-55.8618622,1,0.5,SI,NO,NO,SI,NO,SI,NO,"(0376) 449-1271",,,,,,,,,,,,,,"(0376) 449-1271",,,"Dr. Ariel Silvero",,,,"(0376) 449-1271",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213647,"C.A.P.S. Nº 11 Cecilia Griersson","Centro de salud público","Ruta Provincial  213",,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.4229675,-55.9329566,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 445-8213",,,"Dra. María Dos Santos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213648,"C.A.P.S. Nº 12 Villa Flor","Centro de salud público",Hungría,5355,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3904461,-55.8959058,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(03752) 597499",,,"Dra. Perri, Maria Del Carmen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213649,"C.A.P.S. Nº 13 Villa Lanus","Centro de salud público","Av. Juan Domingo Perón",,,"Mar Argentino - Anexo Unidad Geriátrica",,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 488438",,,"Dra. Lorena Fernanda Torres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213650,"C.A.P.S. Nº 15 Alta Gracia","Centro de salud público","Av. Cmte. Andresito",,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 445-8207",,,"Dra. Pavetto, Maria Del Carmen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213651,"C.A.P.S. Nº 16 Santa Rita","Centro de salud público","Av. Chacabuco",,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3839933,-55.9335203,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 444-68012",,,"Dra. Laura Sandoval",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213652,"C.A.P.S. Nº 17 El Zaiman","Centro de salud público","Complejo Polideportivo Posadas",,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,SI,NO,SI,NO,NO,NO,NO,"(0376) 445-8208",,,,,,,,,,,,,,"(0376) 445-8208",,,"Dra Paola Rodriguez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213653,"C.A.P.S. Nº 19 Don Santiago","Centro de salud público",Sabín,,,"Las Américas",,Garupa,Posadas,Misiones,Argentina,-1,,,-27.454278,-55.8618622,1,0.5,SI,NO,NO,SI,NO,SI,NO,"(0376) 449-1403",,,,,,,,,,,,,,"(0376) 449-1403",,,"Dr. Jorge Daniel Ferreyra",,,,"(0376) 449-1403",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213654,"C.A.P.S. Nº 20 Ñu Pora","Centro de salud público","Avenida Alberto Roth",,,"Las Rosas",,Garupa,Posadas,Misiones,Argentina,-1,,,-27.454278,-55.8618622,1,0.5,SI,NO,NO,SI,NO,SI,NO,"(03752) 48-8437",,,,,,,,,,,,,,"(03752) 48-8437",,,"Dr. Mario Esper",,,,"(03752) 48-8437",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213655,"C.A.P.S. Nº 21 Independencia","Centro de salud público","Castro Barro",,,Laprida,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(03752) 59-7444",,,"Rosa Vera",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213656,"C.A.P.S. Nº 23 San Lorenzo - La Nueva Esperanza -","Centro de salud público","Barrio Nueva Esperanza- Avda 186",,,Cocomarola,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,SI,NO,SI,NO,NO,NO,NO,"(03752) 59-7416",,,,,,,,,,,,,,"(03752) 59-7416",,,"Dra. Silvia Basiuk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213657,"C.A.P.S. Nº 25 Barrio Sur Argentino","Centro de salud público","Península De Valdés",,,Estrecho,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(03752) 45-8255",,,"Carmen Cecilia Cabrera",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213658,"C.A.P.S. Nº 26 Loma Poi - Eby A3-2","Centro de salud público","Villa Lanús Manzana 15 Casa 26 - B° A 32",,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 448-8442",,,"Dra. Gabriela Fernández",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213659,"C.A.P.S. Nº 28 Barrio Tacuru","Centro de salud público","Barrio Tacurú",,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 446-8046",,,"Dra. Etelvina Pérez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213660,"C.A.P.S. Nº 29 Chacra 32-33","Centro de salud público","Gómez Portinho Casi Andresito",,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(03752) 445-8205",,,"Dra. Ana Cardozo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213661,"C.A.P.S. Nº 3 Chacra 181 - Esc. Ejercito Argentino","Centro de salud público","Av. Malvinas ",1147,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,SI,NO,SI,NO,NO,NO,NO,"(0376) 446-8014",,,,,,,,,,,,,,"(0376) 446-8014",,,"Dr.Alberto Daniel Zoubí",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213662,"C.A.P.S. Nº 4 La Picada","Centro de salud público","Chacra 86",,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,SI,NO,NO,SI,NO,SI,NO,"(0376) 444-8795",,,,,,,,,,,,,,"(0376) 444-8795",,,"Dra María Teresa D Alonzo",,,,"(0376) 444-8795",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213663,"C.A.P.S. Nº 5 Yacyreta","Centro de salud público","Av. Blas Parera",,,"Av. Aguado -ch 103",,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,SI,NO,SI,NO,NO,NO,NO,"(03752) 468-018",,,,,,,,,,,,,,"(03752) 468-018",,,"Dra. Maria Marcela Irigaray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213664,"C.A.P.S. Nº 6 Villa Blossett","Centro de salud público","Chacra 23 - Lanusse",,,"San Martín",,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 444-4072",,,"Dra. Laura Blasiotto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213665,"C.A.P.S. Nº 7 Sesquicentenario","Centro de salud público",166,,,"La Ruta Nacional 12 Km.5",,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 448-8441",,,"Dra. Silvina Cellerino",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213666,"C.A.P.S. Nº 8 Rocamora","Centro de salud público","Av. Blas Parera",,,"Av. Tomás Guido",,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(03752) 444-8798",,,"Dra. Etelvina Pérez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213667,"C.A.P.S. Nº 33 San Isidro","Centro de salud público","Bº San Isidro",,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,SI,NO,SI,NO,NO,NO,NO,"(0376) 154448933",,,,,,,,,,,,,,"(0376) 154448933",,,"Dra Perri María Del Carmen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213668,"C.A.P.S. Santa Clara","Centro de salud público","Calle El Alcazar Mz3",,,,,Garupa,Posadas,Misiones,Argentina,-1,,,-27.454278,-55.8618622,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 445-80196",,,"Miguel Nuñez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213669,"C.A.P.S. - Barrio Belen","Centro de salud público",188,7378,,"Pje Peatonal",,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Javier Zedrís",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213670,"C.A.P.S. Centro Fachinal ","Centro de salud público","Ruta 204",,,,,Fachinal,Posadas,Misiones,Argentina,-1,,,-27.6302482,-55.7038279,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Kauffman Antonia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213671,"C.A.P.S. N° 30 Nemesio Parma","Centro de salud público","Colonia Nemesio Parma",,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 154723310",,,"Dr.Mereles Jose Luis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213672,"Centro De Atencion Primaria - Compañia De Sanidad","Centro de salud público",Junín,1612,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.364811,-55.8975601,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 444-1076",,,"Ejercito Argentino",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213673,"Centro De Estudiantes De La Facultad De Humanidade","Organización Social",Tucumán,1945,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3724046,-55.8959159,1,0.9,SI,NO,NO,NO,NO,NO,NO,,,"Lunes a Viernes de 17:00 a 22:00 hs..",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213674,"Centro Educativo Polimodal N° 6","Establecimiento Educativo",,,,,"Nueva Fátima Garupá",Posadas,Capital,Misiones,Argentina,1,,,-27.454278,-55.8618622,1,0.5,SI,NO,NO,NO,NO,NO,NO,"(03752) 1523096",,"De 7:30 a 17:00 hs.",,,,,,,"7.30 a 17.30 hs.",,,,,"(03752) 1523096",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213675,"Centro Estudiantes Facultad Ciencias Exactas, Quím","Organización Social","Félix De Azara",1552,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3646847,-55.8932688,1,0.9,SI,NO,NO,NO,NO,NO,NO,,,"Lunes a Viernes de 8:00 a 20:00 hs.",,,,,,,"Lunes a Viernes de  8 a 20 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213676,"Centro Vacunatorio Construir Salud De La Obra Soci","Centro de salud público","La Rioja",2284,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3683221,-55.8989825,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(0376) 428920",,,"Dra. Viviana Alejandra Ramirez Silvero",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213677,"Comedor La Vaquita Ex Obrador De Caritas","Organización Social","Bº A- 4 Etapa 7 Manzana 187",,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,SI,NO,NO,NO,NO,NO,NO,,,"Lunes a Viernes 14:00 a 20:00 hs.",,,,,,,"Lunes a Viernes 14 a 20 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213678,"Cruz Roja Filial Posadas","Organización Social","San Martín",2231,,,,Posadas,Capital,Misiones,Argentina,1,,,-27.3655562,-55.8980297,1,0.9,SI,SI,NO,NO,NO,NO,NO,"(03752) 44-8621",posadas@cruzroja.org.ar,,,,,,"(03752) 44-8621",posadas@cruzroja.org.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213679,"Escuadron 50 Posadas",,Alvear,351,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621949,-55.8939894,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,(0376)443-3314,espodas@gendarmerianacional.gov.ar,,"Ribero Miguel Angel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213680,"Escuela Nocturna N°1474 Juana Azurduy","Establecimiento Educativo","Garupá Manzana 1","Finca 1546",,"Villa Longa",,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,SI,NO,NO,NO,NO,NO,NO,,,"Lunes a Jueves de 18:00 a 20:00 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213681,"Hospital De Enfermedades Transmisibles - Dr. Pedro","Hospital Público","Av. Quaranta Ruta 12",,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,SI,NO,SI,SI,SI,SI,NO,,,,,,,,,,,,,,,"(03752) 458-248",,,"Dra. Viviana Ramírez",,,,,,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo","(03752)- 45-8248",,,"Dra. Ramirez Viviana",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213682,"Hospital Escuela De Agudos Dr. Ramon Madariaga. Ni","Hospital Público","Av. Cabred",,"López Torres","López Torres",,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,SI,NO,NO,SI,SI,SI,NO,"(0376) 444-3700 int 2448",,,,,,,,,,,,,,"(0376) 444-3700 int 2448",,,"Dr. Reynaldo Badaracco",,,,"(0376) 444-3700 int 2448",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo","(0376) 444-3700 INT 2448",direccionejecutiva@hospitalmadariaga.org.ar,,"Dr. Reynaldo Badaracco",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213683,"Hospital Nivel I Dr. Rene Favaloro","Hospital Público","Av.Tambor De Tacuari",7300,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3650337,-55.9517023,1,0.9,SI,NO,SI,SI,NO,SI,NO,"(03752) 468010",,,,,,,,,,,,,,"(03752) 468010",,,"Dr. Guillermo Rolon",,,,"(03752) 468010",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213684,"Hospital Nivel II Nuestra Señora De Fatima","Hospital Público","Bº Fátima",,,,,Garupa,Posadas,Misiones,Argentina,-1,,,-27.454278,-55.8618622,1,0.5,SI,NO,NO,SI,NO,SI,NO,"(03752) 444342",,,,,,,,,,,,,,"(03752) 444342",,,"Dr. Kraverts",,,,"(03752) 444342",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo","(03752) 444-342",,,"Dr. Kraverts",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213685,"Hospital Publico Provincial De Autogestion Nivel I","Hospital Público","Av. Mariano Moreno",110,,,,Posadas,Capital,Misiones,Argentina,1,,,-27.3816647,-55.8902535,1,1,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,"(03752) 447784",,,"Dra. Norma Benitez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213686,"Iot Sanatorio Integral",Privado,Bolívar,2376,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3663494,-55.8996915,1,0.9,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(03752) 44-0540",,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213687,"Ministerio De Salud Pública","Organismo Público",Junín,2174,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3700665,-55.8982726,1,0.9,SI,NO,NO,NO,NO,NO,NO,,,"Lunes a Viernes de 6:30 a 19:00 hs.",,,,,,,"Lunes a Viernes de 6.30 a 19 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213688,"Módulo De Farmacia Y Bioquímica",,"Mariano Moreno",,,"López Torres",,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,SI,SI,NO,NO,NO,NO,NO,,,"Lunes a Viernes de 8:00 a 20:00 hs.",,,,,,,"Lunes a Viernes de  8 a 20 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213689,"Prog. Prov. Sida- Ets",,Salta,1833,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3715926,-55.8946236,1,0.9,NO,NO,NO,NO,NO,NO,NO,,,,,,,,"Jefe de Prog. Dra. Lila Rovira",prosida7752@yahoo.com.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213690,"Sanatorio Boratti S.R.L. (mitre 2330)",Privado,"Av. Mitre",2330,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3741662,-55.9002535,1,0.9,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(03752) 42-0543 / 44-0140",,,"Dr. Manuel Riera",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213691,"Sanatorio Boratti S.R.L. (san Luis 2556)",Privado,"San Luis",2556,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3735032,-55.8998103,1,0.9,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dr. Manuel Riera",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213692,"Sanatorio Camino Complejidad Medica",Privado,Junín,2459,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3726943,-55.8986661,1,0.9,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(03752) 42-1119 int. 0",,,"Dra. Salvatierra",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213693,"Sanatorio Nosiglia S.A.",Privado,Córdoba,1407,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3683256,-55.8896425,1,0.9,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(03752) 44-0100",,,"Dr. Mestas Nuñez",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213694,"Sanatorio Posadas S.A.",Privado,Junín,328,,,,Posadas,Capital,Misiones,Argentina,1,,,-27.3674706,-55.897948,1,0.7,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(03752) 43-8308",,,"Dr. Almonacid Isidr.O",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213695,"Secretaría Estudiantil ""Albergues""","Organismo Público",Sarmiento,43,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3651266,-55.8933735,1,0.7,SI,NO,NO,NO,NO,NO,NO,,,"Lunes a Viernes de 7:00 a 12:00 hs. y de 15:00 a 19:00 hs.",,,,,,,"Lunes a viernes 7 a 12  y 15 a 19 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213696,"Servicio Medico Prefectura Naval De La Zona Alto P","Dependiente de FFAA/Seguridad","San Martín",151,,,,Posadas,Capital,Misiones,Argentina,1,,,-27.3862704,-55.9691551,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,0376-4425389,jorgesteche@yahoo.com.ar,,"Dr. Jorge Esteche",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213697,"Vacunatorio Centro De Vigilancia Y Control Aereo P","Organismo Público","Acceso Nemesio Perma  Aeropuerto Zona Operativa",,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,3764949516,encsanidad_bampos@faa.mil.ar,,"Capitan Miguel Angel Rios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213698,"Vacunatorio Instituto De Previsión Social Provincia","Organismo Público",Junín,1779,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.366364,-55.897814,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,0376-444-8746,ipsdirinmunizaciones@hotmail.com.ar,,"Mendez Rodas, Daniel Augusto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213699,"Centro de Estudiantes de la Facultad de Economía","Organización Social","Félix De Azara",1552,,Sarmiento,,Posadas,Capital,Misiones,Argentina,1,,,-27.3646847,-55.8932688,1,0.9,SI,NO,NO,NO,NO,NO,NO,,,"Lunes a Viernes de 8:00 a 20:00 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213700,"Centro Educativo Polimodal N° 6","Organización Social",,,,"Barrio Nueva Fátima Garupá",,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,SI,NO,NO,NO,NO,NO,NO,,,"De 7:30 a 17:00 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213701,"Comedor La Vaquita Ex Obrador De Caritas","Organización Social","Bº A- 4 Etapa 7 Manzana 187",,,,,Posadas,Posadas,Misiones,Argentina,-1,,,-27.3621374,-55.9008746,1,0.5,SI,NO,NO,NO,NO,NO,NO,,,"Lunes a Viernes 14:00 a 20:00 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
