136802,"Hospital Durand",,"Av. Díaz Vélez",5044,,,Caballito,Caballito,Caballito,"Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.6088081,-58.4378998,,0.9,SI,NO,NO,NO,NO,NO,NO,4982-5555,,,,http://www.buenosaires.gob.ar/areas/salud/sida/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
136822,"Hospital de Infecciosas F. Muñiz",,Uspallata,2272,,,"Parque Patricios","Parque Patricios","Parque Patricios","Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.63752933,-58.39372694,1,1,SI,SI,SI,SI,SI,SI,NO,"4304-2180 / 3380 / 4306-7855",,,,,,,"4304-2180 / 3380 / 4306-7855",,,,,,,"4304-2180 / 3380 / 4306-7855",,,,,,,"4304-2180 / 3380 / 4306-7855",,,,,,,"4304-2180 / 3380 / 4306-7855",,,,,,,"4304-2180 / 3380 / 4306-7855",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
136832,"Hospital General de Agudos Dr. J.A. Fernandez",,"Av. Cerviño",3356,,,Palermo,Palermo,Palermo,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.58114171,-58.40689391,1,0.9,SI,SI,SI,SI,SI,SI,NO,4808-2600,,,"En Infectología",,,,4808-2600,,,,,,,4808-2600,,,,,,,4808-2600,,,,,,,4808-2600,,,,,,,4808-2600,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
136842,"Hospital Fernandez (infectología)",,"Av. Cerviño",3356,,,Palermo,Palermo,Palermo,"Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.5809595,-58.406858,,0.9,SI,NO,NO,NO,NO,NO,NO,4802-2600,,,,http://www.buenosaires.gob.ar/areas/salud/sida/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
136852,"Hospital Ferrer",,"Dr. Enrique Finochietto",849,,,Barracas,Barracas,Barracas,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.6302362,-58.3757536,1,1,SI,NO,NO,NO,NO,NO,NO,4307-2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
136882,"Hospital General de Agudos D. Velez Sarsfield",,"Pedro Calderon de La Barca",1550,,,"Monte Castro","Monte Castro","Monte Castro","Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.6253368,-58.50761514,1,0.9,SI,NO,SI,SI,SI,SI,NO,"4639-8700 AL 05",,,,WWW.HOSPITALVELEZ.ORG.AR,,,,,,,,,,"4639-8700 AL 05",,,,WWW.HOSPITALVELEZ.ORG.AR,,,"4639-8700 AL 05",,,,WWW.HOSPITALVELEZ.ORG.AR,,,"4639-8700 AL 05",,,,WWW.HOSPITALVELEZ.ORG.AR,,,"4639-8700 AL 05",,,,WWW.HOSPITALVELEZ.ORG.AR,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
136892,"Hospital General de Agudos Donacion F. Santojanni",,Pilar,950,,,Liniers,Liniers,Liniers,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.64918673,-58.51562919,1,1,SI,SI,SI,SI,SI,SI,NO,"4630-5500 / 5509",,,,WWW.HOSPITALSANTOJANNI.GOV.AR,,,"4630-5500 / 5509",,,,WWW.HOSPITALSANTOJANNI.GOV.AR,,,"4630-5500 / 5509",,,,WWW.HOSPITALSANTOJANNI.GOV.AR,,,"4630-5500 / 5509",,,,WWW.HOSPITALSANTOJANNI.GOV.AR,,,"4630-5500 / 5509",,,,WWW.HOSPITALSANTOJANNI.GOV.AR,,,"4630-5500 / 5509",,,,WWW.HOSPITALSANTOJANNI.GOV.AR,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
136932,"Hospital General de Agudos Dr. I. Pirovano",,Monroe,3555,,,Coghlan,Coghlan,Coghlan,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.56505196,-58.47107816,1,1,SI,SI,SI,SI,NO,SI,NO,4123-3100,,,,,,,4123-3100,,,,,,,4123-3100,,,,,,,4123-3100,,,,,,,,,,,,,,4123-3100,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
136962,"Hospital General de Agudos J. A. Penna",,"Pedro Chutro",3380,,,"Parque Patricios","Parque Patricios","Parque Patricios","Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.64311726,-58.41086022,1,0.9,SI,SI,SI,SI,SI,SI,NO,4912-1085,,,"CEPAD Penna",,"Almafuerte 406",,4912-1085,,"Martes 10.30 a 12.30 hs","CEPAD Penna",,"Almafuerte 406",,4912-1085,,,"Dr. Carlos Grasso Fontán",,,,4912-1085,,,,,,,4912-1085,,"Martes 10.30 a 12.30 hs","CEPAD Penna",,"Almafuerte 406",,4912-1085,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
136972,"Hospital General de Agudos J. M. Ramos Mejia",,"General Urquiza",609,,,Balvanera,Balvanera,Balvanera,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.61765984,-58.40961075,1,1,SI,SI,SI,SI,NO,NO,NO,,"4127-0200 / 300",,,,WWW.HOSPITALRAMOSMEJIA.INFO,,,"4127-0200 / 300",,,,WWW.HOSPITALRAMOSMEJIA.INFO,,,"4127-0200 / 300",,,,WWW.HOSPITALRAMOSMEJIA.INFO,,,"4127-0200 / 300",,,,WWW.HOSPITALRAMOSMEJIA.INFO,,"4127-0200 / 300",,,,WWW.HOSPITALRAMOSMEJIA.INFO,,,,,1,"4127-0200 / 300",,,,www.hospitalramosmejia.info,,,3,,,NO,NO,NO,NO,NO,NO,,,
136982,"Hospital General de Niños Dr. Ricardo Gutierrez",,Gallo,1330,,,Recoleta,Recoleta,Recoleta,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.59419197,-58.41207008,1,0.9,SI,SI,SI,SI,NO,SI,NO,"4962-9247 / 9248 / 9280",,,,WWW.GUTI.GOV.AR,,,"4962-9247 / 9248 / 9280",,,,WWW.GUTI.GOV.AR,,,"4962-9247 / 9248 / 9280",,,,WWW.GUTI.GOV.AR,,,"4962-9247 / 9248 / 9280",,,,WWW.GUTI.GOV.AR,,,,,,,,,,"4962-9247 / 9248 / 9280",,,,WWW.GUTI.GOV.AR,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
136992,"Hospital General de Niños Pedro de Elizalde",,"Manuel A. Montes de Oca",40,,,Barracas,Barracas,Barracas,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.62884736,-58.37755085,1,0.9,SI,SI,SI,SI,SI,SI,NO,"4307-5842 / 5844",,,,WWW.ELIZALDE.GOV.AR,,,,,,,,,,"4307-5842 / 5844",,,,WWW.ELIZALDE.GOV.AR,,,"4307-5842 / 5844",,,,WWW.ELIZALDE.GOV.AR,,,,,,,,,,"4307-5842 / 5844",,,,WWW.ELIZALDE.GOV.AR,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137022,"Hospital Materno Infantil Ramon Sardá",,"Esteban de Luca",2151,,,"Parque Patricios","Parque Patricios","Parque Patricios","Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.63485631,-58.40275063,1,0.9,SI,NO,SI,SI,NO,SI,NO,4943-3567,,,,WWW.SARDA.ORG.AR,,,,,,,,,,4943-3567,,,,WWW.SARDA.ORG.AR,,,4943-3567,,,,WWW.SARDA.ORG.AR,,,,,,,,,,4943-3567,,,,WWW.SARDA.ORG.AR,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137032,"Hospital Militar Central Cirujano Mayor Dr. Cosme",,"Av. Luis María Campos",726,,,Palermo,Palermo,Palermo,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.5699666,-58.4360828,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"011- 4576-5657","Grl Med Clemente Horacio Magallanes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137042,"Hospital Muñiz (distribución En Promoción Y Protec",,Uspallata,2272,,,"Parque Patricios","Parque Patricios","Parque Patricios","Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.637679,-58.39366099999999,,1,SI,NO,NO,NO,NO,NO,NO,4304-2180,,,,http://www.buenosaires.gob.ar/areas/salud/sida/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137052,"Hospital Naval Buenos Aires",,"Av. Patricias Argentinas",351,,,"Villa Crespo","Villa Crespo","Villa Crespo","Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.6050525,-58.4331884,1,1,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,"(011) 4103-5300","Vicente Martin, Zarlenga",,,,,,,,,,,,,"(011) 4103-5300",,,"Vicente Martín Zarlenga",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137072,"Hospital Penna (servicio Social, Infectología, Pro",,"Parque Patricios",3380,,,"Parque Patricios","Parque Patricios","Parque Patricios","Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.637701,-58.4002165,,0.5,SI,NO,NO,NO,NO,NO,NO,4911-3030/5555,,,,http://www.buenosaires.gob.ar/areas/salud/sida/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137082,"Hospital General de Agudos P. Piñero",,"Av. Varela",1301,,,Flores,Flores,Flores,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.64389407,-58.45411678,1,0.9,SI,SI,SI,SI,SI,SI,NO,"4631-8100 / 0526",,"Lunes desde las 9:00 / Martes y viernes desde las 13:00",,,,,"4631-8100 / 0526",,"Lunes y jueves de 13 a 16:30 hs. ",,,,,"4631-8100 / 0526",,,,,,,"4631-8100 / 0526",,,"Servicio de Obstetricia",,,,"4631-8100 / 0526",,,,,,,"Adol: 4633-8521 Obstetricia: 4631-8601/8100",,,"Servicio de Adolescencia y de Obstetricia",,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137092,"Hospital Pirovano",,"Av. Monroe",3555,,,Belgrano,Belgrano,Belgrano,"Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.5651403,-58.4709035,,0.9,SI,SI,NO,NO,NO,NO,NO,4542-3825,,,,http://www.buenosaires.gob.ar/areas/salud/sida/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137112,"Hospital Ramos Mejia (inmunocomprometidos, Infecto",,"Gral. Urquiza",609,,,Balvanera,Balvanera,Balvanera,"Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.6176449,-58.40961099999999,,1,SI,SI,NO,NO,NO,NO,NO,4931-5252/5241,,,,http://www.buenosaires.gob.ar/areas/salud/sida/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137122,"Hospital Ricardo Gutierrez",,Bustamante,1330,,,Palermo,Palermo,Palermo,"Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.5951073,-58.4126799,1,0.9,NO,SI,NO,NO,NO,NO,NO,,,,,,,,"4962-9212 / 9247 / 9248",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137132,"Hospital General de Agudos B. Rivadavía",,"Av. Gral. Las Heras",2670,,,Recoleta,Recoleta,Recoleta,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.58476596,-58.40051346,1,0.9,SI,SI,SI,SI,SI,SI,NO,4809-2000,WWW.BUENOSAIRES.GOV.AR/AREAS/SALUD/RIVADAVIA,,,WWW.BUENOSAIRES.GOV.AR/AREAS/SALUD/RIVADAVIA,,,4809-2000,WWW.BUENOSAIRES.GOV.AR/AREAS/SALUD/RIVADAVIA,,,WWW.BUENOSAIRES.GOV.AR/AREAS/SALUD/RIVADAVIA,,,4809-2000,WWW.BUENOSAIRES.GOV.AR/AREAS/SALUD/RIVADAVIA,,,WWW.BUENOSAIRES.GOV.AR/AREAS/SALUD/RIVADAVIA,,,4809-2000,WWW.BUENOSAIRES.GOV.AR/AREAS/SALUD/RIVADAVIA,,,WWW.BUENOSAIRES.GOV.AR/AREAS/SALUD/RIVADAVIA,,,4809-2000,WWW.BUENOSAIRES.GOV.AR/AREAS/SALUD/RIVADAVIA,,,WWW.BUENOSAIRES.GOV.AR/AREAS/SALUD/RIVADAVIA,,,4809-2000,WWW.BUENOSAIRES.GOV.AR/AREAS/SALUD/RIVADAVIA,,,WWW.BUENOSAIRES.GOV.AR/AREAS/SALUD/RIVADAVIA,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137162,"Hostel Inn Buenos Aires",,"Humberto Primo",820,,,"San Telmo","San Telmo","San Telmo","Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.6209075,-58.3775412,1,1,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137172,"Hostel Inn Tango City",,Piedras,680,,,"San Telmo","San Telmo","San Telmo","Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.6160038,-58.3773767,1,1,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137182,"ICBA Instituto Cardiovascular Buenos Aires",,"Blanco Encalada",1543,,,Belgrano,Belgrano,Belgrano,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.5541298,-58.4507175,1,1,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(011) 4787-7500",,,"Marcelo Sergio, Trivi",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137192,"Instituto Alexander Fleming",,"Av. Crámer",1180,,,Colegiales,Colegiales,Colegiales,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.571675,-58.4518365,1,1,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(011) 6323-2900",informes@alexanderfleming.org,,"Dr. Marcelo Zylberman (director Médico)",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137202,"Instituto ALPI",,Soler,3945,,,Palermo,Palermo,Palermo,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.5918304,-58.417292,1,0.9,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(011) 4821-1200",info@alpi.org.ar,,"Dr. Pascual Lucio Serra",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137212,"Instituto Cardiovascular Infantil",,"Capitan Gral. Ramon Freire",1458,,,Colegiales,Colegiales,Colegiales,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.5728439,-58.457435,1,1,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(011) 4555-1115",,,"Dr. Rodolfo Kreutzer",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137222,"Instituto De Ciencia Y Tecnologia Dr. Cesar Milste",,Saladillo,2468,,,Mataderos,Mataderos,Mataderos,"Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.6656967,-58.5108685,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,41054127,recepcioncevan@centromilstein.org.ar,,"Dra. Nora Mattion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137232,"Instituto de Investigaciones Cardiológicas",,"Marcelo T. de Alvear",2270,,,Recoleta,Recoleta,Recoleta,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.596996,-58.399919,1,1,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(011) 4508-3880/1",infotaquini@fmed.uba.ar,,"Prof. Dr. José Milei",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137242,"Instituto de Investigaciones Medicas Dr. Alfredo L",,"Combatientes de Malvinas",3150,,,"Villa Ortúzar","Villa Ortúzar","Villa Ortúzar","Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.584658,-58.472474,1,1,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,"(011) 4514-8701 / 4514-8704",,,"Dr. Eduardo Luis de Vito",,,,,,,,,,,"(011) 4514-8701 / 8706 / 8704",,,"Dr. Eduardo Luis de Vito",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137252,"Instituto de Oncologia Angel H. Roffo",,"Av. San Martín",5481,,,"Villa Devoto","Villa Devoto","Villa Devoto","Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.59645,-58.494688,1,1,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,"(011) 4580-2800 al 2809","Osvaldo, Salariato",,,,,,,,,,,,,"(011) 4580-2800 / 4580-2801 / 4580-2802",,,"Osvaldo Salariato",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137262,"Instituto de Tisioneumonologia Profesor Dr. Raul V",,"Av. Vélez Sarsfield",405,,,"Parque Patricios","Parque Patricios","Parque Patricios","Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.6393639,-58.3901519,1,1,NO,NO,SI,NO,SI,NO,NO,,,,,,,,,,,,,,,"(011) 4304-8532",,,"Graciela Maria, Cragnolini de Casado",,,,,,,,,,,"(011) 4304-8532",,,"Graciela M. Cragnolini de Casado",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137272,"Instituto del Corazón Denton A. Cooley",,"Av. Nazca",1169,,,Floresta,Floresta,Floresta,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.6197097,-58.4746183,1,1,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(011) 4582-9770",info@dentoncooley.com.ar,,"Dr. Mario Serafica Martini",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137282,"Instituto Médico de Alta Complejidad",,Moreno,2950,,,Balvanera,Balvanera,Balvanera,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.613988,-58.40812,1,1,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(011) 4957-6777",,,"Dr. Víctor Penchansky",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137292,"Instituto Médico Especializado IME",,Hidalgo,562,,,Caballito,Caballito,Caballito,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.612981,-58.44035,1,1,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(011) 4903-9777",ime@fibertel.com.ar,,"Dres. Amado Bechara y Adolfo Casabé",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137302,"Instituto Nacional De Asociativismo Y Economia Soc",,"Av. Belgrano",1656,,,Montserrat,Montserrat,Montserrat,"Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.6136595,-58.3897795,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"41249300 int 3312 o 3311",gonzalezn@inaes.gob.ar,,"Dra  Nancy Gonzalez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137312,ITEBA,,Terrada,550,,,Floresta,Floresta,Floresta,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.6252889,-58.470628,1,1,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(011) 4611-2647",iteba@clinicaiteba.com.ar,,"Dr. Adrián E. Cillo",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137322,UNA,,Paraguay,786,,,"San Nicolás","San Nicolás","San Nicolás","Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.5976497,-58.3779931,1,0.9,SI,NO,NO,NO,NO,NO,NO,4516-0992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137332,"Jardín Maternal Piedra Buena",,,,,,"Barrio Piedrabuena","Barrio Piedrabuena","Villa Lugano","Ciudad Autónoma De Buenos Aires",Argentina,1,,,,,1,,SI,NO,NO,NO,NO,NO,NO,4602-7111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137342,"Jardín Maternal Pulgarcito",,"Av. Osvaldo Cruz",2101,,,Barracas,Barracas,Barracas,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.6513585,-58.3716069,1,0.9,SI,NO,NO,NO,NO,NO,NO,4301-4377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137352,"La Otra Base de Encuentro",,"Pres. Camilo Torres",,,Tenorio,"Bajo Flores","Bajo Flores",Flores,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.6374837,-58.4601452,1,0.5,SI,NO,NO,NO,NO,NO,NO,4633-3884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137362,"Laboratorio de Futbol",,"Donato Alvarez",130,,,Flores,Flores,Flores,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.6242419,-58.4547895,1,1,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137372,"Los Libros de La Esquina",,"Av. Regimiento de Patricios",401,,,Barracas,Barracas,Barracas,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.6336469,-58.3703085,1,0.9,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137382,"Lugar Gay de Buenos Aires",,Defensa,1120,,,"San Telmo","San Telmo","San Telmo","Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.6209112,-58.371364,1,1,SI,NO,NO,NO,NO,NO,NO,4300-4747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137392,"Maternidad Sarda",,"Parque Patricios",2151,,,"Parque Patricios","Parque Patricios","Parque Patricios","Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.637701,-58.4002165,1,0.5,SI,NO,NO,NO,NO,NO,NO,4943-3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137402,"Merendero El Jazmín",,,,,,"Barrio Rivadavia","Barrio Rivadavia",Flores,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,,,1,,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137412,"Merendero Ernesto",,,,,,"Barrio Inta","Barrio Inta","Villa Lugano","Ciudad Autónoma De Buenos Aires",Argentina,1,,,,,1,,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137422,"MIM Congreso (O.S.E.C.A.C.)",,"Hipólito Irigoyen",1620,,,Montserrat,Montserrat,Montserrat,"Ciudad Autónoma De Buenos Aires",Argentina,1,,,-34.6101313,-58.3893122,1,0.9,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(011) 4326-7222",,,"Zanier, E.L.",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137432,"Ministerio De Agricultura, Ganaderia Y Pesca",,"Paseo Colón",982,,,Montserrat,Montserrat,Montserrat,"Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.6190161,-58.3682118,1,1,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,4363-6252,rojeda@magyp.gob.ar,,"Dr Ricardo Ojeda Dr Martin Panno Dra Sauro Analia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137442,"Ministerio De Ciencia, Tecnologia E Innovacion Pro",,"Godoy Cruz",2320,,,Palermo,Palermo,Palermo,"Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.5825737,-58.428929,,1,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"4899-5000 (INT 1604/1616)",serviciomedico@mincyt.gob.ar,,"Dr Carlos Fernando García Díaz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137452,"Ministerio De Defensa De Nacion",,Azopardo,250,,,Montserrat,Montserrat,Montserrat,"Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.6117743,-58.367992,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,4339-8904,daniel.stigliano@mindef.gov.ar,,"Dr. Daniel Stigliano Mn 52307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137462,"Ministerio De Economia Y Finanzas Publicas",,"Hipólito Yrigoyen",250,,,Montserrat,Montserrat,Montserrat,"Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.609188,-58.3701893,1,1,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,4349-5310,cfalasca@mecon.gob.ar,,"Dr. Carlos Alberto Falasca",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137472,"Ministerio De Justicia Y Ddhh De La Nacion - Coord",,Sarmiento,329,,,"San Nicolás","San Nicolás","San Nicolás","Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.6041938,-58.3714774,,1,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"5300-4000 int. 76400",hsola@jus.gov.ar,,"Dr. Hugo Sola",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137482,"Ministerio De Justicia Y Ddhh De La Nacion - Sede",,España,2591,,,"La Boca","La Boca","La Boca","Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.6240788,-58.34421039999999,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"5300-4000 int. 78321",msabena@jus.gov.ar,,"Dra. Mariela Sabena",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
137492,"Ministerio De Justicia Y Ddhh De La Nacion - Sede",,Corrientes,5666,,,"Villa Crespo","Villa Crespo","Villa Crespo","Ciudad Autónoma De Buenos Aires",Argentina,-1,,,-34.5959833,-58.4433326,,1,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,4011-7297,spo@dnrpa.jus.gov.ar,,"Dra. Estela Po",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
