211936,"CAFYS Benavidez",Público,Alvear,,,Marabotto,Benavidez,Benavidez,Tigre,"Buenos Aires",Argentina,1,,,-34.413752,-58.693282,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,"0327 482904",,"Lunes y jueves 8 a 20hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211937,"CAFYS Canal",Público,"Canal Italia",,,"R. Mazza",,Tigre,Tigre,"Buenos Aires",Argentina,1,,,-34.4249,-58.56399,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,45124518,,"Jueves 9 a 17hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211938,"CAFYS Carupa",Público,Sarmiento,,,"Carlos María de Alvear",,Tigre,Tigre,"Buenos Aires",Argentina,1,,,-34.436735,-58.582449,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,45124513,,"Miérc 8 a 12hs- jueves 13 a 16hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211939,"CAFYS Dique Luján",Público,"9 de julio",,,"12 de octubre","Dique Luján","Dique Lujan",Tigre,"Buenos Aires",Argentina,1,,,-34.358791,-58.68822,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,"03484 444467",,"Sábado 9 a 19hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211940,"CAFYS Don Torcuato",Público,Arata,,,España,"Don Torcuato","Don Torcuato",Tigre,"Buenos Aires",Argentina,1,,,-34.500185,-58.626799,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,"4513 2533",,"Lunes y miércoles 8 a 12- viernes 8 a 16hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211941,"CAFYS El Arco",Público,"Tomás Godoy Cruz ",1182,,,Benavidez,Benavidez,Tigre,"Buenos Aires",Argentina,1,,,-34.404908,-58.716525,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,"03327 485755",,"Viernes 13,30 a 16hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211942,"CAFYS Eva Perón",Público,"Padre Nuestro",,,"Sans Souci","Gral. Pacheco","Gral. Pacheco",Tigre,"Buenos Aires",Argentina,1,,,-34.449312,-58.65442,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,45897183,,"Lunes a jueves 14 a 16hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211943,"CAFYS Juana Manso",Público,"Agustín García",5960,,,"Rincón de Milberg","Rincón de Milberg",Tigre,"Buenos Aires",Argentina,1,,,-34.401972,-58.6342,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,"03327 484107",,"Miérc 9 a 13hs- jueves 14 a 19hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211944,"Centro de Salud La Paloma",Público,"La Paloma",1618,,,"El Talar","El Talar",Tigre,"Buenos Aires",Argentina,1,,,-34.463231,-58.660721,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,45129985,,"Jueves 9 a 16hs- viernes 14 a 16hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211945,"CAFYS Las Tunas",Público,Sacristi,,,Mosconi,"Gral. Pacheco","Gral. Pacheco",Tigre,"Buenos Aires",Argentina,1,,,-34.439521,-58.664205,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,"03327 441044",,"Martes 9 a 11hs- miérc 14 a 16hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211946,"CAFYS Los Troncos",Público,Escalada,598,,,"San Fernando","San Fernando",Tigre,"Buenos Aires",Argentina,1,,,-34.434404,-58.557063,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,45129987,,"Jueves 14 a 18hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211947,"CAFYS Pacheco",Público,Salta,550,,,"Gral. Pacheco","Gral. Pacheco",Tigre,"Buenos Aires",Argentina,1,,,-34.452042,-58.635304,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,45129983,,"Lunes 15 a 16hs- jueves y viernes 11 a 12hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211948,"CAFYS Rincón",Público,"Sta. María de las Conchas ",3119,,,,Tigre,Tigre,"Buenos Aires",Argentina,1,,,-34.414661,-58.602202,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,45124517,,"lunes a miércoles 8 a 17hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211949,"CAFYS Ricardo Rojas",Público,"Ricardo Rojas",,,"Gral. Villegas",Claypole,Claypole,Tigre,"Buenos Aires",Argentina,1,,,-34.806653,-58.353823,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"lunes 8 a 13hs- martes 20,30 a 23hs- viernes 8 a 10- domingo 17 a 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211950,"Programa VIH | SIDA",Público,"25 de mayo",2091,,,"San Martin","San Martín","San Martín","Buenos Aires",Argentina,1,,,-34.573293,-58.534662,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,4512-6255/6256,,"jueves de 9 a 12hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211951,"CAPS 3 | Villa Concepción",Público,88,876,,,"San Andres","San Andrés","San Martín","Buenos Aires",Argentina,1,,,-34.546275,-58.522937,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,4830-0711/0723,,"Miercoles de 8.30 a 12 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211952,"CAPS 5 | Dr. Ramón Carrillo",Público,Ocampo,,,Maipú,"V. Zapiola","V. Zapiola","San Martín","Buenos Aires",Argentina,1,,,-34.559707,-58.576597,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,4513-5126,,"Martes de 11.30 a 13 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211953,"CAPS 6 | B. Libertador",Público,"Los Pensamientos",5231,,,"Loma Hermosa","Loma Hermosa","San Martín","Buenos Aires",Argentina,1,,,-34.547461,-58.591168,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,4513-5122,,"Miércoles de 10 a 12 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211954,"CAPS 7 | José Pereyra",Público,"Malvinas Argentinas",8499,,,"José León Suárez","José León Suarez","San Martín","Buenos Aires",Argentina,1,,,-34.531045,-58.58819,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,4580-1059,,"Miércoles de 10 a 12 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211955,"CAPS 8 | San Andrés",Público,Campos,2152,,,"San Andrés","San Andrés","San Martín","Buenos Aires",Argentina,1,,,-34.557012,-58.534986,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,4830-0708,,"Viernes de 9 a 12 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211956,"CAPS 9 | Billinghurst ",Público,"Primera Junta",5745,,,Billinghurst,Billinghurst,"San Martín","Buenos Aires",Argentina,1,,,-34.573577,-58.574045,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,4512-7040,,"Miércoles de 9 a 12 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211957,"CAPS 10 | Villa Esperanza",Público,Garibaldi,1897,,,"J. L.Suárez","J. L.Suárez","San Martín","Buenos Aires",Argentina,1,,,-34.527682,-58.566473,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,4580-1067,,"Miércoles 10.30 a 12.30 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211958,"CAPS 11 | San Andrés",Público,"3 de febrero",2590,,,"San Martín","San Martín","San Martín","Buenos Aires",Argentina,1,,,-34.564375,-58.534144,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,4512-6228,,"Miércoles de 12 a 13 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211959,"CAPS 12 | Villa Piaggio",Público,Parravicini,740,,,"San Martín","San Martín","San Martín","Buenos Aires",Argentina,1,,,-34.585396,-58.523253,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,4830-0710,,"Martes de 9 a 10 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211960,"CAPS 13 | Villa Lynch ",Público,Azcuénaga,4061,,,"Villa Lynch","Villa Lynch","San Martín","Buenos Aires",Argentina,1,,,-34.592589,-58.524961,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,4830-0709,,"Martes de 9 a 10 hs, Viernes de 8 a 9 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211961,"CAPS 14 | Barrio UTA",Público,Mitre,1253,,,"San Martín","San Martín","San Martín","Buenos Aires",Argentina,1,,,-34.561919,-58.51825,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,4513-5120,,"Lunes de 10 a 12 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211962,"CAPS 15 | ATAMDOS",Público,Iberá,7456,,,"Villa Lanzone","Villa Lanzone","San Martín","Buenos Aires",Argentina,1,,,-34.544614,-58.589283,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,4513-5121,,"1º y 3º lunes de cada mes de 10 a 12 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211963,"CAPS 16 | Villa Zagala",Público,"Pasaje A",,,66,"San Martín","San Martín","San Martín","Buenos Aires",Argentina,1,,,-34.553645,-58.528661,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,4830-0690/0792,,"Miércoles de 10 a 12hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211964,"CAPS 19 | Villa Libertad",Público,"La Crujía",5643,,,"V. Libertad","V. Libertad","San Martín","Buenos Aires",Argentina,1,,,-34.582065,-58.56192,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,4830-0310,,"Lunes de 13.30 a 15.30 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211965,"CAPS 20 | Cárcova",Público,"Paso de la Patria",,,Central,"San Martín","San Martín","San Martín","Buenos Aires",Argentina,1,,,-34.517619,-58.579413,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"Miércoles de 9 a 11 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211966,"CAPS 21 | Tropezón",Público,Güemes,2018,,,Tropezón,Tropezón,"San Martín","Buenos Aires",Argentina,1,,,-34.591058,-58.55575,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,4512-7036,,"Viernes de 9.00 a 12.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211967,"Secretaria de Salud",Público,"Hipólito Yrigoyen",2945,,,"José C Paz","José C Paz","San Martín","Buenos Aires",Argentina,1,,,-34.524009,-58.76381,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"Jueves de 10 a 14hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211968,"Centro de Salud N° 18",Público,120,,,161,Berazategui,Berazategui,Berazategui,"Buenos Aires",Argentina,1,,,-34.759952,-58.192707,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,4395-0552,,"Martes, Miércoles y Jueves de 8 a 12hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211969,"Centro de Salud N° 25",Público,58,,,121,"Kennedy Sur","Kennedy Sur",Berazategui,"Buenos Aires",Argentina,1,,,-34.799554,-58.170907,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,"02229 44- 2151",,"Jueves de 8 a 12hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211970,"Centro de Salud N° 36",Público,134,,,52,Hudson,Hudson,Berazategui,"Buenos Aires",Argentina,1,,,-34.805111,58.184541,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,02229-453097,,"Miércoles de 8 a 12hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211971,"Centro de Salud N° 11",Público,517,,,611,"El Pato","El Pato",Berazategui,"Buenos Aires",Argentina,1,,,-34.877634,-58.173098,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,"02229-49-1004 / 02229-49-1920",,"Jueves de 8 a 12hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211972,"Centro de Salud N° 8",Público,10,,,131,Berazategui,Berazategui,Berazategui,"Buenos Aires",Argentina,1,,,-34.767163,-58.230673,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,"4256-8049 / 4356-9200 Int. 3010",,"Lunes a viernes de 8 a 14hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211973,"Centro de Salud El parque",Público,1282,,,1213,"Florencio Varela","Florencio Varela","Florencio Varela","Buenos Aires",Argentina,1,,,-34.863798,58.186427,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"martes 11 a 13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211974,"CAPS Don José",Público,"El Apero",,,"El Indio","Florencio Varela","Florencio Varela","Florencio Varela","Buenos Aires",Argentina,1,,,-34.798227,-58.309512,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"lunes de 11.30 a 13.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211975,"CAPS Villa Vatteone",Público,"12 de octubre",363,,,"Florencio Varela","Florencio Varela","Florencio Varela","Buenos Aires",Argentina,1,,,-34.816378,-58.273104,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"miércoles 12.30 a 14.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211976,"CIC Santo Tomas",Público,"Remedios de Escalada",,,Caseros,"Florencio Varela","Florencio Varela","Florencio Varela","Buenos Aires",Argentina,1,,,-34.798977,-58.250335,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"lunes 14 a 16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211977,"Centro Barrio Lindo",Público,Portugal,2980,,,"Malvinas Argentinas","Malvinas Argentinas","Almirante Brown","Buenos Aires",Argentina,1,,,-34.822409,-58.436518,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,"54 11 4296-4086",,"Lunes de 8:30 a 12:30 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211978,"Centro Don Orione",Público,"Eva Peron",,,"Río Carcaraña","Don Orione","Don Orione","Almirante Brown","Buenos Aires",Argentina,1,,,-34.817805,-58.347243,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"Jueves de 14 a 18 hs y sábado de 9 a 13 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211979,"Unidad Sanitaria N° 5",Público,"Eva Perón",,,Balbastro,Merlo,Merlo,Merlo,"Buenos Aires",Argentina,1,,,-34.71192,-58.713102,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"martes de 8 a 14 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211980,"Unidad Sanitaria N° 38",Público,Ibera,,,Finlay,Merlo,Merlo,Merlo,"Buenos Aires",Argentina,1,,,-34.719172,-58.783214,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"Jueves 8:00 a 14:00 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211981,"Unidad Sanitaria N° 11",Público,"San Martín",,,Bariloche,Merlo,Merlo,Merlo,"Buenos Aires",Argentina,1,,,-34.693803,-58.739242,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"8:00 a 14:00 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211982,"Centro de ETS",Público,Libertador,710,,,Moreno,Moreno,Moreno,"Buenos Aires",Argentina,1,,,-34.641152,-58.788293,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"lunes a sábados de 9 a 13hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211983,"Facultad de Ciencias Exactas",Público,50,,,115,"La Plata","La Plata","La Plata","Buenos Aires",Argentina,1,,,-34.906513,-57.944692,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"Primer miércoles de cada mes. 9 a 16hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211984,"Centro de Salud Sandra Cabrera",Público,1,,,68,"La Plata","La Plata","La Plata","Buenos Aires",Argentina,1,,,-34.921782,-57.92627,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"Martes de 13 a 17 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211985,"Hospital Mario Larrain",Público,Londres,4453,,,Berisso,Berisso,Berisso,"Buenos Aires",Argentina,1,,,-34.866193,-57.888358,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"Miércoles y viernes de 8 a 12 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211986,"Unidad Sanitaria Nº 43",Público,"20 de junio",,,8,Berisso,Berisso,Berisso,"Buenos Aires",Argentina,1,,,-34.888566,-57.903284,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,457-0070,,"Viernes de 9 a 12 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211987,"Unidad Sanitaria Nº 19",Público,124,,,62,Berisso,Berisso,Berisso,"Buenos Aires",Argentina,1,,,-34.907325,-57.922201,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,"424-8655 - Int. 333",,"Miércoles de 13 a 17 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211988,Previn,Público,"Ortiz de Ocampo ",288,,,Quilmes,Quilmes,Quilmes,"Buenos Aires",Argentina,1,,,-34.7276479,-58.2513328,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"Lunes, martes y jueves de 14 a 17 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211989,"CIC La Esperanza",Público,Florida,1638,,,Quilmes,Quilmes,Quilmes,"Buenos Aires",Argentina,1,,,-34.760365,-58.248034,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"Horario de atención: Lunes a viernes de 9 a 12 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211990,"Centro de testeo",Público,"Miguel Calderón",,,"Dr. Alfredo Palacios",Chivilcoy,Chivilcoy,Chivilcoy,"Buenos Aires",Argentina,1,,,-34.916509,-60.001584,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"Miercoles de 19 a 22 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211991,"CIC Evita",Público,"Libertador ",,,"Gral. San Martín",Alberti,Alberti,Alberti,"Buenos Aires",Argentina,1,,,-35.028781,-60.284685,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"Lunes a viernes de 8 a 13 Hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211992,"CAPS Yuni",Público,"Miguel Fox",,,Circunvalaciòn,Alberti,Alberti,Alberti,"Buenos Aires",Argentina,1,,,-35.025458,-60.274415,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"Lunes a viernes de 8 a 13 Hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211993,"CAPS La Candela",Público,Güemes,252,,Alberti,Alberti,Alberti,Alberti,"Buenos Aires",Argentina,1,,,-35.039078,-60.28194,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"Lunes a viernes de 8 a 13 Hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211994,"CAPS San Lorenzo",Público,"9 de Julio",,,"San Lorenzo",Alberti,Alberti,Alberti,"Buenos Aires",Argentina,1,,,-35.035782,-60.29166,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"Lunes a viernes de 8 a 13 Hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211995,"Centro de salud Villa Hudson",Público,Iberia,,,"Batalla de Pedriel","Florencio Varela","Florencio Varela","Florencio Varela","Buenos Aires",Argentina,1,,,-34.838437,-58.231053,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,4213-9318,,"Todos los viernes desde las 14 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211996,"Mutual del Sindicato de Trabajadores Municipales",Público,Belgrano,4685,,,"Mar del Plata","Mar Del Plata","General Pueyrredón","Buenos Aires",Argentina,1,,,-37.990196,-57.569163,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"martes de 15 a 17 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211997,"Hospital San Roque",Público,,,,,"La Plata","La Plata","La Plata","Buenos Aires",Argentina,1,,,-34.891454,-58.007305,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,"0221 484-0290",,"Viernes de 13:30 a 15:30 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211998,"Hospital Z. G. A. Mi Pueblo",Público,"Buenos Aires ",240,,,"Florencio Varela","Florencio Varela","Florencio Varela","Buenos Aires",Argentina,1,,,-34.819432,-58.271779,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"Jueves 8 a 12 hs, consultorio 39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
211999,"HIEMI-Centro de testeo para parejas de embarazadas",Público,"Castelli ",2450,,,"Mar del Plata","Mar Del Plata","General Pueyrredón","Buenos Aires",Argentina,1,,,-38.009549,-57.553417,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,,"Jueves a partir de las 8,30 hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212000,"Cruz Roja",Público,Saenz,749,,,"Lomas de Zamora","Lomas De Zamora","Lomas De Zamora","Buenos Aires",Argentina,1,,,-34.756895,-58.407204,1,,NO,SI,NO,NO,NO,NO,SI,,,,,,,,,," 16 a 19 hs. Martes 13 y 27 de junio, 11 de julio, 8 y 22 de agosto, 5 y 19 de septiembre, 3 y 17 de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212001,"Dto. de Medicina Preventiva Dr. Floreal Ferrara",Público,Montevideo,1862,,,"Lanús Este","Lanus Este",Lanús,"Buenos Aires",Argentina,1,,,-34.71112,-58.381532,,,SI,SI,NO,NO,NO,NO,SI,,,,,,,,,,"Martes y jueves de 13 a 16:30?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212002,"CAPS 4 | Dr. Luis Agote",Público,"J. V. González",50,,,"José León Suárez","José León Suarez","San Martín","Buenos Aires",Argentina,1,,,-34.528794,-58.575498,,,SI,SI,NO,NO,NO,NO,SI,,,,,,,,4580-1057/1056,,"?Martes de 10 a 12 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212003,"Unidad Sanitaria Delia N. Cerviño","Centro de salud ",Sarmiento,318,,"J. Hernandez ","17 De Agosto O Antonio Saenz","17 De Agosto O Antonio Saenz",Puán,"Buenos Aires",Argentina,1,,,-37.90864157,-62.93420759,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02924-494221,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212009,"Centro De Salud Nº 10","Centro de salud ",208,,,"516 Bis  ",Abasto,Abasto,"La Plata","Buenos Aires",Argentina,1,,,-34.98172374,-58.09209668,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0221-4913845,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212010,"Unidad Sanitaria Abbot","Centro de salud ",Sarmiento,202,,,Abbot,Abbot,Monte,"Buenos Aires",Argentina,1,,,-35.28003949,-58.80508656,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02271-491090,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
